episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-3.828,2.0,0.805,2,0,0,2,0.25,True,1,4,(3 0),(3 1),100.0,1401.2082658072877,4.0,1
2,-59.597,2.0,0.207,2,0,0,4,0.292,True,2,20,(8 7),(0 1),100.0,226.53383161382328,12.0,1
3,-46.722,1.667,0.338,1,0,0,5,0.257,True,3,11,(2 8),(4 3),100.0,751.6825524142392,11.666666666666666,2
4,-41.132,1.5,0.329,1,0,0,6,0.304,True,4,11,(5 0),(0 2),100.0,1152.0316475957466,11.5,3
5,-45.565,1.8,0.32,3,0,0,9,0.297,True,5,18,(3 0),(7 8),100.0,1021.2886017132762,12.8,5
6,-40.522,1.667,0.331,1,0,0,10,0.293,True,6,11,(6 2),(8 3),100.0,339.154456271802,12.5,5
7,-69.886,1.571,0.527,1,0,0,11,0.228,True,7,74,(0 0),(8 4),100.0,428.41123005482933,21.285714285714285,6
8,-62.585,1.375,0.544,0,0,1.1,11,0.233,True,8,10,(5 7),(8 8),100.0,172.47628353862657,19.875,6
9,-71.328,1.444,0.484,2,0,1.3,13,0.263,True,9,46,(4 7),(3 4),100.0,326.1011905902814,22.77777777777778,7
10,-66.845,1.3,0.474,0,0,0.65,13,0.27,True,10,10,(5 6),(1 6),100.0,576.6440270790783,21.5,7
11,-69.135,1.455,0.625,3,0,0.8,16,0.288,True,11,35,(7 3),(0 7),100.0,1046.3287305921535,22.727272727272727,8
12,-64.346,1.333,0.627,0,0,0.615,16,0.293,True,12,6,(1 6),(4 3),100.0,657.4249156154992,21.333333333333332,8
13,-59.768,1.308,0.626,1,0,0.654,17,0.291,True,13,5,(2 2),(4 3),100.0,338.35838318775734,20.076923076923077,9
14,-60.54,1.214,0.593,0,0,0.347,17,0.278,True,14,23,(5 1),(2 7),100.0,167.243169441881,20.285714285714285,9
15,-57.214,1.2,0.587,1,0,0.367,18,0.286,True,15,10,(7 6),(6 5),100.0,1029.0568633411017,19.6,10
16,-54.003,1.125,0.591,0,0,0.327,18,0.283,True,16,6,(1 6),(2 5),100.0,130.2474170299073,18.75,10
17,-52.889,1.118,0.579,1,0,0.345,19,0.277,True,17,18,(2 5),(0 6),100.0,254.1556001514315,18.705882352941178,11
18,-52.029,1.056,0.566,0,0,0.241,19,0.292,True,18,24,(1 6),(2 5),100.0,810.0241576849024,19.0,11
19,-82.902,1.0,0.46,0,0,0.241,19,0.354,False,18,101,(4 8),(2 1),94.737,380.0281001919104,23.31578947368421,11
20,-83.982,1.1,0.453,3,0,0.278,22,0.354,True,19,29,(6 7),(0 0),95.0,1077.7596646484135,23.6,11
21,-82.973,1.095,0.445,1,0,0.291,23,0.359,True,20,29,(0 4),(5 6),95.238,573.6028204959632,23.857142857142858,11
22,-79.886,1.045,0.447,0,0,0.25,23,0.352,True,21,13,(1 3),(1 5),95.455,29.70225877434336,23.363636363636363,11
23,-77.855,1.043,0.446,1,0,0.261,24,0.353,True,22,13,(6 8),(8 3),95.652,418.52732468832255,22.91304347826087,11
24,-76.386,1.0,0.446,0,0,0.218,24,0.358,True,23,18,(2 1),(3 8),95.833,671.4528233017934,22.708333333333332,11
25,-75.195,0.96,0.439,0,0,0.182,24,0.351,True,24,22,(3 1),(0 6),96.0,348.1520065566688,22.68,11
26,-105.609,1.0,1.106,2,0,0.197,26,0.338,False,24,101,(0 1),(8 8),92.308,831.0535108623026,25.692307692307693,12
27,-101.919,0.963,1.102,0,0,0.191,26,0.338,True,25,4,(7 6),(4 7),92.593,478.8495311312214,24.88888888888889,12
28,-102.088,0.964,1.041,1,0,0.199,27,0.319,True,26,49,(2 2),(3 6),92.857,119.05640490855983,25.75,13
29,-99.086,0.931,1.035,0,0,0.188,27,0.32,True,27,8,(6 2),(2 2),93.103,493.73349928034753,25.137931034482758,13
30,-120.937,0.9,0.913,0,0,0.188,27,0.342,False,27,101,(4 7),(0 1),90.0,350.0067061784354,27.666666666666668,13
31,-117.068,0.871,0.916,0,0,0.185,27,0.341,True,28,2,(2 4),(3 3),90.323,0.015623062408146138,26.838709677419356,13
32,-115.419,0.844,0.899,0,0,0.162,27,0.333,True,29,21,(6 2),(2 7),90.625,132.59860366295135,26.65625,13
33,-114.839,0.879,0.878,2,0,0.174,29,0.328,True,30,28,(2 3),(5 8),90.909,414.7191270279352,26.696969696969695,15
34,-111.886,0.882,0.874,1,0,0.18,30,0.326,True,31,9,(8 3),(5 0),91.176,589.7898842580704,26.176470588235293,15
35,-116.082,0.857,0.804,0,0,0.18,30,0.348,False,31,101,(5 6),(5 4),88.571,420.3449727457006,28.314285714285713,15
36,-130.779,0.833,0.741,0,0,0.18,30,0.386,False,31,101,(7 6),(2 2),86.111,378.93122284103293,30.333333333333332,15
37,-129.284,0.838,0.733,1,0,0.186,31,0.385,True,32,36,(8 5),(7 1),86.486,549.5371805134309,30.486486486486488,16
38,-126.417,0.816,0.731,0,0,0.177,31,0.383,True,33,8,(2 5),(6 1),86.842,267.3667940887579,29.894736842105264,16
39,-133.646,0.795,0.701,0,0,0.177,31,0.399,False,33,101,(7 6),(5 3),84.615,335.3471085851095,31.71794871794872,16
40,-130.843,0.775,0.697,0,0,0.169,31,0.398,True,34,8,(2 7),(4 1),85.0,760.2534521044638,31.125,16
41,-127.779,0.756,0.698,0,0,0.166,31,0.4,True,35,4,(1 0),(2 3),85.366,664.8065403619602,30.463414634146343,16
42,-125.107,0.738,0.697,0,0,0.16,31,0.397,True,36,7,(1 5),(5 2),85.714,96.65552319051764,29.904761904761905,16
43,-123.681,0.721,0.687,0,0,0.141,31,0.393,True,37,26,(6 2),(0 6),86.047,243.03396259962776,29.813953488372093,16
44,-121.006,0.705,0.687,0,0,0.138,31,0.392,True,38,5,(2 2),(0 1),86.364,864.417336750671,29.25,16
45,-118.83,0.689,0.685,0,0,0.131,31,0.394,True,39,12,(6 8),(2 8),86.667,1115.5475094052515,28.866666666666667,16
46,-117.882,0.696,0.677,1,0,0.135,32,0.39,True,40,28,(8 0),(2 6),86.957,563.4823656190116,28.847826086956523,16
47,-116.616,0.681,0.671,0,0,0.125,32,0.39,True,41,18,(1 0),(7 0),87.234,957.0566858475484,28.617021276595743,16
48,-115.459,0.667,0.665,0,0,0.115,32,0.386,True,42,24,(8 4),(1 5),87.5,255.55713166121953,28.520833333333332,16
