episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-81.71,0.0,0.321,0,0,0,0,0.105,True,1,19,(8 5),(3 1),100.0,42.32742441198792,19.0,0
2,-54.373,0.0,0.289,0,0,0,0,0.059,True,2,15,(7 5),(2 7),100.0,253.93677533612416,17.0,0
3,-132.387,0.0,0.531,0,0,0,0,0.085,True,3,72,(8 1),(3 0),100.0,204.0814445855218,35.333333333333336,0
4,-114.035,0.25,0.467,1,0,0.009,1,0.104,True,4,19,(6 1),(0 7),100.0,429.700373822279,31.25,1
5,-92.194,0.2,0.458,0,0,0.009,1,0.1,True,5,5,(2 8),(1 6),100.0,115.75030230883578,26.0,1
6,-82.179,0.167,0.458,0,0,0.008,1,0.089,True,6,16,(8 2),(2 4),100.0,0.015173897748738244,24.333333333333332,1
7,-72.367,0.143,0.462,0,0,0.007,1,0.084,True,7,8,(2 7),(4 3),100.0,74.55713472404682,22.0,1
8,-82.705,0.25,0.426,1,0,0.015,2,0.062,True,8,54,(0 4),(8 6),100.0,16.63269072095515,26.0,2
9,-73.627,0.222,0.435,0,0,0.015,2,0.062,True,9,2,(5 4),(6 3),100.0,0.01539558132384148,23.333333333333332,2
10,-82.412,0.2,0.589,0,0,0.012,2,0.058,True,10,32,(6 8),(5 0),100.0,60.47287194071711,24.2,2
11,-76.449,0.182,0.589,0,0,0.011,2,0.056,True,11,8,(4 3),(2 1),100.0,0.014010212083975092,22.727272727272727,2
12,-73.189,0.25,0.57,1,0,0.017,3,0.053,True,12,16,(3 4),(8 5),100.0,0.014643134965286167,22.166666666666668,3
13,-71.235,0.231,0.555,0,0,0.015,3,0.06,True,13,17,(0 7),(5 5),100.0,175.996852732102,21.76923076923077,3
14,-83.38,0.286,0.557,1,0,0.021,4,0.057,True,14,34,(8 6),(0 2),100.0,157.11117499754621,22.642857142857142,3
15,-79.215,0.267,0.552,0,0,0.02,4,0.058,True,15,8,(6 8),(2 6),100.0,264.4148800031679,21.666666666666668,3
16,-79.24,0.25,0.546,0,0,0.018,4,0.061,True,16,17,(0 2),(8 7),100.0,631.2165922419437,21.375,3
17,-78.173,0.235,0.529,0,0,0.017,4,0.068,True,17,23,(8 2),(3 0),100.0,258.55467362418733,21.470588235294116,3
18,-80.718,0.222,0.508,0,0,0.015,4,0.067,True,18,25,(5 8),(6 2),100.0,0.015055146745206652,21.666666666666668,3
19,-78.514,0.263,0.499,1,0,0.019,5,0.071,True,19,19,(5 5),(1 2),100.0,652.3341609110705,21.526315789473685,3
20,-75.167,0.25,0.498,0,0,0.018,5,0.072,True,20,7,(5 4),(2 4),100.0,236.02889750514586,20.8,3
21,-73.159,0.238,0.491,0,0,0.017,5,0.079,True,21,14,(6 3),(1 2),100.0,969.6969264069123,20.476190476190474,3
22,-70.704,0.227,0.488,0,0,0.017,5,0.082,True,22,9,(7 3),(2 5),100.0,534.3463980778544,19.954545454545453,3
23,-68.963,0.217,0.486,0,0,0.016,5,0.086,True,23,15,(0 4),(6 3),100.0,216.6291519169493,19.73913043478261,3
24,-67.141,0.208,0.488,0,0,0.015,5,0.086,True,24,11,(5 1),(4 5),100.0,33.969091220822996,19.375,3
25,-66.334,0.2,0.482,0,0,0.015,5,0.084,True,25,12,(8 2),(1 3),100.0,195.12763544909498,19.08,3
26,-67.02,0.192,0.548,0,0,0.014,5,0.095,True,26,28,(5 6),(0 0),100.0,668.6338556947729,19.423076923076923,3
27,-64.686,0.185,0.548,0,0,0.014,5,0.096,True,27,4,(0 4),(0 1),100.0,1543.9313955920438,18.85185185185185,3
28,-62.462,0.179,0.545,0,0,0.014,5,0.098,True,28,3,(0 3),(0 2),100.0,1114.3642017210113,18.285714285714285,3
29,-61.291,0.172,0.541,0,0,0.013,5,0.095,True,29,15,(3 1),(4 3),100.0,432.754084211456,18.17241379310345,3
30,-60.042,0.167,0.538,0,0,0.013,5,0.095,True,30,12,(5 5),(3 3),100.0,276.8142828275767,17.966666666666665,3
31,-58.454,0.161,0.538,0,0,0.012,5,0.095,True,31,6,(5 3),(6 6),100.0,0.015576022494045216,17.580645161290324,3
32,-56.836,0.156,0.538,0,0,0.012,5,0.096,True,32,5,(3 3),(2 1),100.0,1407.342312405979,17.1875,3
33,-55.807,0.152,0.537,0,0,0.012,5,0.111,True,33,18,(2 3),(1 0),100.0,2168.9565421324487,17.21212121212121,3
34,-54.694,0.147,0.536,0,0,0.011,5,0.117,True,34,12,(0 0),(1 2),100.0,2229.871883340162,17.058823529411764,3
35,-56.804,0.143,0.514,0,0,0.01,5,0.109,True,35,46,(3 0),(5 8),100.0,0.014834843159067022,17.885714285714286,3
36,-55.226,0.139,0.518,0,0,0.01,5,0.108,True,36,1,(6 6),(6 5),100.0,0.01617216750816934,17.416666666666668,3
37,-54.426,0.135,0.514,0,0,0.01,5,0.108,True,37,9,(6 7),(1 7),100.0,86.17678348806167,17.18918918918919,3
38,-56.84,0.132,0.548,0,0,0.009,5,0.101,True,38,55,(5 4),(7 8),100.0,7.8398568171571315,18.18421052631579,3
39,-55.668,0.154,0.549,1,0,0.011,6,0.102,True,39,7,(1 2),(0 1),100.0,1463.5820455003816,17.897435897435898,3
40,-54.412,0.15,0.551,0,0,0.011,6,0.101,True,40,5,(4 8),(7 8),100.0,0.015737207609834394,17.575,3
41,-53.39,0.146,0.552,0,0,0.011,6,0.1,True,41,6,(7 8),(2 7),100.0,0.015336195823583467,17.29268292682927,3
42,-55.885,0.143,0.567,0,0,0.01,6,0.104,True,42,33,(8 2),(0 0),100.0,291.2001647913088,17.666666666666668,3
43,-54.641,0.14,0.57,0,0,0.01,6,0.103,True,43,3,(4 4),(5 6),100.0,0.01583631108442445,17.325581395348838,3
44,-54.5,0.136,0.56,0,0,0.01,6,0.104,True,44,24,(1 1),(3 3),100.0,594.1561411086527,17.477272727272727,3
45,-53.311,0.133,0.564,0,0,0.01,6,0.105,True,45,2,(7 4),(6 5),100.0,66.21614563479618,17.133333333333333,3
46,-53.591,0.13,0.556,0,0,0.009,6,0.104,True,46,20,(2 7),(5 0),100.0,131.81975165506955,17.195652173913043,3
47,-53.025,0.128,0.554,0,0,0.009,6,0.106,True,47,12,(0 8),(3 3),100.0,139.2937232346213,17.085106382978722,3
48,-52.068,0.125,0.554,0,0,0.009,6,0.105,True,48,6,(3 4),(2 5),100.0,0.013343802439899917,16.854166666666668,3
49,-52.655,0.122,0.549,0,0,0.009,6,0.106,True,49,15,(4 8),(5 0),100.0,103.54214465830616,16.816326530612244,3
50,-52.129,0.14,0.553,1,0,0.01,7,0.104,True,50,12,(0 0),(1 5),100.0,1044.393049892294,16.72,4
51,-51.687,0.137,0.551,0,0,0.01,7,0.104,True,51,11,(7 8),(2 4),100.0,162.74947760671037,16.607843137254903,4
52,-51.31,0.135,0.551,0,0,0.01,7,0.105,True,52,17,(7 5),(4 1),100.0,314.8973453800001,16.615384615384617,4
53,-50.748,0.132,0.547,0,0,0.01,7,0.107,True,53,16,(6 1),(8 3),100.0,220.12847775154842,16.60377358490566,4
54,-50.33,0.13,0.55,0,0,0.01,7,0.107,True,54,10,(3 0),(4 5),100.0,41.023745434825095,16.48148148148148,4
55,-53.556,0.127,0.538,0,0,0.009,7,0.104,True,55,32,(7 7),(2 0),100.0,90.11401965535806,16.763636363636362,4
56,-52.6,0.125,0.537,0,0,0.009,7,0.105,True,56,1,(0 7),(0 6),100.0,662.5054204636455,16.482142857142858,4
57,-52.099,0.123,0.537,0,0,0.009,7,0.104,True,57,11,(1 5),(5 2),100.0,0.014786045900000181,16.385964912280702,4
58,-52.174,0.121,0.531,0,0,0.009,7,0.103,True,58,27,(1 3),(4 7),100.0,62.25918505874951,16.56896551724138,4
59,-51.635,0.119,0.531,0,0,0.009,7,0.102,True,59,8,(1 6),(5 2),100.0,77.50215925193022,16.423728813559322,4
60,-50.904,0.117,0.532,0,0,0.009,7,0.103,True,60,5,(3 7),(3 4),100.0,151.27714152762968,16.233333333333334,4
61,-50.898,0.115,0.529,0,0,0.008,7,0.1,True,61,27,(4 7),(7 7),100.0,0.015189187519750255,16.40983606557377,4
62,-50.712,0.113,0.526,0,0,0.008,7,0.102,True,62,12,(1 2),(7 2),100.0,393.8972970573645,16.338709677419356,4
63,-49.923,0.111,0.53,0,0,0.008,7,0.101,True,63,2,(6 1),(7 2),100.0,0.014386235526481711,16.11111111111111,4
64,-49.47,0.109,0.531,0,0,0.008,7,0.104,True,64,8,(0 1),(5 4),100.0,894.2743380991855,15.984375,4
65,-48.879,0.108,0.529,0,0,0.008,7,0.103,True,65,6,(5 4),(8 1),100.0,0.0149237796064696,15.830769230769231,4
66,-48.809,0.106,0.528,0,0,0.008,7,0.104,True,66,11,(6 8),(0 3),100.0,231.10409512282757,15.757575757575758,4
67,-48.53,0.104,0.526,0,0,0.008,7,0.106,True,67,11,(0 2),(6 5),100.0,655.5637037823323,15.686567164179104,4
68,-48.287,0.103,0.523,0,0,0.008,7,0.104,True,68,16,(8 7),(7 3),100.0,0.014677223398765154,15.691176470588236,4
69,-51.046,0.101,0.52,0,0,0.007,7,0.101,True,69,39,(8 7),(0 7),100.0,51.206340410313715,16.028985507246375,4
70,-51.466,0.114,0.515,1,0,0.008,8,0.101,True,70,17,(8 1),(2 8),100.0,131.24206604711074,16.042857142857144,4
71,-51.73,0.113,0.516,0,0,0.008,8,0.1,True,71,18,(7 3),(0 1),100.0,629.4934457898022,16.070422535211268,4
72,-52.901,0.111,0.516,0,0,0.008,8,0.099,True,72,53,(3 1),(8 5),100.0,147.06585647365742,16.583333333333332,4
73,-53.42,0.11,0.511,0,0,0.008,8,0.097,True,73,47,(6 5),(7 7),100.0,6.666212767279621,17.0,4
74,-53.032,0.108,0.515,0,0,0.007,8,0.099,True,74,14,(2 8),(0 8),100.0,348.2419340058567,16.95945945945946,4
75,-52.615,0.107,0.515,0,0,0.007,8,0.099,True,75,9,(6 8),(4 5),100.0,71.33799781567832,16.85333333333333,4
76,-52.151,0.105,0.513,0,0,0.007,8,0.099,True,76,9,(5 6),(7 3),100.0,86.80166084186205,16.75,4
77,-51.668,0.104,0.515,0,0,0.007,8,0.099,True,77,6,(5 0),(5 6),100.0,65.19932426885661,16.61038961038961,4
78,-52.356,0.103,0.511,0,0,0.007,8,0.099,True,78,39,(8 1),(6 3),100.0,128.13587829440513,16.897435897435898,4
79,-52.911,0.101,0.504,0,0,0.007,8,0.098,True,79,35,(5 6),(4 8),100.0,0.01497999987825214,17.126582278481013,4
80,-53.205,0.1,0.499,0,0,0.007,8,0.1,True,80,28,(1 0),(8 1),100.0,274.6897334522356,17.2625,4
81,-53.125,0.099,0.494,0,0,0.007,8,0.1,True,81,22,(5 3),(8 7),100.0,77.77555403422264,17.320987654320987,4
82,-52.726,0.11,0.493,1,0,0.007,9,0.103,True,82,11,(0 4),(2 8),100.0,390.51870493714995,17.24390243902439,4
83,-52.148,0.108,0.495,0,0,0.007,9,0.102,True,83,5,(5 6),(3 5),100.0,0.013049146338070982,17.096385542168676,4
84,-51.713,0.107,0.494,0,0,0.007,9,0.102,True,84,7,(6 6),(2 3),100.0,0.014889852836311066,16.976190476190474,4
85,-51.434,0.106,0.493,0,0,0.007,9,0.104,True,85,12,(6 5),(0 3),100.0,969.8734313410247,16.91764705882353,4
86,-50.929,0.105,0.494,0,0,0.007,9,0.104,True,86,5,(2 3),(5 1),100.0,512.3652366155349,16.77906976744186,4
87,-50.512,0.103,0.495,0,0,0.007,9,0.107,True,87,14,(2 1),(0 1),100.0,2406.877271524367,16.74712643678161,4
88,-50.736,0.102,0.494,0,0,0.007,9,0.105,True,88,29,(7 8),(8 6),100.0,0.014791448121783898,16.886363636363637,4
89,-50.193,0.101,0.494,0,0,0.007,9,0.105,True,89,3,(2 5),(1 3),100.0,516.3997236479486,16.730337078651687,4
90,-50.105,0.1,0.49,0,0,0.007,9,0.105,True,90,20,(8 2),(8 7),100.0,60.07550350552227,16.766666666666666,4
91,-49.554,0.099,0.491,0,0,0.007,9,0.105,True,91,1,(2 7),(2 6),100.0,571.1638268681501,16.593406593406595,4
92,-49.026,0.098,0.492,0,0,0.007,9,0.105,True,92,2,(4 1),(2 1),100.0,0.01400746624417647,16.434782608695652,4
93,-48.898,0.097,0.49,0,0,0.007,9,0.104,True,93,14,(6 6),(2 8),100.0,74.64458004571848,16.408602150537636,4
94,-48.737,0.096,0.488,0,0,0.007,9,0.104,True,94,11,(5 6),(2 0),100.0,829.3558666997025,16.351063829787233,4
95,-48.515,0.116,0.488,2,0,0.008,11,0.104,True,95,13,(3 8),(0 4),100.0,407.59691341020334,16.31578947368421,5
96,-49.439,0.125,0.512,1,0,0.009,12,0.106,True,96,30,(7 0),(0 0),100.0,363.43086437032275,16.458333333333332,5
97,-49.163,0.124,0.512,0,0,0.009,12,0.106,True,97,11,(4 6),(4 1),100.0,36.857474203329716,16.4020618556701,5
98,-48.715,0.122,0.513,0,0,0.009,12,0.105,True,98,4,(3 4),(6 5),100.0,0.013683486369432046,16.275510204081634,5
99,-48.391,0.121,0.513,0,0,0.009,12,0.104,True,99,14,(3 5),(2 4),100.0,0.013680057901745488,16.252525252525253,5
100,-48.07,0.12,0.511,0,0,0.009,12,0.105,True,100,7,(4 1),(0 4),100.0,1384.7250597197908,16.16,5
101,-47.653,0.119,0.512,0,0,0.009,12,0.105,True,101,5,(7 2),(7 5),100.0,586.7271696857255,16.04950495049505,5
102,-47.295,0.127,0.512,1,0,0.009,13,0.106,True,102,6,(7 4),(5 8),100.0,58.21621874776474,15.950980392156863,5
103,-46.935,0.126,0.512,0,0,0.009,13,0.105,True,103,7,(6 6),(5 8),100.0,0.013751646998284657,15.864077669902912,5
104,-46.648,0.125,0.512,0,0,0.009,13,0.105,True,104,9,(3 3),(5 0),100.0,311.85883823860587,15.798076923076923,5
105,-46.536,0.124,0.517,0,0,0.009,13,0.107,True,105,12,(2 6),(0 0),100.0,1213.4055901696036,15.761904761904763,5
106,-46.414,0.123,0.514,0,0,0.009,13,0.106,True,106,13,(5 4),(0 8),100.0,134.33551258814126,15.735849056603774,5
107,-46.858,0.121,0.512,0,0,0.009,13,0.107,True,107,21,(7 5),(1 1),100.0,238.9089406676581,15.785046728971963,5
108,-47.653,0.12,0.509,0,0,0.009,13,0.109,True,108,25,(8 7),(0 2),100.0,397.7484244637648,15.87037037037037,5
109,-47.439,0.119,0.509,0,0,0.009,13,0.109,True,109,9,(1 2),(6 2),100.0,1012.0178124655766,15.807339449541285,5
110,-47.495,0.118,0.509,0,0,0.009,13,0.109,True,110,17,(0 3),(4 8),100.0,196.0191428879966,15.818181818181818,5
111,-47.289,0.117,0.508,0,0,0.009,13,0.109,True,111,9,(2 0),(8 1),100.0,332.0225734736759,15.756756756756756,5
112,-47.087,0.116,0.508,0,0,0.009,13,0.109,True,112,9,(1 3),(2 7),100.0,500.3232066644236,15.696428571428571,5
113,-46.785,0.115,0.506,0,0,0.009,13,0.109,True,113,8,(5 1),(1 0),100.0,341.78909956244576,15.628318584070797,5
114,-46.632,0.114,0.505,0,0,0.008,13,0.109,True,114,17,(7 4),(8 7),100.0,44.66246781058927,15.640350877192983,5
115,-46.508,0.113,0.503,0,0,0.008,13,0.109,True,115,11,(3 3),(8 5),100.0,0.014236072600492698,15.6,5
