episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-71.405,4.0,0.656,4,0,0,4,0.062,True,1,32,(3 0),(7 5),100.0,4.2810613208014034,32.0,1
2,-92.085,3.5,0.549,3,0,0,7,0.158,True,2,44,(6 6),(2 1),100.0,4.1720797968664876,38.0,1
3,-65.085,2.333,0.563,0,0,1.167,7,0.183,True,3,6,(5 8),(7 4),100.0,4.386852921047801,27.333333333333332,1
4,-125.333,3.0,0.597,5,0,2.0,12,0.226,True,4,73,(3 1),(4 7),100.0,4.212197022548117,38.75,3
5,-108.378,2.8,0.586,2,0,2.333,14,0.244,True,5,17,(8 2),(4 2),100.0,4.194281044330348,34.4,3
6,-94.919,2.333,0.584,0,0,0.778,14,0.245,True,6,12,(1 8),(6 5),100.0,4.151196747861806,30.666666666666668,3
7,-87.257,2.143,0.591,1,0,0.833,15,0.26,True,7,16,(0 6),(7 3),100.0,4.20043821509208,28.571428571428573,3
8,-90.995,2.25,0.58,3,0,1.0,18,0.288,True,8,36,(0 0),(4 6),100.0,4.114847830852841,29.5,5
9,-113.519,2.556,0.592,5,0,1.278,23,0.27,True,9,79,(0 2),(3 8),100.0,4.188825518200597,35.0,8
10,-103.838,2.3,0.586,0,0,0.852,23,0.265,True,10,9,(5 6),(8 8),100.0,4.002699579091422,32.4,8
11,-95.756,2.273,0.587,2,0,0.926,25,0.265,True,11,8,(3 7),(4 2),100.0,4.370407403090846,30.181818181818183,9
12,-92.344,2.25,0.581,2,0,1.0,27,0.277,True,12,25,(5 4),(7 1),100.0,4.0320448305326835,29.75,10
13,-111.91,2.538,0.551,6,0,1.222,33,0.266,False,12,101,(2 0),(7 7),92.308,4.106586904738478,35.23076923076923,12
14,-124.112,2.5,0.536,2,0,1.296,35,0.27,False,12,101,(8 6),(6 8),85.714,4.133973297579592,39.92857142857143,13
15,-118.835,2.333,0.543,0,0,0.66,35,0.272,True,13,26,(8 6),(6 6),86.667,4.301907668162065,39.0,13
16,-118.197,2.5,0.547,5,0,0.755,40,0.265,True,14,45,(2 5),(3 0),87.5,4.05806216152393,39.375,14
17,-122.413,2.471,0.535,2,0,0.792,42,0.278,True,15,64,(2 1),(7 4),88.235,4.041422441458818,40.8235294117647,15
18,-116.752,2.389,0.535,1,0,0.811,43,0.28,True,16,10,(3 3),(5 7),88.889,4.104158745889494,39.111111111111114,15
19,-112.679,2.316,0.54,1,0,0.83,44,0.277,True,17,18,(2 4),(8 6),89.474,4.312590447105542,38.0,15
20,-114.301,2.2,0.533,0,0,0.44,44,0.287,True,18,47,(0 0),(7 3),90.0,4.23301581333095,38.45,15
21,-109.842,2.095,0.533,0,0,0.407,44,0.287,True,19,8,(0 1),(5 4),90.476,4.070260428115788,37.0,15
22,-109.598,2.0,0.531,0,0,0.328,44,0.288,True,20,26,(5 1),(0 0),90.909,4.011368833938165,36.5,15
23,-108.859,1.913,0.525,0,0,0.268,44,0.292,True,21,30,(7 5),(1 0),91.304,3.987959719854756,36.21739130434783,15
24,-106.356,1.875,0.525,1,0,0.274,45,0.301,True,22,22,(7 5),(2 4),91.667,4.006426128978335,35.625,15
25,-102.491,1.8,0.527,0,0,0.265,45,0.303,True,23,6,(8 6),(7 3),92.0,4.302617019455444,34.44,15
26,-98.766,1.731,0.528,0,0,0.257,45,0.303,True,24,5,(2 1),(1 0),92.308,3.7156390191428685,33.30769230769231,15
27,-95.37,1.667,0.53,0,0,0.249,45,0.304,True,25,6,(6 5),(6 3),92.593,4.194838341061454,32.2962962962963,15
28,-100.402,1.643,0.538,1,0,0.254,46,0.311,True,26,74,(2 2),(2 6),92.857,4.075026370014133,33.785714285714285,15
29,-98.525,1.621,0.541,1,0,0.26,47,0.312,True,27,17,(3 5),(3 1),93.103,4.173323851765563,33.206896551724135,16
30,-125.488,1.6,0.644,1,0,0.265,48,0.312,False,27,101,(6 0),(0 8),90.0,4.064089554471933,35.46666666666667,16
31,-124.023,1.548,0.638,0,0,0.232,48,0.317,True,28,26,(8 0),(2 2),90.323,4.330631866270503,35.16129032258065,16
32,-124.513,1.562,0.632,2,0,0.242,50,0.311,True,29,52,(0 5),(7 3),90.625,4.080903182306906,35.6875,17
33,-135.586,1.515,0.625,0,0,0.242,50,0.321,False,29,101,(6 0),(2 6),87.879,4.013559392151845,37.666666666666664,17
34,-148.82,1.471,0.626,0,0,0.242,50,0.336,False,29,101,(6 0),(1 6),85.294,3.9741072093219763,39.529411764705884,17
35,-153.832,1.429,0.633,0,0,0.175,50,0.337,True,30,78,(3 0),(4 4),85.714,4.087336482817033,40.628571428571426,17
36,-151.977,1.389,0.629,0,0,0.156,50,0.339,True,31,35,(5 6),(4 2),86.111,3.9552924697446543,40.47222222222222,17
37,-157.22,1.351,0.62,0,0,0.156,50,0.338,False,31,101,(7 2),(3 6),83.784,4.081609750275959,42.108108108108105,17
38,-153.589,1.316,0.619,0,0,0.153,50,0.339,True,32,7,(3 7),(2 1),84.211,4.006271165433472,41.18421052631579,17
39,-156.141,1.282,0.606,0,0,0.153,50,0.337,False,32,101,(5 6),(6 8),82.051,4.174114687194096,42.717948717948715,17
40,-156.608,1.25,0.608,0,0,0.132,50,0.334,True,33,53,(4 7),(8 5),82.5,4.058228751212592,42.975,17
41,-161.736,1.22,0.594,0,0,0.132,50,0.337,False,33,101,(7 4),(0 4),80.488,4.078107897507195,44.390243902439025,17
42,-167.252,1.19,0.591,0,0,0.132,50,0.345,False,33,101,(2 2),(3 5),78.571,4.142084555245934,45.73809523809524,17
43,-163.674,1.163,0.59,0,0,0.129,50,0.345,True,34,7,(5 3),(2 3),79.07,3.997040427449961,44.83720930232558,17
44,-160.913,1.136,0.591,0,0,0.125,50,0.346,True,35,13,(6 6),(3 0),79.545,4.043157897319528,44.11363636363637,17
45,-160.272,1.111,0.584,0,0,0.11,50,0.352,True,36,56,(8 4),(3 3),80.0,4.193729646301878,44.37777777777778,17
46,-156.98,1.087,0.585,0,0,0.108,50,0.352,True,37,8,(1 6),(3 6),80.435,3.9765296755223494,43.58695652173913,17
47,-153.768,1.085,0.586,1,0,0.11,51,0.351,True,38,4,(1 7),(1 3),80.851,4.4289990186520685,42.744680851063826,17
48,-152.756,1.062,0.585,0,0,0.103,51,0.349,True,39,31,(4 8),(6 3),81.25,4.088076784780442,42.5,17
49,-152.651,1.041,0.581,0,0,0.097,51,0.35,True,40,32,(0 1),(8 5),81.633,4.108691723871319,42.285714285714285,17
50,-154.216,1.02,0.582,0,0,0.086,51,0.355,True,41,63,(5 1),(1 1),82.0,4.130579621519847,42.7,17
51,-154.376,1.0,0.579,0,0,0.08,51,0.352,True,42,44,(2 1),(6 5),82.353,4.077826976139704,42.72549019607843,17
