episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-26.492,4.0,0.675,4,0,0,4,0.444,True,1,9,(7 2),(3 5),100.0,4.590472386621174,9.0,0
2,-25.99,3.0,0.52,2,0,0,6,0.182,True,2,13,(6 7),(3 3),100.0,4.812392940913924,11.0,0
3,-47.707,2.667,0.833,2,0,0,8,0.2,True,3,28,(8 5),(2 0),100.0,4.808535349571166,16.666666666666668,0
4,-43.621,2.75,0.727,3,0,0,11,0.164,True,4,23,(1 4),(4 4),100.0,5.026278188941784,18.25,1
5,-48.902,2.6,0.697,2,0,0,13,0.12,True,5,27,(1 3),(2 7),100.0,5.0696239208588745,20.0,1
6,-46.908,2.333,0.705,1,0,0,14,0.2,True,6,15,(3 1),(8 0),100.0,4.902001116201066,19.166666666666668,1
7,-56.749,2.429,0.673,3,0,0,17,0.209,True,7,33,(0 7),(5 1),100.0,4.87383150397097,21.142857142857142,2
8,-88.127,3.0,0.61,7,0,0,24,0.177,False,7,101,(1 1),(7 4),87.5,4.929599707060719,31.125,5
9,-80.108,2.667,0.61,0,0,2.667,24,0.194,True,8,9,(5 4),(5 1),88.889,5.081976985771948,28.666666666666668,5
10,-74.889,2.5,0.599,1,0,2.778,25,0.196,True,9,13,(4 6),(3 0),90.0,5.281745147984981,27.1,5
11,-70.429,2.273,0.601,0,0,1.136,25,0.187,True,10,13,(6 7),(8 6),90.909,5.060936709991923,25.818181818181817,5
12,-72.674,2.25,0.572,2,0,1.227,27,0.17,True,11,51,(3 1),(2 2),91.667,5.084582568820166,27.916666666666668,6
13,-67.685,2.077,0.573,0,0,1.0,27,0.174,True,12,5,(0 4),(1 1),92.308,5.090835985808328,26.153846153846153,6
14,-66.228,2.071,0.558,2,0,1.074,29,0.158,True,13,26,(7 4),(8 8),92.857,5.092850355637427,26.142857142857142,7
15,-69.4,1.933,0.535,0,0,0.382,29,0.166,True,14,49,(6 8),(2 1),93.333,5.179431071018905,27.666666666666668,7
16,-71.834,2.062,0.55,4,0,0.434,33,0.159,True,15,39,(0 4),(8 3),93.75,5.033038202881098,28.375,10
17,-113.639,2.176,0.713,4,0,0.487,37,0.202,False,15,101,(8 5),(0 7),88.235,5.162587588815287,32.64705882352941,10
18,-123.397,2.167,0.663,2,0,0.513,39,0.294,False,15,101,(7 6),(3 5),83.333,5.08785713851195,36.44444444444444,11
19,-125.078,2.053,0.655,0,0,0.31,39,0.307,True,16,50,(4 2),(1 5),84.211,5.117218927314081,37.1578947368421,11
20,-139.238,1.95,0.68,0,0,0.31,39,0.269,False,16,101,(6 8),(2 7),80.0,4.982912238851257,40.35,11
21,-136.452,1.952,0.676,2,0,0.325,41,0.263,True,17,32,(5 2),(8 6),80.952,5.071199770776147,39.95238095238095,11
22,-130.771,1.864,0.676,0,0,0.304,41,0.265,True,18,9,(4 3),(3 3),81.818,5.006663691896403,38.54545454545455,11
23,-125.866,1.783,0.675,0,0,0.279,41,0.262,True,19,12,(7 6),(6 8),82.609,5.118013011225568,37.391304347826086,11
24,-129.344,1.708,0.671,0,0,0.193,41,0.282,True,20,65,(0 4),(2 7),83.333,5.172352297808397,38.541666666666664,11
25,-126.493,1.64,0.672,0,0,0.178,41,0.277,True,21,18,(8 7),(4 7),84.0,5.111230861338161,37.72,11
26,-121.666,1.577,0.675,0,0,0.177,41,0.278,True,22,2,(4 4),(5 5),84.615,4.824500604774839,36.34615384615385,11
27,-119.14,1.593,0.675,2,0,0.185,43,0.284,True,23,17,(5 4),(3 7),85.185,4.881697382456782,35.629629629629626,13
28,-117.474,1.536,0.668,0,0,0.159,43,0.277,True,24,39,(1 0),(3 1),85.714,5.261825657028906,35.75,13
29,-115.041,1.483,0.666,0,0,0.144,43,0.272,True,25,27,(5 0),(2 0),86.207,5.495589133927673,35.44827586206897,13
30,-119.0,1.433,0.64,0,0,0.144,43,0.33,False,25,101,(6 8),(7 2),83.333,4.991886273559724,37.63333333333333,13
31,-116.408,1.387,0.636,0,0,0.138,43,0.328,True,26,14,(1 5),(8 8),83.871,5.015233789614515,36.87096774193548,13
32,-117.012,1.375,0.636,1,0,0.141,44,0.32,True,27,49,(3 8),(0 3),84.375,5.178286395092353,37.25,13
33,-123.679,1.333,0.65,0,0,0.141,44,0.302,False,27,101,(5 0),(0 3),81.818,5.1973615010049246,39.18181818181818,13
34,-134.157,1.294,0.653,0,0,0.141,44,0.336,False,27,101,(5 2),(1 6),79.412,5.094348972843464,41.0,13
35,-130.561,1.257,0.654,0,0,0.138,44,0.336,True,28,6,(1 3),(2 2),80.0,5.1940600504561845,40.0,13
36,-127.814,1.222,0.651,0,0,0.133,44,0.333,True,29,13,(5 5),(8 5),80.556,5.145176743220499,39.25,13
37,-130.569,1.189,0.64,0,0,0.133,44,0.312,False,29,101,(3 6),(7 7),78.378,5.0671279210180185,40.91891891891892,13
38,-145.129,1.158,0.71,0,0,0.133,44,0.307,False,29,101,(4 1),(1 8),76.316,5.029150455277438,42.5,13
39,-143.444,1.154,0.708,1,0,0.136,45,0.309,True,30,24,(2 6),(5 1),76.923,5.2807337429333145,42.02564102564103,14
40,-140.722,1.15,0.707,1,0,0.139,46,0.307,True,31,10,(0 7),(8 5),77.5,5.360033273374513,41.225,14
