episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-58.475,1.0,0.387,1,0,0,1,0.385,True,1,13,(8 8),(3 0),100.0,393.6121360010904,13.0,0
2,-38.417,1.5,0.489,2,0,0,3,0.333,True,2,8,(8 7),(4 5),100.0,552.6727947091505,10.5,1
3,-43.57,1.333,0.423,1,0,0,4,0.235,True,3,13,(3 0),(1 7),100.0,251.76797267919562,11.333333333333334,2
4,-44.96,1.5,0.435,2,0,0,6,0.259,True,4,20,(8 0),(2 1),100.0,337.5718791737952,13.5,4
5,-38.378,1.6,0.465,2,0,0,8,0.23,True,5,7,(6 1),(3 3),100.0,543.5872629835757,12.2,6
6,-81.885,1.833,0.505,3,0,0,11,0.259,False,5,101,(2 1),(3 3),83.333,175.21906250070796,27.0,8
7,-70.187,1.571,0.507,0,0,11.0,11,0.264,True,6,1,(7 4),(8 4),85.714,621.8604336235792,23.285714285714285,8
8,-61.995,1.5,0.501,1,0,12.0,12,0.251,True,7,4,(3 8),(0 7),87.5,665.3052785643473,20.875,9
9,-58.507,1.444,0.471,1,0,13.0,13,0.257,True,8,12,(7 3),(0 5),88.889,254.23366503640082,19.88888888888889,9
10,-56.088,1.6,0.464,3,0,16.0,16,0.276,True,9,24,(7 2),(6 3),90.0,535.6441434149164,20.3,11
11,-56.917,1.727,0.453,3,0,19.0,19,0.286,True,10,14,(0 0),(7 7),90.909,329.1092648141405,19.727272727272727,13
12,-53.674,1.583,0.464,0,0,1.9,19,0.314,True,11,9,(7 5),(7 0),91.667,600.5487301559331,18.833333333333332,13
13,-55.611,1.538,0.434,1,0,2.0,20,0.322,True,12,19,(7 1),(1 8),92.308,326.88327589787264,18.846153846153847,13
14,-52.328,1.5,0.442,1,0,2.1,21,0.317,True,13,7,(6 3),(8 2),92.857,437.7937359395384,18.0,14
15,-49.767,1.467,0.441,1,0,2.2,22,0.309,True,14,7,(4 5),(1 7),93.333,97.38013775040828,17.266666666666666,14
16,-58.021,1.5,0.371,2,0,2.4,24,0.266,True,15,57,(0 7),(6 1),93.75,65.70222262226292,19.75,14
17,-56.198,1.412,0.376,0,0,1.091,24,0.268,True,16,12,(5 8),(3 4),94.118,39.03032526062107,19.294117647058822,14
18,-53.132,1.333,0.378,0,0,1.0,24,0.267,True,17,2,(1 5),(2 4),94.444,0.011586277128624277,18.333333333333332,14
19,-50.862,1.263,0.38,0,0,0.828,24,0.272,True,18,5,(5 4),(0 4),94.737,181.1592399665928,17.63157894736842,14
