episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-1.0,0.0,2.233,0,0,0,0,0.5,True,1,2,(5 7),(4 6),100.0,212.72961923440045,2.0,0
2,-4.406,0.0,0.769,0,0,0,0,0.143,True,2,5,(4 7),(8 6),100.0,502.8218840023437,3.5,0
3,-72.903,1.333,0.262,4,0,0.571,4,0.046,False,2,101,(4 5),(2 5),66.667,215.3666186117777,36.0,3
4,-66.008,1.5,0.283,2,0,0.857,6,0.04,True,3,16,(8 3),(2 1),75.0,412.4309817970613,31.0,5
5,-56.102,1.2,0.299,0,0,0.286,6,0.051,True,4,14,(2 2),(1 0),80.0,511.88931477325286,27.6,5
6,-58.909,1.0,0.323,0,0,0.158,6,0.071,True,5,17,(8 1),(0 1),83.333,311.451583708224,25.833333333333332,5
7,-90.269,1.143,0.274,2,0,0.211,8,0.086,False,5,101,(3 2),(1 5),71.429,200.8864468077785,36.57142857142857,6
8,-89.784,1.0,0.3,0,0,0.108,8,0.116,True,6,36,(7 1),(0 3),75.0,534.6017526465623,36.5,6
9,-107.078,0.889,0.279,0,0,0.108,8,0.115,False,6,101,(4 0),(2 5),66.667,176.1138390549597,43.666666666666664,6
10,-96.835,0.8,0.279,0,0,0.103,8,0.116,True,7,4,(8 5),(8 7),70.0,520.3523954480552,39.7,6
11,-89.06,0.909,0.285,2,0,0.128,10,0.116,True,8,8,(7 5),(4 6),72.727,384.2881507678369,36.81818181818182,8
12,-82.49,0.833,0.29,0,0,0.118,10,0.121,True,9,7,(4 6),(3 2),75.0,563.8017265784982,34.333333333333336,8
13,-93.849,0.769,0.264,0,0,0.118,10,0.105,False,9,101,(6 6),(1 6),69.231,67.99660876593045,39.46153846153846,8
14,-107.175,0.714,0.243,0,0,0.118,10,0.103,False,9,101,(3 8),(1 5),64.286,146.54251467031236,43.857142857142854,8
15,-118.234,0.667,0.236,0,0,0.076,10,0.1,True,10,47,(1 8),(2 2),66.667,55.57264545916001,44.06666666666667,8
