episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-7.479,0.0,0.761,0,0,0,0,0.0,True,1,5,(2 5),(5 3),100.0,492.90748431368155,5.0,0
2,-6.064,0.0,0.669,0,0,0,0,0.222,True,2,4,(5 2),(8 1),100.0,1098.4572234883308,4.5,0
3,-4.043,0.0,0.647,0,0,0,0,0.2,True,3,1,(5 2),(6 2),100.0,765.6706846129595,3.3333333333333335,0
4,-27.684,0.0,0.866,0,0,0,0,0.222,True,4,26,(5 0),(6 5),100.0,754.1432772628826,9.0,0
5,-30.58,0.2,0.716,1,0,0.028,1,0.28,True,5,14,(6 0),(2 6),100.0,678.3405947286676,10.0,1
6,-26.883,0.333,0.692,1,0,0.056,2,0.291,True,6,5,(0 3),(2 6),100.0,612.7200371029388,9.166666666666666,2
7,-25.297,0.286,0.673,0,0,0.043,2,0.277,True,7,10,(2 6),(4 4),100.0,349.73064435354087,9.285714285714286,2
8,-28.166,0.25,0.602,0,0,0.034,2,0.338,True,8,12,(0 8),(7 3),100.0,680.38083248895,9.625,2
9,-35.96,0.222,0.942,0,0,0.022,2,0.303,True,9,32,(2 2),(8 8),100.0,403.82728886304847,12.11111111111111,2
10,-66.068,0.3,1.098,1,0,0.033,3,0.305,False,9,101,(8 1),(0 2),90.0,957.7732853790283,21.0,2
11,-63.451,0.636,1.037,4,0,0.078,7,0.304,True,10,14,(7 3),(0 6),90.909,585.6391103091606,20.363636363636363,2
12,-59.051,0.833,1.007,3,0,0.111,10,0.312,True,11,10,(1 2),(1 4),91.667,567.2826051344583,19.5,4
13,-54.74,0.769,1.007,0,0,0.108,10,0.308,True,12,3,(5 5),(2 5),92.308,420.4944268640793,18.23076923076923,4
14,-75.973,0.857,1.026,2,0,0.129,12,0.284,False,12,101,(8 8),(0 2),85.714,671.6621639050508,24.142857142857142,6
15,-72.073,0.867,1.008,1,0,0.14,13,0.291,True,13,13,(2 3),(6 4),86.667,595.1793169708136,23.4,7
16,-68.764,0.875,0.984,1,0,0.151,14,0.294,True,14,16,(1 6),(3 4),87.5,370.91225791617916,22.9375,7
17,-65.321,0.824,0.97,0,0,0.14,14,0.294,True,15,7,(7 4),(5 1),88.235,1027.148153598379,22.0,7
18,-65.481,0.833,0.909,1,0,0.15,15,0.299,True,16,34,(8 3),(1 4),88.889,607.56443581011,22.666666666666668,8
19,-63.567,0.895,0.893,2,0,0.17,17,0.303,True,17,14,(6 2),(3 3),89.474,822.3201453121592,22.210526315789473,8
20,-62.438,0.85,0.867,0,0,0.147,17,0.304,True,18,16,(5 6),(0 5),90.0,581.703486665527,21.9,8
21,-59.686,0.81,0.866,0,0,0.142,17,0.303,True,19,4,(7 3),(4 2),90.476,876.7482844142594,21.047619047619047,8
22,-58.478,0.818,0.917,1,0,0.15,18,0.305,True,20,14,(8 7),(6 8),90.909,880.9756481045964,20.727272727272727,9
