episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-86.616,2.0,0.367,2,0,0,2,0.12,True,1,25,(8 1),(1 2),100.0,447.56978609404564,25.0,1
2,-63.593,1.5,0.351,1,0,0,3,0.156,True,2,20,(2 5),(2 3),100.0,467.73039445694417,22.5,2
3,-53.666,2.0,0.397,3,0,0,6,0.133,True,3,15,(1 8),(5 3),100.0,431.1225451222008,20.0,4
4,-54.059,2.25,0.331,3,0,0,9,0.118,True,4,16,(5 6),(7 0),100.0,824.3666338180518,19.0,6
5,-53.959,2.0,0.518,1,0,0,10,0.108,True,5,17,(8 5),(0 8),100.0,878.4149777310789,18.6,7
6,-45.369,1.667,0.546,0,0,3.333,10,0.125,True,6,3,(3 4),(5 5),100.0,1470.3976473140199,16.0,7
7,-40.923,1.571,0.532,1,0,3.667,11,0.136,True,7,7,(6 8),(8 5),100.0,1094.1599389771006,14.714285714285714,8
8,-37.752,1.375,0.535,0,0,1.1,11,0.136,True,8,7,(7 6),(3 7),100.0,1387.0094685376698,13.75,8
9,-35.164,1.222,0.531,0,0,0.579,11,0.134,True,9,9,(5 4),(8 4),100.0,517.6671090294362,13.222222222222221,8
10,-36.031,1.1,0.504,0,0,0.314,11,0.126,True,10,16,(8 4),(2 6),100.0,602.5534737590331,13.5,8
11,-33.066,1.0,0.522,0,0,0.282,11,0.144,True,11,4,(5 2),(4 1),100.0,1868.1512829667402,12.636363636363637,8
12,-38.574,0.917,0.459,0,0,0.139,11,0.168,True,12,40,(4 1),(8 2),100.0,462.41333242565014,14.916666666666666,8
13,-39.522,0.846,0.448,0,0,0.101,11,0.158,True,13,30,(8 8),(8 4),100.0,318.3797383776282,16.076923076923077,8
14,-38.599,0.929,0.471,2,0,0.119,13,0.167,True,14,19,(5 7),(7 8),100.0,2003.8220618997498,16.285714285714285,10
15,-37.873,0.867,0.468,0,0,0.107,13,0.166,True,15,13,(8 1),(2 2),100.0,854.8481702574985,16.066666666666666,10
16,-38.986,0.875,0.46,1,0,0.115,14,0.157,True,16,33,(1 0),(1 2),100.0,655.6188487833238,17.125,10
17,-36.693,0.824,0.463,0,0,0.114,14,0.16,True,17,1,(5 7),(6 7),100.0,1145.2640949159181,16.176470588235293,10
18,-38.101,0.833,0.455,1,0,0.122,15,0.166,True,18,20,(7 8),(1 2),100.0,837.6240008085368,16.38888888888889,10
19,-38.659,0.789,0.464,0,0,0.105,15,0.162,True,19,20,(8 1),(6 4),100.0,173.2684727210455,16.57894736842105,10
20,-37.147,0.75,0.475,0,0,0.101,15,0.162,True,20,6,(1 2),(5 2),100.0,1294.4018437648258,16.05,10
21,-36.837,0.714,0.468,0,0,0.093,15,0.162,True,21,13,(7 5),(6 1),100.0,665.6194588020381,15.904761904761905,10
22,-42.493,0.727,0.469,1,0,0.099,16,0.147,True,22,61,(8 1),(6 7),100.0,118.67801075207798,17.954545454545453,10
23,-40.848,0.696,0.474,0,0,0.096,16,0.153,True,23,4,(4 8),(5 5),100.0,2126.6415133404857,17.347826086956523,10
24,-41.094,0.667,0.479,0,0,0.086,16,0.152,True,24,21,(7 6),(2 8),100.0,607.5852629039878,17.5,10
