episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-200.727,2.0,0.834,2,0,0,2,0.125,True,1,48,(8 4),(0 3),100.0,5.048879656939021,48.0,0
2,-243.728,4.5,0.811,7,0,0,9,0.177,True,2,76,(6 1),(1 4),100.0,5.162053432251336,62.0,4
3,-168.561,4.0,0.784,3,0,0,12,0.163,True,3,11,(1 4),(3 7),100.0,5.132681514165502,45.0,5
4,-188.1,3.25,0.631,1,0,0,13,0.195,False,3,101,(6 8),(3 2),75.0,5.216816782381581,59.0,5
5,-151.563,2.6,0.622,0,0,2.6,13,0.203,True,4,5,(1 2),(2 0),80.0,6.0997492116031715,48.2,5
6,-167.272,3.0,0.679,5,0,3.6,18,0.262,True,5,61,(7 6),(0 6),83.333,5.164482463882474,50.333333333333336,8
7,-157.418,3.143,0.683,4,0,4.4,22,0.276,True,6,39,(2 0),(8 0),85.714,5.382576091830252,48.714285714285715,9
8,-139.757,3.25,0.683,4,0,5.2,26,0.269,True,7,12,(1 6),(4 7),87.5,5.259560424463887,44.125,9
9,-129.473,2.889,0.667,0,0,0.963,26,0.28,True,8,22,(7 3),(5 1),88.889,5.057095761793048,41.666666666666664,9
10,-120.065,2.7,0.658,1,0,1.0,27,0.297,True,9,15,(0 8),(2 3),90.0,5.198860659092498,39.0,10
11,-125.06,2.909,0.648,5,0,1.185,32,0.299,True,10,35,(8 2),(2 7),90.909,5.1912499141627695,38.63636363636363,10
12,-120.347,3.333,0.632,8,0,1.481,40,0.286,True,11,30,(4 3),(5 6),91.667,5.173079679869632,37.916666666666664,12
13,-119.645,3.154,0.621,1,0,1.519,41,0.307,True,12,34,(0 3),(5 1),92.308,5.155085531422785,37.61538461538461,12
14,-115.748,3.0,0.616,1,0,1.556,42,0.309,True,13,19,(2 8),(5 4),92.857,5.171951057432963,36.285714285714285,12
15,-112.591,2.933,0.6,2,0,1.63,44,0.322,True,14,35,(2 3),(3 5),93.333,5.290927771848426,36.2,12
16,-106.784,2.75,0.606,0,0,1.189,44,0.325,True,15,10,(4 4),(5 1),93.75,4.871645156333999,34.5625,12
17,-107.832,2.647,0.596,1,0,1.216,45,0.336,True,16,28,(8 8),(0 2),94.118,5.2373456814727,34.1764705882353,13
18,-103.834,2.5,0.594,0,0,0.849,45,0.332,True,17,16,(5 1),(7 0),94.444,5.194538202095658,33.166666666666664,13
19,-102.759,2.474,0.587,2,0,0.887,47,0.339,True,18,26,(5 0),(6 5),94.737,5.144616007683952,32.78947368421053,14
20,-99.97,2.4,0.59,1,0,0.906,48,0.354,True,19,24,(1 5),(0 6),95.0,5.0678561997208345,32.35,15
21,-99.816,2.286,0.593,0,0,0.615,48,0.356,True,20,25,(2 5),(8 0),95.238,5.235672723818559,32.0,15
22,-95.562,2.182,0.592,0,0,0.571,48,0.358,True,21,6,(0 4),(1 4),95.455,5.3040413946678,30.818181818181817,15
23,-93.404,2.13,0.588,1,0,0.583,49,0.365,True,22,16,(2 5),(6 7),95.652,5.079527876776246,30.17391304347826,16
24,-93.87,2.042,0.583,0,0,0.377,49,0.345,True,23,46,(4 7),(6 7),95.833,5.123103707893202,30.833333333333332,16
25,-90.701,1.96,0.583,0,0,0.348,49,0.344,True,24,11,(7 1),(5 1),96.0,5.024953201724478,30.04,16
26,-96.947,1.885,0.584,0,0,0.348,49,0.342,False,24,101,(7 1),(1 3),92.308,5.192466539881106,32.76923076923077,16
27,-97.134,1.852,0.585,1,0,0.355,50,0.355,True,25,54,(5 7),(1 7),92.593,5.220759977535321,33.55555555555556,16
28,-95.965,1.786,0.583,0,0,0.303,50,0.356,True,26,24,(2 1),(8 1),92.857,5.206105896881067,33.214285714285715,16
