episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
76,-136.967,0.737,0.534,0,0,0.056,56,0.381,False,65,101,(6 4),(4 4),85.526,4.123294836295645,38.973684210526315,16
77,-139.224,0.727,0.532,0,0,0.056,56,0.381,False,65,101,(1 6),(3 3),84.416,4.219301793099423,39.77922077922078,16
78,-139.113,0.718,0.529,0,0,0.053,56,0.381,True,66,51,(5 8),(1 5),84.615,4.010119014933585,39.92307692307692,16
79,-140.895,0.709,0.524,0,0,0.053,56,0.387,False,66,101,(2 8),(4 6),83.544,4.097732534225302,40.69620253164557,16
80,-143.746,0.712,0.525,1,0,0.054,57,0.387,True,67,71,(7 3),(2 8),83.75,4.122647797796398,41.075,17
81,-145.614,0.704,0.518,0,0,0.054,57,0.393,False,67,101,(1 5),(5 2),82.716,4.12196193134855,41.81481481481482,17
82,-145.868,0.72,0.521,2,0,0.056,59,0.389,True,68,41,(7 2),(7 8),82.927,4.066597156693288,41.80487804878049,18
83,-144.595,0.711,0.52,0,0,0.055,59,0.389,True,69,11,(3 6),(0 0),83.133,4.085868389195561,41.433734939759034,18
84,-150.571,0.702,0.522,0,0,0.055,59,0.39,False,69,101,(6 4),(2 8),82.143,4.152679873368877,42.142857142857146,18
85,-149.28,0.694,0.523,0,0,0.054,59,0.388,True,70,19,(6 2),(1 3),82.353,4.236510085067343,41.870588235294115,18
86,-152.207,0.686,0.531,0,0,0.054,59,0.388,False,70,101,(7 6),(4 4),81.395,4.1298921186999085,42.55813953488372,18
87,-151.061,0.678,0.531,0,0,0.053,59,0.389,True,71,23,(1 7),(5 7),81.609,3.956924398834815,42.333333333333336,18
88,-155.568,0.67,0.527,0,0,0.053,59,0.394,False,71,101,(0 7),(6 4),80.682,4.022129131045543,43.0,18
89,-156.906,0.663,0.537,0,0,0.051,59,0.391,True,72,50,(8 0),(7 7),80.899,4.192492975736774,43.07865168539326,18
90,-157.009,0.656,0.536,0,0,0.049,59,0.392,True,73,49,(7 3),(4 7),81.111,4.224512286841515,43.144444444444446,18
91,-162.81,0.648,0.53,0,0,0.049,59,0.397,False,73,101,(2 5),(8 1),80.22,4.074858193650176,43.78021978021978,18
92,-162.734,0.641,0.532,0,0,0.048,59,0.397,True,74,33,(1 1),(4 7),80.435,4.127469530232271,43.66304347826087,18
93,-164.53,0.634,0.527,0,0,0.048,59,0.4,False,74,101,(1 4),(5 7),79.57,4.203467593136789,44.27956989247312,18
94,-163.983,0.628,0.528,0,0,0.046,59,0.4,True,75,30,(4 0),(1 5),79.787,4.22557433849406,44.12765957446808,18
95,-163.994,0.621,0.526,0,0,0.044,59,0.396,True,76,67,(0 1),(8 3),80.0,4.096125196087144,44.36842105263158,18
96,-162.974,0.615,0.527,0,0,0.044,59,0.397,True,77,19,(0 0),(8 5),80.208,4.254277900113088,44.104166666666664,18
97,-161.468,0.608,0.527,0,0,0.043,59,0.397,True,78,13,(6 7),(7 7),80.412,4.122910146313157,43.78350515463917,18
98,-163.332,0.602,0.531,0,0,0.04,59,0.394,True,79,89,(8 1),(6 6),80.612,4.112588144623395,44.244897959183675,18
99,-164.852,0.596,0.528,0,0,0.04,59,0.396,False,79,101,(7 7),(4 5),79.798,3.994273061531757,44.81818181818182,18
100,-165.0,0.59,0.524,0,0,0.038,59,0.402,True,80,100,(1 2),(3 6),80.0,4.096686339169791,45.37,18
101,-165.294,0.584,0.521,0,0,0.036,59,0.403,True,81,83,(7 1),(5 3),80.198,4.1389345096676315,45.742574257425744,18
102,-164.028,0.578,0.521,0,0,0.036,59,0.403,True,82,10,(3 8),(2 1),80.392,4.465887893428655,45.3921568627451,18
103,-164.521,0.573,0.521,0,0,0.035,59,0.403,True,83,57,(2 8),(5 0),80.583,4.135373612487619,45.50485436893204,18
104,-163.215,0.567,0.522,0,0,0.034,59,0.402,True,84,13,(0 0),(5 0),80.769,4.198764549143645,45.19230769230769,18
105,-161.915,0.562,0.523,0,0,0.034,59,0.403,True,85,17,(4 2),(6 1),80.952,3.9787349309503703,44.923809523809524,18
106,-160.598,0.557,0.523,0,0,0.034,59,0.402,True,86,16,(5 0),(4 2),81.132,4.047365216664064,44.65094339622642,18
107,-159.392,0.551,0.525,0,0,0.033,59,0.402,True,87,11,(6 0),(6 7),81.308,4.166764466373607,44.33644859813084,18
108,-157.953,0.546,0.525,0,0,0.033,59,0.402,True,88,4,(7 4),(6 3),81.481,3.743192736862464,43.96296296296296,18
109,-156.994,0.541,0.525,0,0,0.033,59,0.402,True,89,24,(4 7),(8 5),81.651,4.013869022177926,43.77981651376147,18
110,-161.339,0.536,0.527,0,0,0.033,59,0.401,False,89,101,(6 0),(1 6),80.909,4.160545101488198,44.3,18
111,-160.711,0.532,0.527,0,0,0.032,59,0.402,True,90,29,(0 6),(4 1),81.081,4.195333013862284,44.16216216216216,18
112,-162.041,0.527,0.524,0,0,0.032,59,0.401,False,90,101,(1 5),(6 7),80.357,3.9144569439161754,44.669642857142854,18
113,-160.638,0.522,0.524,0,0,0.032,59,0.401,True,91,4,(7 2),(7 0),80.531,3.91430755940653,44.309734513274336,18
114,-163.294,0.518,0.52,0,0,0.032,59,0.404,False,91,101,(2 8),(6 2),79.825,4.159510191011521,44.80701754385965,18
115,-167.216,0.513,0.519,0,0,0.032,59,0.408,False,91,101,(2 2),(8 0),79.13,4.207220813348298,45.29565217391304,18
116,-165.961,0.509,0.519,0,0,0.032,59,0.408,True,92,14,(0 3),(2 2),79.31,4.0835777310776065,45.025862068965516,18
117,-164.669,0.504,0.519,0,0,0.032,59,0.408,True,93,8,(1 3),(5 5),79.487,4.088744362078145,44.70940170940171,18
118,-165.691,0.5,0.517,0,0,0.032,59,0.409,False,93,101,(1 4),(5 2),78.814,4.0270369258055965,45.186440677966104,18
119,-164.433,0.496,0.518,0,0,0.032,59,0.409,True,94,7,(5 3),(6 7),78.992,3.934460347793314,44.865546218487395,18
120,-163.124,0.492,0.518,0,0,0.032,59,0.409,True,95,7,(1 2),(0 0),79.167,3.949861962390322,44.55,18
121,-161.801,0.488,0.518,0,0,0.032,59,0.408,True,96,4,(1 1),(0 0),79.339,4.32423589029561,44.21487603305785,18
122,-162.189,0.484,0.519,0,0,0.031,59,0.408,True,97,38,(5 0),(0 6),79.508,4.137072740927823,44.16393442622951,18
123,-161.906,0.48,0.518,0,0,0.03,59,0.408,True,98,40,(7 1),(4 6),79.675,4.088812491171036,44.13008130081301,18
124,-163.43,0.476,0.517,0,0,0.029,59,0.411,True,99,79,(4 7),(7 1),79.839,4.028589277533145,44.41129032258065,18
125,-162.744,0.472,0.517,0,0,0.029,59,0.408,True,100,37,(6 7),(7 8),80.0,4.233476853705184,44.352,18
126,-161.686,0.468,0.517,0,0,0.028,59,0.408,True,101,14,(1 3),(2 0),80.159,4.30476925124417,44.111111111111114,18
127,-162.226,0.465,0.518,0,0,0.028,59,0.408,True,102,58,(6 7),(0 7),80.315,4.038426450796916,44.22047244094488,18
128,-165.257,0.461,0.516,0,0,0.028,59,0.412,False,102,101,(4 4),(7 0),79.688,4.161620870301924,44.6640625,18
129,-164.422,0.457,0.516,0,0,0.027,59,0.411,True,103,23,(7 6),(4 2),79.845,4.177432572242755,44.49612403100775,18
130,-164.668,0.454,0.516,0,0,0.027,59,0.412,True,104,64,(0 0),(1 6),80.0,4.016805817453021,44.646153846153844,18
131,-163.523,0.45,0.516,0,0,0.026,59,0.411,True,105,11,(4 2),(2 0),80.153,4.228151887197311,44.38931297709924,18
132,-163.212,0.447,0.519,0,0,0.026,59,0.41,True,106,35,(8 0),(6 4),80.303,4.165958466976334,44.31818181818182,18
133,-166.629,0.444,0.517,0,0,0.026,59,0.412,False,106,101,(1 2),(8 0),79.699,4.041785876876354,44.744360902255636,18
134,-165.468,0.44,0.517,0,0,0.026,59,0.412,True,107,6,(3 1),(7 3),79.851,4.180156629326311,44.45522388059702,18
135,-164.817,0.437,0.516,0,0,0.026,59,0.411,True,108,28,(5 8),(2 0),80.0,4.266999760851023,44.333333333333336,18
136,-163.697,0.434,0.517,0,0,0.026,59,0.411,True,109,7,(4 2),(0 1),80.147,3.786720412047075,44.05882352941177,18
137,-162.714,0.431,0.517,0,0,0.025,59,0.41,True,110,15,(7 2),(4 1),80.292,4.200166223129295,43.846715328467155,18
138,-162.118,0.428,0.518,0,0,0.025,59,0.41,True,111,26,(0 8),(3 3),80.435,4.183097610733652,43.71739130434783,18
139,-161.108,0.424,0.517,0,0,0.025,59,0.41,True,112,13,(6 2),(7 4),80.576,4.06207532671174,43.49640287769784,18
140,-160.766,0.421,0.517,0,0,0.025,59,0.41,True,113,34,(5 8),(8 1),80.714,4.153172358745612,43.42857142857143,18
141,-161.038,0.418,0.515,0,0,0.025,59,0.413,False,113,101,(3 4),(5 3),80.142,4.0461813657184935,43.836879432624116,18
142,-160.732,0.415,0.515,0,0,0.024,59,0.412,True,114,47,(0 1),(7 2),80.282,4.078780067828091,43.859154929577464,18
143,-163.463,0.413,0.513,0,0,0.024,59,0.415,False,114,101,(7 6),(7 0),79.72,4.024664181804602,44.25874125874126,18
144,-164.931,0.41,0.514,0,0,0.023,59,0.415,True,115,83,(6 4),(1 5),79.861,4.047492277511727,44.52777777777778,18
145,-164.263,0.407,0.513,0,0,0.023,59,0.413,True,116,30,(0 1),(2 3),80.0,3.869243093977123,44.42758620689655,18
146,-163.354,0.404,0.513,0,0,0.023,59,0.412,True,117,23,(6 8),(7 8),80.137,4.103886671579046,44.28082191780822,18
147,-164.436,0.401,0.511,0,0,0.023,59,0.413,False,117,101,(4 2),(3 8),79.592,4.064770136518399,44.666666666666664,18
148,-163.772,0.399,0.511,0,0,0.023,59,0.414,True,118,26,(8 6),(5 0),79.73,4.101371623014171,44.54054054054054,18
149,-162.778,0.396,0.512,0,0,0.023,59,0.413,True,119,10,(2 1),(6 1),79.866,4.158623301539273,44.308724832214764,18
150,-166.051,0.393,0.515,0,0,0.023,59,0.413,False,119,101,(7 0),(0 6),79.333,4.053303344036732,44.68666666666667,18
151,-165.41,0.391,0.514,0,0,0.022,59,0.414,True,120,15,(6 8),(0 1),79.47,4.139887297881076,44.49006622516556,18
152,-164.861,0.388,0.515,0,0,0.022,59,0.412,True,121,35,(5 2),(7 5),79.605,4.102390393612729,44.42763157894737,18
153,-164.45,0.386,0.516,0,0,0.022,59,0.41,True,122,32,(7 1),(0 3),79.739,4.185251951411841,44.34640522875817,18
154,-163.936,0.383,0.515,0,0,0.022,59,0.409,True,123,33,(1 3),(7 8),79.87,4.242591269703709,44.27272727272727,18
155,-163.683,0.381,0.516,0,0,0.021,59,0.409,True,124,35,(1 6),(5 0),80.0,4.110324848182374,44.21290322580645,18
156,-164.887,0.378,0.513,0,0,0.021,59,0.412,False,124,101,(1 2),(7 3),79.487,4.0370253572857955,44.57692307692308,18
157,-163.966,0.376,0.513,0,0,0.021,59,0.413,True,125,8,(0 2),(5 5),79.618,3.980330556187054,44.34394904458599,18
158,-164.496,0.373,0.512,0,0,0.021,59,0.414,True,126,78,(1 7),(4 2),79.747,4.128856640326243,44.55696202531646,18
159,-163.946,0.371,0.511,0,0,0.02,59,0.414,True,127,38,(7 8),(5 2),79.874,4.224469806007838,44.515723270440255,18
160,-163.707,0.369,0.512,0,0,0.02,59,0.413,True,128,31,(6 0),(7 8),80.0,4.222850918583864,44.43125,18
161,-163.334,0.366,0.512,0,0,0.02,59,0.412,True,129,44,(1 0),(8 5),80.124,4.045825535331901,44.42857142857143,18
162,-162.36,0.364,0.512,0,0,0.02,59,0.412,True,130,5,(7 1),(6 1),80.247,3.8183762230288516,44.18518518518518,18
163,-161.499,0.362,0.512,0,0,0.02,59,0.412,True,131,13,(6 8),(8 7),80.368,4.294228073772719,43.99386503067485,18
164,-161.918,0.36,0.51,0,0,0.02,59,0.411,False,131,101,(2 0),(4 2),79.878,4.172475055619677,44.34146341463415,18
165,-160.951,0.358,0.511,0,0,0.02,59,0.411,True,132,3,(3 3),(3 4),80.0,3.732603932528043,44.09090909090909,18
166,-160.41,0.355,0.513,0,0,0.02,59,0.411,True,133,26,(5 1),(4 0),80.12,4.151773576040124,43.98192771084337,18
167,-164.247,0.353,0.509,0,0,0.02,59,0.412,False,133,101,(2 8),(8 1),79.641,4.0507322972456095,44.32335329341317,18
168,-163.449,0.351,0.51,0,0,0.02,59,0.412,True,134,11,(0 1),(6 4),79.762,4.091696952706459,44.125,18
169,-162.612,0.349,0.509,0,0,0.019,59,0.412,True,135,11,(8 7),(5 3),79.882,4.010158006249498,43.928994082840234,18
170,-161.947,0.347,0.51,0,0,0.019,59,0.412,True,136,21,(8 5),(3 1),80.0,4.141971677388921,43.794117647058826,18
171,-164.971,0.345,0.51,0,0,0.019,59,0.413,False,136,101,(7 3),(1 6),79.532,4.131334011418099,44.12865497076023,18
172,-164.045,0.343,0.51,0,0,0.019,59,0.413,True,137,5,(0 5),(0 7),79.651,4.231100242330709,43.901162790697676,18
173,-165.083,0.341,0.512,0,0,0.019,59,0.414,True,138,78,(6 7),(0 7),79.769,4.029980327548505,44.09826589595376,18
174,-164.476,0.339,0.511,0,0,0.019,59,0.412,True,139,30,(8 3),(7 0),79.885,4.242952435346331,44.01724137931034,18
175,-164.704,0.337,0.509,0,0,0.019,59,0.415,False,139,101,(6 6),(2 5),79.429,4.0674201255009494,44.34285714285714,18
176,-164.747,0.335,0.509,0,0,0.018,59,0.414,True,140,67,(6 6),(4 0),79.545,4.079238638187577,44.47159090909091,18
177,-165.448,0.333,0.508,0,0,0.018,59,0.415,False,140,101,(2 1),(2 7),79.096,4.127401946250063,44.7909604519774,18
178,-164.803,0.331,0.508,0,0,0.018,59,0.415,True,141,14,(2 1),(7 0),79.213,4.157565600592619,44.61797752808989,18
179,-167.292,0.33,0.509,0,0,0.018,59,0.416,False,141,101,(8 6),(1 6),78.771,4.15620267387684,44.93296089385475,18
180,-166.393,0.328,0.509,0,0,0.018,59,0.416,True,142,5,(2 8),(0 7),78.889,4.11100438572128,44.71111111111111,18
181,-168.545,0.326,0.506,0,0,0.018,59,0.417,False,142,101,(2 5),(7 5),78.453,4.137263242476294,45.02209944751381,18
182,-167.896,0.324,0.506,0,0,0.018,59,0.417,True,143,18,(1 2),(0 7),78.571,3.9717755558684056,44.87362637362637,18
183,-168.713,0.322,0.507,0,0,0.018,59,0.419,False,143,101,(8 3),(4 4),78.142,4.042351792447011,45.18032786885246,18
184,-168.488,0.321,0.507,0,0,0.018,59,0.417,True,144,56,(8 1),(7 3),78.261,4.019493343712669,45.23913043478261,18
185,-168.198,0.319,0.507,0,0,0.017,59,0.416,True,145,51,(6 8),(1 4),78.378,4.122078265485551,45.270270270270274,18
186,-167.372,0.317,0.507,0,0,0.017,59,0.416,True,146,11,(7 4),(6 4),78.495,4.087468925737073,45.086021505376344,18
187,-166.735,0.316,0.508,0,0,0.017,59,0.416,True,147,12,(1 0),(7 1),78.61,4.197097955166307,44.90909090909091,18
188,-167.314,0.314,0.508,0,0,0.017,59,0.417,False,147,101,(8 0),(4 4),78.191,4.1809039179201655,45.20744680851064,18
189,-167.254,0.312,0.508,0,0,0.017,59,0.415,True,148,59,(7 3),(0 2),78.307,4.169509000345099,45.28042328042328,18
190,-167.639,0.311,0.508,0,0,0.017,59,0.414,True,149,72,(6 0),(1 0),78.421,4.021135575789547,45.421052631578945,18
191,-168.127,0.309,0.513,0,0,0.016,59,0.411,True,150,78,(8 3),(8 7),78.534,4.133322411796446,45.59162303664922,18
192,-167.289,0.307,0.514,0,0,0.016,59,0.411,True,151,5,(6 8),(7 8),78.646,4.123536390533934,45.380208333333336,18
193,-168.672,0.306,0.512,0,0,0.016,59,0.413,False,151,101,(1 5),(5 2),78.238,4.076963824391396,45.66839378238342,18
194,-167.841,0.304,0.512,0,0,0.016,59,0.413,True,152,5,(5 3),(8 5),78.351,4.138210271835283,45.45876288659794,18
195,-167.441,0.303,0.512,0,0,0.016,59,0.413,True,153,21,(0 6),(8 5),78.462,4.148893858281113,45.333333333333336,18
196,-167.318,0.301,0.511,0,0,0.016,59,0.411,True,154,70,(6 6),(0 2),78.571,4.179456935948232,45.45918367346939,18
197,-166.688,0.299,0.51,0,0,0.016,59,0.411,True,155,13,(3 6),(0 0),78.68,3.845156690605275,45.29441624365482,18
198,-166.475,0.298,0.51,0,0,0.016,59,0.41,True,156,34,(8 5),(2 0),78.788,4.219235863743506,45.23737373737374,18
199,-166.137,0.296,0.512,0,0,0.016,59,0.41,True,157,40,(8 1),(3 1),78.894,4.144675261954417,45.21105527638191,18
200,-165.549,0.295,0.512,0,0,0.015,59,0.41,True,158,26,(8 1),(7 2),79.0,4.101389840550916,45.115,18
201,-165.011,0.294,0.512,0,0,0.015,59,0.409,True,159,22,(3 8),(2 1),79.104,4.038419269254809,45.0,18
202,-164.393,0.292,0.512,0,0,0.015,59,0.41,True,160,14,(7 7),(1 3),79.208,3.992346880966292,44.84653465346535,18
203,-163.842,0.291,0.512,0,0,0.015,59,0.41,True,161,14,(6 8),(0 2),79.31,4.034815697331183,44.69458128078818,18
204,-163.291,0.289,0.513,0,0,0.015,59,0.41,True,162,24,(6 3),(2 3),79.412,4.062321983499729,44.59313725490196,18
205,-162.836,0.288,0.512,0,0,0.015,59,0.41,True,163,34,(6 4),(3 3),79.512,3.966448130097129,44.541463414634144,18
206,-162.167,0.286,0.512,0,0,0.015,59,0.41,True,164,13,(6 8),(3 6),79.612,3.879737948833426,44.38834951456311,18
