episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-4.65,1.0,0.963,1,0,0,1,0.5,True,1,4,(2 5),(1 2),100.0,4.1582646373861785,4.0,0
2,-21.639,1.5,0.545,2,0,0,3,0.148,True,2,23,(0 6),(5 8),100.0,4.418620647481117,13.5,1
3,-79.602,5.333,0.602,13,0,0,16,0.221,True,3,59,(4 3),(2 8),100.0,4.467633169011319,28.666666666666668,6
4,-64.897,4.25,0.624,1,0,0,17,0.24,True,4,10,(6 6),(2 6),100.0,4.591624896658335,24.0,7
5,-56.717,4.0,0.597,3,0,0,20,0.226,True,5,10,(5 2),(8 0),100.0,4.322240080560244,21.2,8
6,-59.009,3.5,0.593,1,0,0,21,0.237,True,6,25,(1 7),(5 1),100.0,4.400347226371565,21.833333333333332,9
7,-55.388,3.143,0.599,1,0,0,22,0.265,True,7,16,(8 6),(6 0),100.0,4.383981046254234,21.0,9
8,-54.538,2.875,0.568,1,0,0,23,0.36,True,8,28,(6 1),(1 0),100.0,4.712346663053699,21.875,9
9,-83.677,3.333,0.563,7,0,0,30,0.384,False,8,101,(5 8),(1 7),88.889,4.458456099328503,30.666666666666668,11
10,-77.119,3.0,0.57,0,0,3.75,30,0.377,True,9,8,(0 2),(2 6),90.0,4.224656746065411,28.4,11
11,-72.475,2.818,0.565,1,0,3.875,31,0.367,True,10,10,(7 7),(5 1),90.909,4.2960051839233495,26.727272727272727,11
12,-97.371,3.25,0.574,8,0,4.875,39,0.272,True,11,99,(1 0),(6 7),91.667,4.48848804474161,32.75,13
13,-92.066,3.0,0.575,0,0,2.053,39,0.282,True,12,11,(2 6),(7 2),92.308,4.242727514414896,31.076923076923077,13
14,-94.73,2.857,0.576,1,0,2.105,40,0.266,True,13,39,(6 0),(8 8),92.857,4.428084329181296,31.642857142857142,13
15,-104.977,2.867,0.573,3,0,2.263,43,0.285,True,14,55,(7 0),(1 5),93.333,4.31580113146242,33.2,14
16,-100.141,2.688,0.571,0,0,1.536,43,0.284,True,15,9,(1 2),(7 5),93.75,4.376012965892319,31.6875,14
17,-99.862,2.529,0.562,0,0,0.581,43,0.286,True,16,46,(7 2),(2 4),94.118,4.314385973235615,32.529411764705884,14
18,-103.288,2.444,0.537,1,0,0.595,44,0.304,True,17,75,(2 4),(3 2),94.444,4.458900793758676,34.888888888888886,14
