episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-171.847,5.0,0.411,5,0,0,5,0.29,True,1,69,(0 0),(3 3),100.0,3.7803979727454933,69.0,0
2,-320.489,6.0,0.778,7,0,0,12,0.424,True,2,96,(8 0),(4 5),100.0,3.867392203912724,82.5,2
3,-255.832,4.0,0.703,0,0,0.231,12,0.465,True,3,52,(1 0),(5 3),100.0,3.848179426479096,72.33333333333333,2
4,-200.674,3.5,0.685,2,0,0.269,14,0.463,True,4,14,(4 2),(3 7),100.0,3.6778294240140355,57.75,2
5,-167.72,2.8,0.667,0,0,0.189,14,0.443,True,5,22,(1 0),(2 2),100.0,3.6649563825220013,50.6,2
6,-145.079,2.667,0.671,2,0,0.216,16,0.432,True,6,13,(6 2),(3 3),100.0,4.044276558862659,44.333333333333336,3
7,-128.466,2.429,0.672,1,0,0.23,17,0.42,True,7,10,(1 7),(3 1),100.0,3.88615078966353,39.42857142857143,4
8,-153.379,3.125,0.727,8,0,0.338,25,0.36,True,8,96,(0 4),(6 7),100.0,3.859324603733397,46.5,6
9,-166.581,3.222,0.673,4,0,0.392,29,0.328,False,8,101,(0 4),(7 6),88.889,3.8809510098558717,52.55555555555556,7
10,-189.342,3.0,0.679,1,0,0.405,30,0.324,False,8,101,(5 6),(1 3),80.0,3.9069628338681226,57.4,7
11,-183.246,2.727,0.659,0,0,0.28,30,0.333,True,9,33,(1 2),(8 3),81.818,3.7114926190671143,55.18181818181818,7
12,-240.925,2.583,0.865,1,0,0.29,31,0.395,False,9,101,(6 3),(0 8),75.0,3.821376884522134,59.0,7
13,-271.256,2.692,0.863,4,0,0.327,35,0.425,False,9,101,(3 6),(2 6),69.231,3.941051311019125,62.23076923076923,7
14,-278.614,2.5,0.868,0,0,0.327,35,0.426,False,9,101,(3 1),(6 5),64.286,3.90836885094689,65.0,7
15,-272.575,2.6,0.846,4,0,0.364,39,0.413,True,10,69,(6 4),(3 8),66.667,3.8353270902413814,65.26666666666667,9
