episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-13.0,0.0,0.825,0,0,0,0,0.0,True,1,7,(7 0),(7 5),100.0,0.01715474349188464,7.0,0
2,-11.532,0.0,0.749,0,0,0,0,0.267,True,2,8,(0 8),(3 7),100.0,547.0710991712228,7.5,0
3,-12.908,0.333,0.718,1,0,0.067,1,0.227,True,3,7,(5 1),(2 5),100.0,305.49175307461877,7.333333333333333,1
4,-11.285,0.25,0.663,0,0,0.048,1,0.214,True,4,6,(8 2),(7 0),100.0,35.273530681037805,7.0,1
5,-13.386,0.4,0.647,1,0,0.095,2,0.222,True,5,8,(0 7),(3 2),100.0,793.2392916775459,7.2,2
6,-16.593,0.5,0.556,1,0,0.143,3,0.24,True,6,14,(8 2),(2 2),100.0,638.0315152664072,8.333333333333334,3
7,-15.542,0.429,0.552,0,0,0.107,3,0.316,True,7,7,(1 2),(0 1),100.0,1975.8843794946474,8.142857142857142,3
8,-15.287,0.375,0.542,0,0,0.083,3,0.308,True,8,8,(5 2),(2 5),100.0,726.0104316529273,8.125,3
9,-16.31,0.333,0.555,0,0,0.059,3,0.275,True,9,15,(5 4),(6 4),100.0,89.53577052384017,8.88888888888889,3
10,-21.621,0.3,0.537,0,0,0.042,3,0.31,True,10,20,(1 8),(1 0),100.0,1382.1465509561406,10.0,3
11,-21.457,0.273,0.523,0,0,0.037,3,0.327,True,11,10,(7 4),(3 2),100.0,350.5705272241543,10.0,3
12,-25.288,0.583,0.671,4,0,0.086,7,0.267,True,12,25,(3 7),(8 5),100.0,215.20512060134925,11.25,5
13,-27.895,0.615,0.648,1,0,0.099,8,0.245,True,13,16,(5 7),(6 0),100.0,85.95993379087788,11.615384615384615,5
14,-26.84,0.571,0.64,0,0,0.09,8,0.233,True,14,8,(6 3),(3 4),100.0,282.22733937954627,11.357142857142858,5
15,-26.127,0.533,0.636,0,0,0.083,8,0.235,True,15,7,(0 1),(2 6),100.0,1252.1681210530844,11.066666666666666,5
16,-25.208,0.562,0.628,1,0,0.094,9,0.233,True,16,6,(0 5),(3 2),100.0,907.8626786985154,10.75,6
17,-28.055,0.529,0.594,0,0,0.08,9,0.25,True,17,16,(8 6),(2 0),100.0,239.13524099310916,11.058823529411764,6
18,-30.131,0.556,0.584,1,0,0.089,10,0.234,True,18,26,(1 3),(6 4),100.0,313.59672272165653,11.88888888888889,7
19,-37.09,0.526,0.619,0,0,0.067,10,0.207,True,19,37,(8 0),(8 8),100.0,69.32020749608778,13.210526315789474,7
20,-37.225,0.5,0.608,0,0,0.062,10,0.217,True,20,12,(0 8),(3 1),100.0,587.9340919109218,13.15,7
21,-39.872,0.619,0.573,3,0,0.081,13,0.195,True,21,29,(8 6),(4 5),100.0,29.073179024808688,13.904761904761905,9
22,-38.17,0.636,0.582,1,0,0.087,14,0.197,True,22,3,(6 5),(6 6),100.0,0.015601208110872851,13.409090909090908,9
23,-36.835,0.652,0.589,1,0,0.093,15,0.193,True,23,5,(4 5),(2 2),100.0,497.9345255458562,13.043478260869565,9
24,-36.048,0.667,0.589,1,0,0.099,16,0.199,True,24,12,(2 2),(0 4),100.0,475.51815169435554,13.0,10
25,-36.788,0.64,0.591,0,0,0.085,16,0.182,True,25,28,(6 2),(7 4),100.0,28.698880976188594,13.6,10
26,-35.975,0.615,0.59,0,0,0.081,16,0.187,True,26,8,(8 0),(5 3),100.0,85.92685668072156,13.384615384615385,10
27,-34.941,0.63,0.591,1,0,0.086,17,0.184,True,27,5,(8 5),(5 3),100.0,0.017493217950663685,13.074074074074074,10
28,-35.008,0.607,0.591,0,0,0.082,17,0.187,True,28,10,(4 8),(1 1),100.0,605.2833177758328,12.964285714285714,10
29,-35.933,0.621,0.581,1,0,0.087,18,0.186,True,29,19,(8 8),(2 5),100.0,375.83217442567644,13.172413793103448,10
30,-36.871,0.6,0.563,0,0,0.078,18,0.19,True,30,24,(8 8),(5 3),100.0,31.408251857434664,13.533333333333333,10
31,-37.055,0.581,0.558,0,0,0.072,18,0.186,True,31,18,(5 7),(5 3),100.0,87.39971822013196,13.67741935483871,10
32,-38.456,0.625,0.534,2,0,0.08,20,0.197,True,32,28,(0 5),(4 8),100.0,575.5986121489283,14.125,11
33,-38.128,0.606,0.533,0,0,0.076,20,0.191,True,33,15,(1 1),(6 3),100.0,418.3863787867936,14.151515151515152,11
34,-37.202,0.588,0.536,0,0,0.074,20,0.189,True,34,5,(7 2),(5 3),100.0,0.0173910843105305,13.882352941176471,11
35,-36.353,0.571,0.534,0,0,0.073,20,0.195,True,35,5,(2 6),(0 3),100.0,514.0549668083318,13.628571428571428,11
36,-40.051,0.583,0.674,1,0,0.077,21,0.193,True,36,56,(0 3),(8 8),100.0,309.9317765083118,14.805555555555555,12
37,-42.898,0.568,0.65,0,0,0.066,21,0.185,True,37,44,(0 4),(1 8),100.0,130.97069967844993,15.594594594594595,12
38,-42.278,0.553,0.649,0,0,0.063,21,0.188,True,38,13,(3 0),(3 3),100.0,489.81341510644205,15.526315789473685,12
39,-41.442,0.564,0.648,1,0,0.066,22,0.193,True,39,6,(2 0),(2 4),100.0,758.135683389323,15.282051282051283,12
40,-43.019,0.55,0.645,0,0,0.06,22,0.19,True,40,35,(0 3),(1 7),100.0,231.87489447213443,15.775,12
41,-42.122,0.537,0.644,0,0,0.059,22,0.195,True,41,6,(3 0),(4 1),100.0,639.4570808121325,15.536585365853659,12
42,-43.101,0.524,0.633,0,0,0.056,22,0.203,True,42,19,(7 7),(2 1),100.0,311.97296733894626,15.619047619047619,12
43,-42.099,0.512,0.638,0,0,0.056,22,0.204,True,43,1,(6 3),(6 4),100.0,325.3304943526772,15.279069767441861,12
44,-44.324,0.5,0.607,0,0,0.049,22,0.197,True,44,58,(8 6),(5 4),100.0,71.28776335915066,16.25,12
45,-43.339,0.489,0.606,0,0,0.049,22,0.198,True,45,1,(0 1),(0 0),100.0,1992.4300853226368,15.911111111111111,12
46,-46.65,0.478,0.553,0,0,0.049,22,0.22,False,45,101,(5 0),(4 5),97.826,381.72419798625566,17.76086956521739,12
47,-48.422,0.468,0.541,0,0,0.045,22,0.232,True,46,36,(7 7),(3 0),97.872,271.34988778122346,18.148936170212767,12
48,-48.201,0.458,0.539,0,0,0.044,22,0.23,True,47,13,(7 4),(0 3),97.917,167.10210289425063,18.041666666666668,12
49,-50.715,0.49,0.617,2,0,0.048,24,0.224,True,48,75,(6 2),(6 8),97.959,349.4185425430074,19.20408163265306,12
50,-49.918,0.48,0.616,0,0,0.047,24,0.225,True,49,7,(4 0),(7 0),98.0,198.5061961674123,18.96,12
51,-49.045,0.471,0.617,0,0,0.047,24,0.226,True,50,5,(3 3),(6 3),98.039,295.2569108975613,18.686274509803923,12
52,-49.003,0.462,0.616,0,0,0.046,24,0.224,True,51,14,(6 6),(3 3),98.077,129.16691496116297,18.596153846153847,12
53,-48.647,0.453,0.613,0,0,0.044,24,0.23,True,52,15,(2 5),(4 0),98.113,526.8644527049008,18.528301886792452,12
54,-50.228,0.444,0.597,0,0,0.041,24,0.23,True,53,47,(4 0),(5 6),98.148,111.86451249880176,19.055555555555557,12
55,-49.496,0.436,0.596,0,0,0.04,24,0.231,True,54,5,(3 6),(7 7),98.182,240.99932242325525,18.8,12
56,-49.368,0.429,0.592,0,0,0.039,24,0.232,True,55,15,(7 5),(3 1),98.214,248.69134406537722,18.732142857142858,12
57,-49.102,0.421,0.588,0,0,0.039,24,0.232,True,56,14,(1 4),(7 4),98.246,218.0242320215621,18.649122807017545,12
58,-48.62,0.414,0.586,0,0,0.038,24,0.236,True,57,15,(7 1),(3 2),98.276,568.9553236072444,18.586206896551722,12
59,-49.408,0.407,0.57,0,0,0.035,24,0.247,True,58,46,(2 6),(7 5),98.305,146.02064073705037,19.050847457627118,12
60,-49.113,0.4,0.567,0,0,0.034,24,0.248,True,59,15,(1 3),(4 7),98.333,475.18187606721915,18.983333333333334,12
61,-49.277,0.393,0.564,0,0,0.032,24,0.238,True,60,44,(3 4),(6 3),98.361,35.67748762278682,19.39344262295082,12
62,-48.483,0.387,0.567,0,0,0.032,24,0.239,True,61,1,(3 3),(3 2),98.387,1487.2416510591745,19.096774193548388,12
63,-47.777,0.381,0.568,0,0,0.032,24,0.24,True,62,4,(6 0),(4 0),98.413,777.8200730778852,18.857142857142858,12
64,-47.286,0.391,0.566,1,0,0.033,25,0.242,True,63,11,(3 8),(3 7),98.438,484.33161926643913,18.734375,13
65,-47.113,0.4,0.563,1,0,0.035,26,0.246,True,64,20,(4 5),(0 2),98.462,403.0789708822408,18.753846153846155,13
66,-46.666,0.394,0.562,0,0,0.034,26,0.248,True,65,9,(1 3),(3 4),98.485,318.00047430755626,18.606060606060606,13
67,-46.006,0.388,0.563,0,0,0.034,26,0.248,True,66,3,(2 1),(3 3),98.507,740.2015977259326,18.37313432835821,13
68,-45.373,0.382,0.563,0,0,0.034,26,0.248,True,67,3,(6 3),(6 0),98.529,198.01973237660545,18.147058823529413,13
69,-44.938,0.377,0.563,0,0,0.034,26,0.249,True,68,7,(1 7),(4 3),98.551,508.81084895044114,17.985507246376812,13
70,-48.305,0.371,0.587,0,0,0.034,26,0.234,False,68,101,(2 4),(0 7),97.143,38.649711575351525,19.17142857142857,13
71,-49.2,0.366,0.588,0,0,0.032,26,0.243,True,69,38,(6 7),(1 2),97.183,1333.8198496228124,19.43661971830986,13
72,-48.99,0.361,0.583,0,0,0.031,26,0.242,True,70,24,(1 8),(5 6),97.222,170.20938875526238,19.5,13
73,-48.959,0.356,0.58,0,0,0.031,26,0.242,True,71,15,(3 8),(7 3),97.26,73.63027845484581,19.438356164383563,13
74,-48.585,0.351,0.581,0,0,0.03,26,0.245,True,72,11,(3 0),(1 3),97.297,1624.4812601578558,19.324324324324323,13
75,-48.61,0.347,0.58,0,0,0.03,26,0.242,True,73,22,(2 5),(6 3),97.333,64.73015119720914,19.36,13
76,-48.916,0.342,0.575,0,0,0.029,26,0.242,True,74,19,(6 8),(3 1),97.368,129.44227882815375,19.355263157894736,13
77,-49.563,0.351,0.566,1,0,0.03,27,0.242,True,75,39,(0 2),(4 8),97.403,448.7560310995314,19.61038961038961,14
78,-49.003,0.346,0.567,0,0,0.03,27,0.244,True,76,6,(3 4),(1 4),97.436,422.1383864740644,19.435897435897434,14
79,-48.382,0.342,0.568,0,0,0.03,27,0.245,True,77,1,(0 1),(0 2),97.468,2040.666044571354,19.20253164556962,14
80,-48.043,0.338,0.569,0,0,0.03,27,0.248,True,78,10,(4 3),(6 0),97.5,431.7125317279927,19.0875,14
81,-49.828,0.333,0.554,0,0,0.03,27,0.232,False,78,101,(0 4),(1 6),96.296,0.01736563680173199,20.098765432098766,14
82,-49.233,0.329,0.555,0,0,0.029,27,0.233,True,79,2,(2 5),(1 4),96.341,161.6396098303237,19.878048780487806,14
83,-48.88,0.325,0.554,0,0,0.029,27,0.232,True,80,13,(5 2),(6 4),96.386,74.23209441877927,19.795180722891565,14
84,-48.739,0.333,0.553,1,0,0.03,28,0.235,True,81,18,(2 8),(2 2),96.429,814.473951873847,19.773809523809526,15
85,-48.438,0.329,0.552,0,0,0.03,28,0.236,True,82,9,(6 7),(6 2),96.471,187.80228360354954,19.647058823529413,15
86,-48.123,0.337,0.549,1,0,0.031,29,0.236,True,83,18,(4 5),(4 8),96.512,253.81581122751783,19.627906976744185,15
87,-47.773,0.333,0.549,0,0,0.03,29,0.238,True,84,13,(3 8),(6 6),96.552,201.46817516099316,19.551724137931036,15
88,-50.01,0.33,0.543,0,0,0.028,29,0.231,True,85,84,(0 1),(6 6),96.591,120.27507524884045,20.28409090909091,15
89,-49.709,0.326,0.544,0,0,0.028,29,0.233,True,86,11,(1 3),(3 6),96.629,394.33811113183424,20.179775280898877,15
90,-49.268,0.322,0.544,0,0,0.028,29,0.233,True,87,5,(6 7),(6 2),96.667,297.3360702193106,20.011111111111113,15
91,-49.147,0.319,0.542,0,0,0.027,29,0.235,True,88,12,(2 6),(7 1),96.703,347.98153619937534,19.923076923076923,15
92,-50.169,0.315,0.532,0,0,0.026,29,0.244,True,89,59,(5 7),(8 5),96.739,214.8275949751442,20.347826086956523,15
93,-49.819,0.312,0.532,0,0,0.026,29,0.246,True,90,9,(3 4),(1 7),96.774,301.1281377227909,20.225806451612904,15
94,-49.607,0.309,0.549,0,0,0.025,29,0.246,True,91,15,(3 4),(0 2),96.809,1806.548690945817,20.170212765957448,15
95,-50.427,0.305,0.538,0,0,0.024,29,0.256,True,92,50,(3 8),(8 5),96.842,212.7226558050451,20.48421052631579,15
96,-50.536,0.302,0.535,0,0,0.024,29,0.255,True,93,15,(6 8),(5 0),96.875,24.140842435584076,20.427083333333332,15
97,-50.532,0.299,0.556,0,0,0.023,29,0.259,True,94,31,(2 8),(1 7),96.907,584.7354431617044,20.536082474226806,15
98,-50.709,0.296,0.555,0,0,0.023,29,0.255,True,95,30,(5 3),(8 5),96.939,16.51726178767012,20.632653061224488,15
99,-50.503,0.293,0.562,0,0,0.023,29,0.256,True,96,9,(3 6),(0 0),96.97,955.700732162783,20.515151515151516,15
100,-51.207,0.3,0.559,1,0,0.023,30,0.254,True,97,34,(0 2),(1 8),97.0,123.99294322494879,20.65,16
101,-50.838,0.297,0.559,0,0,0.023,30,0.253,True,98,8,(7 3),(5 3),97.03,0.01741577075624531,20.524752475247524,16
102,-50.399,0.294,0.56,0,0,0.023,30,0.254,True,99,5,(1 4),(2 2),97.059,435.9822620864,20.372549019607842,16
103,-52.376,0.291,0.559,0,0,0.022,30,0.25,True,100,66,(2 0),(1 8),97.087,238.8197266885842,20.815533980582526,16
