episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-19.222,0.0,0.246,0,0,0,0,0.714,True,1,7,(0 5),(6 6),100.0,533.3066237490284,7.0,0
2,-31.458,1.5,0.389,3,0,0.429,3,0.348,True,2,16,(8 1),(7 6),100.0,463.2846150456248,11.5,2
3,-34.574,1.333,0.483,1,0,0.571,4,0.366,True,3,18,(8 1),(7 4),100.0,499.61127185985737,13.666666666666666,3
4,-31.762,1.5,0.487,2,0,0.857,6,0.346,True,4,11,(3 7),(6 3),100.0,419.793817679477,13.0,3
5,-31.047,1.2,0.416,0,0,0.286,6,0.394,True,5,14,(2 5),(8 3),100.0,472.48010383529834,13.2,3
6,-26.372,1.167,0.41,1,0,0.333,7,0.377,True,6,3,(3 3),(0 3),100.0,0.012872974742044392,11.5,4
7,-24.503,1.143,0.428,1,0,0.381,8,0.36,True,7,6,(3 7),(4 2),100.0,145.5271055218306,10.714285714285714,4
8,-22.551,1.0,0.447,0,0,0.296,8,0.358,True,8,6,(1 6),(4 5),100.0,332.88020983456425,10.125,4
9,-23.723,0.889,0.449,0,0,0.174,8,0.4,True,9,19,(2 6),(7 8),100.0,849.3257657667986,11.11111111111111,4
10,-22.883,0.8,0.436,0,0,0.151,8,0.421,True,10,7,(8 1),(4 4),100.0,601.4774138619176,10.7,4
11,-21.574,0.727,0.621,0,0,0.133,8,0.43,True,11,7,(6 8),(8 8),100.0,705.2236516147199,10.363636363636363,4
12,-26.959,0.667,0.588,0,0,0.096,8,0.401,True,12,23,(7 1),(0 8),100.0,387.7376094242386,11.416666666666666,4
13,-25.738,0.692,0.57,1,0,0.108,9,0.399,True,13,6,(4 4),(1 1),100.0,476.3592196357337,11.0,5
14,-25.732,0.643,0.557,0,0,0.097,9,0.392,True,14,10,(1 2),(6 5),100.0,541.0445855318259,10.928571428571429,5
15,-25.833,0.733,0.548,2,0,0.118,11,0.371,True,15,14,(1 3),(2 2),100.0,585.9627540645453,11.133333333333333,6
16,-25.301,0.688,0.547,0,0,0.109,11,0.36,True,16,8,(1 1),(6 2),100.0,415.9835403415909,10.9375,6
17,-25.062,0.647,0.527,0,0,0.098,11,0.349,True,17,11,(0 2),(2 7),100.0,476.7185716179156,10.941176470588236,6
18,-29.465,0.611,0.493,0,0,0.071,11,0.304,True,18,44,(0 8),(4 4),100.0,151.26331082173624,12.777777777777779,6
19,-30.245,0.632,0.526,1,0,0.077,12,0.306,True,19,12,(7 6),(2 0),100.0,514.9281476064916,12.736842105263158,6
20,-29.153,0.6,0.528,0,0,0.074,12,0.319,True,20,6,(8 7),(4 7),100.0,546.6490257166832,12.4,6
21,-28.121,0.571,0.525,0,0,0.072,12,0.316,True,21,5,(6 3),(3 5),100.0,394.39456795661187,12.047619047619047,6
22,-29.802,0.591,0.497,1,0,0.078,13,0.336,True,22,24,(1 3),(8 4),100.0,573.2325009466184,12.590909090909092,6
23,-28.952,0.609,0.493,1,0,0.084,14,0.339,True,23,9,(0 6),(1 4),100.0,705.4246851117804,12.434782608695652,6
