episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
24,-170.964,2.042,0.673,1,0,0.742,49,0.314,True,18,77,(1 4),(0 8),75.0,4.228010923990876,46.416666666666664,18
25,-164.583,1.96,0.673,0,0,0.681,49,0.314,True,19,6,(3 3),(0 4),76.0,4.095544309677295,44.8,18
26,-159.228,1.885,0.669,0,0,0.57,49,0.317,True,20,14,(8 2),(6 0),76.923,4.018012392632801,43.61538461538461,18
27,-155.27,1.815,0.665,0,0,0.48,49,0.322,True,21,16,(0 8),(5 3),77.778,4.265862182484749,42.592592592592595,18
28,-154.266,1.75,0.675,0,0,0.301,49,0.313,True,22,61,(0 1),(2 0),78.571,4.196836850004267,43.25,18
29,-153.303,1.724,0.671,1,0,0.307,50,0.311,True,23,45,(5 8),(0 1),79.31,4.203973183292245,43.310344827586206,18
30,-156.382,1.7,0.657,1,0,0.313,51,0.326,True,24,93,(5 5),(2 5),80.0,4.170992812714572,44.96666666666667,18
31,-158.051,1.645,0.622,0,0,0.313,51,0.336,False,24,101,(8 2),(4 0),77.419,4.210826775270208,46.774193548387096,18
32,-162.156,1.594,0.611,0,0,0.313,51,0.341,False,24,101,(3 7),(6 1),75.0,4.222088743088754,48.46875,18
33,-163.323,1.545,0.608,0,0,0.208,51,0.331,True,25,82,(6 6),(8 7),75.758,4.25537534075131,49.484848484848484,18
34,-158.845,1.529,0.607,1,0,0.212,52,0.332,True,26,6,(2 6),(6 8),76.471,4.036741156093254,48.205882352941174,19
35,-166.642,1.514,0.622,1,0,0.216,53,0.339,False,26,101,(0 2),(1 7),74.286,4.260748532944461,49.714285714285715,19
36,-162.925,1.472,0.621,0,0,0.202,53,0.34,True,27,17,(6 6),(7 4),75.0,4.18387745531825,48.80555555555556,19
37,-158.953,1.432,0.621,0,0,0.196,53,0.339,True,28,9,(6 6),(8 3),75.676,4.26159799737699,47.729729729729726,19
38,-154.796,1.395,0.621,0,0,0.194,53,0.339,True,29,2,(6 7),(7 8),76.316,4.15731158040875,46.526315789473685,19
39,-150.827,1.359,0.623,0,0,0.193,53,0.339,True,30,1,(6 6),(6 5),76.923,4.53326433460487,45.35897435897436,19
40,-155.735,1.325,0.621,0,0,0.193,53,0.343,False,30,101,(6 4),(1 6),75.0,4.2578282245435854,46.75,19
41,-152.352,1.293,0.619,0,0,0.187,53,0.344,True,31,10,(3 1),(0 0),75.61,4.582757498137843,45.853658536585364,19
42,-149.575,1.262,0.62,0,0,0.177,53,0.344,True,32,15,(0 6),(2 8),76.19,3.9752826586939856,45.11904761904762,19
43,-159.196,1.233,0.612,0,0,0.177,53,0.353,False,32,101,(8 4),(1 3),74.419,4.170623247952898,46.41860465116279,19
44,-168.561,1.205,0.599,0,0,0.177,53,0.359,False,32,101,(8 2),(1 3),72.727,4.213812809389493,47.65909090909091,19
45,-178.229,1.178,0.595,0,0,0.177,53,0.363,False,32,101,(7 6),(1 4),71.111,4.318886259381596,48.84444444444444,19
46,-178.229,1.152,0.594,0,0,0.147,53,0.362,True,33,62,(4 5),(1 3),71.739,4.334935655974612,49.130434782608695,19
47,-175.177,1.128,0.595,0,0,0.142,53,0.361,True,34,13,(4 4),(0 6),72.34,4.097521630403841,48.361702127659576,19
48,-171.666,1.104,0.594,0,0,0.14,53,0.36,True,35,5,(6 6),(7 8),72.917,4.520858441909494,47.458333333333336,19
49,-178.448,1.082,0.585,0,0,0.14,53,0.364,False,35,101,(7 2),(1 0),71.429,4.222555345744383,48.55102040816327,19
50,-187.784,1.06,0.574,0,0,0.14,53,0.366,False,35,101,(7 3),(0 3),70.0,4.191696996393962,49.6,19
51,-199.97,1.039,0.574,0,0,0.14,53,0.369,False,35,101,(6 1),(0 6),68.627,4.215037720853857,50.6078431372549,19
52,-196.125,1.019,0.575,0,0,0.139,53,0.369,True,36,1,(3 0),(4 0),69.231,4.711506474942958,49.65384615384615,19
53,-193.96,1.0,0.576,0,0,0.131,53,0.369,True,37,25,(8 0),(6 4),69.811,4.258196331867995,49.18867924528302,19
54,-195.707,0.981,0.579,0,0,0.108,53,0.368,True,38,84,(4 6),(1 4),70.37,4.163379913161182,49.833333333333336,19
55,-192.335,0.964,0.579,0,0,0.106,53,0.368,True,39,9,(8 2),(8 5),70.909,4.350485785181476,49.09090909090909,19
56,-190.099,0.946,0.584,0,0,0.102,53,0.367,True,40,23,(2 0),(0 4),71.429,4.347201324367654,48.625,19
57,-189.608,0.93,0.59,0,0,0.094,53,0.369,True,41,42,(3 5),(2 8),71.93,4.182643594011431,48.50877192982456,19
58,-186.554,0.914,0.589,0,0,0.092,53,0.369,True,42,11,(6 0),(5 1),72.414,4.228518994110328,47.86206896551724,19
59,-183.443,0.898,0.59,0,0,0.092,53,0.369,True,43,3,(4 2),(4 5),72.881,4.187518630448515,47.101694915254235,19
60,-181.154,0.883,0.588,0,0,0.088,53,0.368,True,44,28,(2 8),(6 8),73.333,4.217111706387455,46.78333333333333,19
61,-178.621,0.869,0.589,0,0,0.085,53,0.367,True,45,15,(6 1),(8 5),73.77,4.439157539478485,46.26229508196721,19
62,-176.187,0.855,0.588,0,0,0.083,53,0.367,True,46,16,(1 3),(2 1),74.194,4.375666843894607,45.774193548387096,19
63,-173.407,0.841,0.588,0,0,0.083,53,0.367,True,47,2,(3 3),(5 3),74.603,4.09112472150016,45.07936507936508,19
64,-170.917,0.828,0.588,0,0,0.082,53,0.367,True,48,12,(5 1),(7 1),75.0,4.3634196859849235,44.5625,19
65,-169.965,0.815,0.587,0,0,0.078,53,0.367,True,49,26,(0 8),(8 4),75.385,4.296142267999766,44.276923076923076,19
66,-173.667,0.803,0.597,0,0,0.078,53,0.36,False,49,101,(7 3),(5 7),74.242,4.223094190787189,45.13636363636363,19
67,-179.572,0.791,0.619,0,0,0.068,53,0.36,True,50,98,(3 1),(0 7),74.627,4.230407890852453,45.92537313432836,19
68,-178.349,0.794,0.619,1,0,0.07,54,0.358,True,51,34,(4 3),(6 7),75.0,4.198905210935425,45.75,19
69,-176.13,0.783,0.618,0,0,0.069,54,0.358,True,52,13,(3 1),(6 5),75.362,4.417785787161403,45.27536231884058,19
70,-174.929,0.771,0.618,0,0,0.066,54,0.359,True,53,26,(1 0),(3 7),75.714,4.34601430405536,45.0,19
71,-173.459,0.761,0.615,0,0,0.063,54,0.361,True,54,38,(3 5),(4 2),76.056,4.258737649024633,44.901408450704224,19
72,-176.047,0.75,0.619,0,0,0.063,54,0.36,False,54,101,(6 1),(5 4),75.0,4.173021310567995,45.68055555555556,19
73,-174.407,0.74,0.616,0,0,0.062,54,0.359,True,55,27,(2 5),(3 2),75.342,4.186531905978266,45.42465753424658,19
74,-172.284,0.73,0.616,0,0,0.061,54,0.359,True,56,8,(8 7),(8 3),75.676,4.505459521064511,44.91891891891892,19
75,-173.775,0.72,0.612,0,0,0.061,54,0.365,False,56,101,(7 8),(2 5),74.667,4.191883769756176,45.666666666666664,19
76,-176.46,0.711,0.607,0,0,0.061,54,0.366,False,56,101,(8 0),(3 3),73.684,4.284288265957274,46.39473684210526,19
77,-176.821,0.701,0.599,0,0,0.061,54,0.375,False,56,101,(4 4),(6 2),72.727,4.246599623059135,47.103896103896105,19
78,-182.458,0.692,0.593,0,0,0.061,54,0.377,False,56,101,(7 1),(1 4),71.795,4.245615958671249,47.794871794871796,19
79,-183.043,0.684,0.597,0,0,0.056,54,0.373,True,57,84,(2 8),(0 2),72.152,4.2269690209653525,48.25316455696203,19
80,-181.467,0.675,0.597,0,0,0.054,54,0.373,True,58,23,(7 6),(3 7),72.5,4.263733281603456,47.9375,19
81,-183.1,0.667,0.588,0,0,0.054,54,0.376,False,58,101,(7 2),(3 1),71.605,4.289118809612961,48.592592592592595,19
82,-186.777,0.683,0.608,2,0,0.056,56,0.382,False,58,101,(4 8),(0 8),70.732,4.249033878527862,49.23170731707317,19
83,-184.735,0.675,0.608,0,0,0.056,56,0.382,True,59,12,(3 0),(3 2),71.084,4.077900408080431,48.78313253012048,19
84,-187.499,0.667,0.619,0,0,0.051,56,0.383,True,60,89,(3 2),(0 5),71.429,4.277988299438025,49.26190476190476,19
85,-185.423,0.659,0.619,0,0,0.051,56,0.382,True,61,6,(6 7),(4 3),71.765,4.025966937000287,48.752941176470586,19
86,-189.433,0.651,0.62,0,0,0.051,56,0.38,False,61,101,(8 7),(4 6),70.93,4.339915485001658,49.36046511627907,19
87,-187.348,0.644,0.619,0,0,0.051,56,0.379,True,62,6,(3 0),(0 0),71.264,4.4636069108503795,48.86206896551724,19
88,-185.469,0.636,0.619,0,0,0.05,56,0.38,True,63,11,(4 3),(7 5),71.591,4.195107930621522,48.43181818181818,19
89,-183.72,0.629,0.619,0,0,0.049,56,0.381,True,64,18,(4 2),(6 4),71.91,4.1264665104822065,48.08988764044944,19
90,-184.554,0.622,0.62,0,0,0.049,56,0.375,False,64,101,(8 3),(7 8),71.111,4.251567749544556,48.67777777777778,19
91,-186.869,0.615,0.623,0,0,0.046,56,0.375,True,65,80,(5 5),(4 7),71.429,4.268333316167722,49.02197802197802,19
92,-189.468,0.609,0.628,0,0,0.046,56,0.381,False,65,101,(0 3),(8 1),70.652,4.17469218099871,49.58695652173913,19
93,-190.294,0.602,0.627,0,0,0.046,56,0.381,False,65,101,(3 5),(8 7),69.892,4.298945652575986,50.13978494623656,19
94,-188.655,0.596,0.627,0,0,0.046,56,0.381,True,66,11,(7 8),(8 4),70.213,4.363211327500726,49.723404255319146,19
95,-187.577,0.589,0.626,0,0,0.044,56,0.381,True,67,38,(0 2),(4 3),70.526,4.108344089882159,49.6,19
96,-185.634,0.583,0.626,0,0,0.044,56,0.381,True,68,2,(4 2),(3 3),70.833,4.245503419249324,49.104166666666664,19
97,-184.439,0.577,0.625,0,0,0.043,56,0.382,True,69,38,(4 8),(5 5),71.134,4.226614357512889,48.98969072164948,19
98,-185.987,0.571,0.623,0,0,0.043,56,0.382,False,69,101,(6 7),(5 4),70.408,4.22690625336225,49.52040816326531,19
99,-186.35,0.566,0.618,0,0,0.04,56,0.38,True,70,97,(3 3),(1 2),70.707,4.186233158716304,50.0,19
100,-186.563,0.56,0.611,0,0,0.04,56,0.382,False,70,101,(3 3),(5 1),70.0,4.330873418293946,50.51,19
101,-186.86,0.554,0.603,0,0,0.04,56,0.383,False,70,101,(7 6),(4 0),69.307,4.293608594167056,51.00990099009901,19
102,-185.052,0.549,0.603,0,0,0.04,56,0.383,True,71,3,(4 5),(4 4),69.608,3.9861529524067922,50.53921568627451,19
103,-184.914,0.544,0.603,0,0,0.038,56,0.381,True,72,69,(3 2),(0 2),69.903,4.206559770028781,50.71844660194175,19
104,-188.255,0.538,0.608,0,0,0.038,56,0.383,False,72,101,(3 1),(1 7),69.231,4.290083416643831,51.20192307692308,19
105,-188.529,0.533,0.601,0,0,0.038,56,0.385,False,72,101,(0 4),(5 1),68.571,4.260975939117473,51.67619047619048,19
106,-187.062,0.528,0.6,0,0,0.038,56,0.384,True,73,13,(1 6),(0 0),68.868,4.065209300953134,51.31132075471698,19
107,-186.027,0.523,0.599,0,0,0.037,56,0.385,True,74,31,(3 2),(4 6),69.159,4.206145702260674,51.12149532710281,19
108,-184.772,0.519,0.599,0,0,0.036,56,0.386,True,75,21,(3 2),(5 7),69.444,4.227664197641944,50.842592592592595,19
109,-183.569,0.514,0.598,0,0,0.036,56,0.386,True,76,17,(6 6),(0 0),69.725,4.236574355436393,50.53211009174312,19
110,-182.394,0.509,0.597,0,0,0.036,56,0.386,True,77,15,(1 3),(7 8),70.0,4.364291451857892,50.20909090909091,19
111,-185.584,0.505,0.602,0,0,0.036,56,0.384,False,77,101,(4 3),(4 7),69.369,4.294479708811123,50.666666666666664,19
112,-184.167,0.5,0.602,0,0,0.035,56,0.385,True,78,14,(0 2),(5 3),69.643,4.5142678592777825,50.339285714285715,19
113,-182.926,0.504,0.603,1,0,0.036,57,0.385,True,79,16,(2 8),(6 8),69.912,4.482116072132678,50.0353982300885,19
114,-181.442,0.509,0.603,1,0,0.037,58,0.385,True,80,10,(2 8),(4 8),70.175,4.230267997384672,49.68421052631579,19
115,-180.218,0.504,0.603,0,0,0.036,58,0.385,True,81,11,(0 2),(7 6),70.435,4.392773654401464,49.34782608695652,19
116,-180.125,0.5,0.605,0,0,0.036,58,0.386,True,82,37,(3 2),(2 8),70.69,4.283430069613136,49.241379310344826,19
117,-178.614,0.496,0.605,0,0,0.035,58,0.386,True,83,4,(4 4),(5 3),70.94,4.007955755841895,48.85470085470085,19
118,-179.698,0.492,0.603,0,0,0.035,58,0.387,False,83,101,(5 1),(3 0),70.339,4.254241590088166,49.29661016949152,19
119,-180.72,0.487,0.601,0,0,0.035,58,0.39,False,83,101,(3 4),(6 1),69.748,4.176921589548822,49.73109243697479,19
120,-179.917,0.483,0.602,0,0,0.035,58,0.39,True,84,22,(8 0),(7 5),70.0,4.490155693840328,49.5,19
121,-178.991,0.479,0.605,0,0,0.034,58,0.39,True,85,24,(0 0),(4 0),70.248,4.271540906447246,49.289256198347104,19
122,-178.462,0.475,0.604,0,0,0.034,58,0.391,True,86,27,(6 0),(2 7),70.492,4.133973201205562,49.10655737704918,19
123,-178.121,0.472,0.6,0,0,0.032,58,0.388,True,87,79,(3 7),(2 1),70.732,4.341246037153267,49.34959349593496,19
124,-177.299,0.468,0.599,0,0,0.032,58,0.387,True,88,26,(8 7),(4 5),70.968,4.220190563851383,49.16129032258065,19
125,-178.647,0.464,0.607,0,0,0.032,58,0.383,False,88,101,(5 1),(6 8),70.4,4.315298199596254,49.576,19
126,-179.337,0.46,0.605,0,0,0.032,58,0.385,False,88,101,(2 7),(1 6),69.841,4.23044798101019,49.98412698412698,19
127,-179.799,0.457,0.601,0,0,0.032,58,0.382,False,88,101,(4 0),(1 2),69.291,4.306797857999845,50.38582677165354,19
128,-185.186,0.453,0.606,0,0,0.032,58,0.382,False,88,101,(8 0),(2 8),68.75,4.275262393815364,50.78125,19
129,-183.869,0.45,0.606,0,0,0.032,58,0.381,True,89,12,(7 4),(8 5),68.992,4.216364161298589,50.48062015503876,19
130,-185.964,0.446,0.607,0,0,0.032,58,0.381,False,89,101,(7 3),(4 7),68.462,4.204651228221152,50.86923076923077,19
131,-184.586,0.443,0.608,0,0,0.032,58,0.381,True,90,5,(8 3),(6 2),68.702,4.296137309523786,50.51908396946565,19
132,-183.354,0.439,0.607,0,0,0.031,58,0.381,True,91,12,(2 5),(2 0),68.939,4.172782320818003,50.22727272727273,19
133,-182.52,0.436,0.607,0,0,0.031,58,0.382,True,92,27,(2 5),(8 2),69.173,4.226268835494294,50.05263157894737,19
134,-181.275,0.433,0.607,0,0,0.031,58,0.382,True,93,8,(4 6),(7 5),69.403,4.3529048426693855,49.73880597014925,19
135,-182.654,0.43,0.607,0,0,0.031,58,0.386,False,93,101,(0 2),(7 1),68.889,4.287182241324021,50.11851851851852,19
136,-181.397,0.426,0.608,0,0,0.031,58,0.386,True,94,7,(4 3),(7 3),69.118,4.17598282506376,49.8014705882353,19
137,-184.573,0.423,0.612,0,0,0.031,58,0.386,False,94,101,(7 1),(2 8),68.613,4.204449984413064,50.175182481751825,19
138,-183.345,0.42,0.611,0,0,0.031,58,0.385,True,95,9,(0 5),(0 0),68.841,4.232785616369759,49.8768115942029,19
139,-185.384,0.417,0.612,0,0,0.031,58,0.388,False,95,101,(3 5),(1 7),68.345,4.202257293815601,50.24460431654676,19
140,-187.195,0.414,0.614,0,0,0.031,58,0.392,False,95,101,(4 4),(8 1),67.857,4.184990623500456,50.607142857142854,19
141,-188.039,0.411,0.614,0,0,0.029,58,0.395,True,96,90,(3 1),(7 1),68.085,4.193074583338818,50.88652482269504,19
142,-190.485,0.408,0.611,0,0,0.029,58,0.395,False,96,101,(8 0),(1 0),67.606,4.1803568065093115,51.23943661971831,19
143,-189.253,0.406,0.612,0,0,0.029,58,0.395,True,97,8,(3 7),(4 2),67.832,4.188846969291204,50.93706293706294,19
144,-189.121,0.403,0.616,0,0,0.029,58,0.396,True,98,40,(0 0),(8 1),68.056,4.2870360257477715,50.861111111111114,19
145,-190.14,0.4,0.614,0,0,0.029,58,0.399,False,98,101,(3 1),(2 6),67.586,4.262730014092744,51.206896551724135,19
146,-188.837,0.397,0.615,0,0,0.029,58,0.399,True,99,1,(0 8),(0 7),67.808,3.777722419961665,50.863013698630134,19
147,-187.837,0.395,0.614,0,0,0.028,58,0.398,True,100,17,(4 7),(1 0),68.027,4.220396892283246,50.63265306122449,19
148,-186.645,0.392,0.614,0,0,0.028,58,0.398,True,101,6,(4 6),(6 8),68.243,4.51761559731021,50.33108108108108,19
149,-185.46,0.389,0.614,0,0,0.028,58,0.398,True,102,6,(8 7),(8 5),68.456,4.006856963604618,50.033557046979865,19
150,-185.645,0.387,0.614,0,0,0.027,58,0.397,True,103,75,(7 1),(6 4),68.667,4.232578801701481,50.2,19
151,-188.433,0.384,0.62,0,0,0.027,58,0.398,False,103,101,(0 1),(2 8),68.212,4.304315461732562,50.5364238410596,19
152,-188.511,0.382,0.615,0,0,0.027,58,0.397,False,103,101,(0 8),(2 1),67.763,4.288309156463705,50.86842105263158,19
153,-187.327,0.379,0.615,0,0,0.027,58,0.397,True,104,7,(7 5),(8 5),67.974,4.301151510284056,50.58169934640523,19
154,-186.391,0.377,0.615,0,0,0.027,58,0.397,True,105,16,(0 2),(6 6),68.182,4.056478726927166,50.357142857142854,19
155,-186.83,0.374,0.612,0,0,0.027,58,0.398,False,105,101,(3 7),(1 6),67.742,4.178670668166495,50.68387096774194,19
156,-185.747,0.372,0.612,0,0,0.027,58,0.398,True,106,9,(4 7),(7 5),67.949,4.398585764187872,50.416666666666664,19
157,-187.205,0.369,0.616,0,0,0.027,58,0.4,False,106,101,(5 7),(0 7),67.516,4.243645945401848,50.738853503184714,19
158,-186.219,0.367,0.616,0,0,0.026,58,0.4,True,107,23,(6 5),(4 4),67.722,4.234260582907373,50.563291139240505,19
159,-186.781,0.365,0.617,0,0,0.026,58,0.402,True,108,70,(4 3),(0 7),67.925,4.248599283436379,50.685534591194966,19
160,-185.958,0.362,0.617,0,0,0.025,58,0.402,True,109,21,(6 8),(7 2),68.125,4.166088060734928,50.5,19
161,-186.772,0.36,0.621,0,0,0.025,58,0.399,False,109,101,(1 0),(7 8),67.702,4.272471790977425,50.81366459627329,19
162,-185.682,0.358,0.621,0,0,0.025,58,0.399,True,110,7,(7 6),(8 2),67.901,3.785070454785597,50.54320987654321,19
163,-186.641,0.356,0.623,0,0,0.025,58,0.4,False,110,101,(3 2),(6 0),67.485,4.182739831912033,50.852760736196316,19
164,-185.566,0.354,0.623,0,0,0.025,58,0.4,True,111,6,(1 3),(3 1),67.683,4.350574018392054,50.579268292682926,19
165,-184.441,0.352,0.624,0,0,0.025,58,0.4,True,112,1,(6 7),(6 6),67.879,5.146001328294169,50.27878787878788,19
166,-183.362,0.349,0.624,0,0,0.025,58,0.4,True,113,4,(5 1),(8 2),68.072,4.246713284941325,50.0,19
167,-183.747,0.347,0.62,0,0,0.025,58,0.4,False,113,101,(7 5),(4 2),67.665,4.2165910736308785,50.30538922155689,19
168,-182.671,0.345,0.62,0,0,0.025,58,0.4,True,114,3,(0 5),(0 2),67.857,4.168132773599955,50.023809523809526,19
169,-181.649,0.343,0.62,0,0,0.025,58,0.4,True,115,5,(0 3),(5 3),68.047,4.490948425597234,49.75739644970414,19
170,-182.974,0.341,0.621,0,0,0.025,58,0.399,False,115,101,(8 1),(4 3),67.647,4.305134029419503,50.05882352941177,19
171,-183.791,0.339,0.621,0,0,0.025,58,0.397,False,115,101,(8 4),(6 6),67.251,4.2606140424758845,50.35672514619883,19
172,-183.068,0.343,0.62,1,0,0.026,59,0.397,True,116,19,(0 8),(4 6),67.442,4.049119661164772,50.174418604651166,19
173,-182.316,0.341,0.619,0,0,0.025,59,0.396,True,117,28,(8 7),(7 6),67.63,4.141048342015156,50.04624277456647,19
174,-181.717,0.339,0.619,0,0,0.025,59,0.396,True,118,25,(7 8),(8 0),67.816,4.337938754583569,49.90229885057471,19
175,-185.591,0.337,0.619,0,0,0.025,59,0.395,False,118,101,(7 1),(1 7),67.429,4.226069443064445,50.19428571428571,19
176,-186.293,0.335,0.617,0,0,0.025,59,0.397,False,118,101,(0 7),(6 1),67.045,4.246898579860364,50.48295454545455,19
177,-185.241,0.333,0.617,0,0,0.025,59,0.397,True,119,1,(8 2),(8 3),67.232,4.1658827255455995,50.20338983050848,19
178,-185.1,0.331,0.615,0,0,0.024,59,0.395,True,120,78,(4 5),(1 2),67.416,4.287878161137112,50.359550561797754,19
179,-185.212,0.33,0.613,0,0,0.023,59,0.392,True,121,94,(7 5),(8 7),67.598,4.357440640646838,50.60335195530726,19
180,-184.403,0.328,0.612,0,0,0.023,59,0.393,True,122,14,(1 4),(7 6),67.778,4.250347399476789,50.4,19
181,-183.753,0.326,0.613,0,0,0.023,59,0.392,True,123,30,(0 0),(2 0),67.956,4.173235003170025,50.28729281767956,19
182,-182.762,0.324,0.613,0,0,0.023,59,0.392,True,124,4,(0 7),(1 6),68.132,4.531298769046588,50.032967032967036,19
183,-182.127,0.322,0.613,0,0,0.023,59,0.392,True,125,19,(6 8),(1 2),68.306,4.190341163124758,49.86338797814208,19
184,-181.17,0.321,0.613,0,0,0.023,59,0.392,True,126,4,(1 6),(0 3),68.478,4.202290992667119,49.61413043478261,19
185,-180.864,0.319,0.614,0,0,0.022,59,0.391,True,127,43,(1 3),(0 5),68.649,4.272921924970129,49.57837837837838,19
186,-179.992,0.317,0.614,0,0,0.022,59,0.391,True,128,10,(7 5),(8 7),68.817,4.2622428126568135,49.365591397849464,19
187,-179.23,0.316,0.614,0,0,0.022,59,0.391,True,129,10,(1 4),(7 4),68.984,4.2429824968421395,49.155080213903744,19
188,-179.548,0.314,0.609,0,0,0.022,59,0.392,False,129,101,(8 7),(4 0),68.617,4.31626048944039,49.430851063829785,19
189,-181.196,0.312,0.616,0,0,0.022,59,0.395,False,129,101,(6 8),(8 0),68.254,4.142887726708884,49.7037037037037,19
190,-182.859,0.311,0.616,0,0,0.022,59,0.396,False,129,101,(8 4),(3 6),67.895,4.307045808876988,49.973684210526315,19
191,-184.031,0.309,0.617,0,0,0.022,59,0.398,False,129,101,(3 1),(1 7),67.539,4.22283593002884,50.24083769633508,19
192,-183.309,0.307,0.617,0,0,0.022,59,0.398,True,130,17,(0 1),(3 7),67.708,4.3955322271027555,50.067708333333336,19
193,-182.863,0.306,0.617,0,0,0.022,59,0.398,True,131,44,(1 6),(2 7),67.876,4.2490847626595105,50.03626943005181,19
194,-181.933,0.304,0.617,0,0,0.022,59,0.398,True,132,3,(6 5),(8 4),68.041,4.077337737175234,49.79381443298969,19
195,-181.524,0.303,0.617,0,0,0.021,59,0.399,True,133,37,(3 1),(7 2),68.205,4.217970177692673,49.728205128205126,19
196,-180.641,0.301,0.616,0,0,0.021,59,0.4,True,134,6,(4 7),(4 3),68.367,4.366440707352662,49.505102040816325,19
197,-181.263,0.299,0.615,0,0,0.021,59,0.4,False,134,101,(7 1),(3 0),68.02,4.235530058460076,49.766497461928935,19
198,-180.966,0.298,0.614,0,0,0.021,59,0.399,True,135,50,(8 2),(7 4),68.182,4.343070609198294,49.76767676767677,19
199,-181.786,0.296,0.62,0,0,0.021,59,0.397,False,135,101,(0 2),(6 8),67.839,4.311200513681506,50.02512562814071,19
200,-181.633,0.295,0.62,0,0,0.021,59,0.398,True,136,34,(5 1),(2 8),68.0,4.185692979060952,49.945,19
201,-180.98,0.294,0.62,0,0,0.02,59,0.397,True,137,25,(1 6),(6 6),68.159,4.19110742185926,49.82089552238806,19
202,-182.153,0.292,0.62,0,0,0.02,59,0.398,False,137,101,(3 5),(4 6),67.822,4.213912145418243,50.07425742574257,19
203,-181.907,0.291,0.618,0,0,0.02,59,0.397,True,138,54,(0 1),(7 6),67.98,4.164606565011401,50.0935960591133,19
204,-182.413,0.289,0.617,0,0,0.02,59,0.397,False,138,101,(4 8),(1 6),67.647,4.24980111711735,50.34313725490196,19
205,-185.78,0.288,0.618,0,0,0.02,59,0.397,False,138,101,(7 3),(0 6),67.317,4.285512862448074,50.59024390243903,19
206,-184.89,0.286,0.618,0,0,0.02,59,0.396,True,139,3,(1 3),(0 3),67.476,4.3628336393653235,50.359223300970875,19
