episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-43.253,2.0,0.346,2,0,0,2,0.143,True,1,14,(7 0),(6 7),100.0,702.8793299621292,14.0,1
2,-23.627,1.0,0.482,0,0,0.5,2,0.167,True,2,4,(3 4),(4 3),100.0,992.9907305888872,9.0,1
3,-54.664,0.667,0.774,0,0,0.051,2,0.057,True,3,35,(2 6),(0 5),100.0,0.014659892486926578,17.666666666666668,1
4,-43.66,0.75,0.687,1,0,0.077,3,0.095,True,4,10,(4 0),(7 1),100.0,127.61900182326697,15.75,1
5,-42.36,0.8,0.629,1,0,0.103,4,0.079,True,5,13,(5 8),(3 3),100.0,65.35693131854951,15.2,1
6,-44.551,1.167,0.588,3,0,0.179,7,0.078,True,6,14,(7 8),(8 1),100.0,36.24055211366027,15.0,3
7,-64.754,1.0,0.505,0,0,0.099,7,0.057,True,7,32,(3 7),(1 1),100.0,131.245200122388,17.428571428571427,3
8,-71.943,0.875,0.706,0,0,0.058,7,0.058,True,8,49,(6 7),(1 8),100.0,140.21574104327647,21.375,3
9,-65.779,0.778,0.692,0,0,0.054,7,0.061,True,9,9,(1 6),(1 3),100.0,266.8951960036451,20.0,3
10,-59.925,0.7,0.685,0,0,0.051,7,0.091,True,10,7,(0 1),(2 0),100.0,1998.1368440619267,18.7,3
11,-56.596,0.636,0.667,0,0,0.048,7,0.102,True,11,10,(5 7),(1 3),100.0,490.07015044144117,17.90909090909091,3
12,-53.63,0.583,0.658,0,0,0.046,7,0.108,True,12,7,(0 3),(7 3),100.0,1226.431561549824,17.0,3
13,-49.907,0.538,0.663,0,0,0.045,7,0.106,True,13,4,(3 2),(4 5),100.0,1520.454825084244,16.0,3
14,-46.616,0.571,0.654,1,0,0.051,8,0.104,True,14,4,(0 0),(1 2),100.0,1669.2731773549451,15.142857142857142,4
15,-46.133,0.533,0.645,0,0,0.048,8,0.117,True,15,11,(0 6),(4 0),100.0,969.3273743532355,14.866666666666667,4
16,-43.868,0.5,0.639,0,0,0.046,8,0.126,True,16,7,(0 3),(3 5),100.0,597.3821128989755,14.375,4
17,-45.451,0.471,0.588,0,0,0.039,8,0.116,True,17,28,(4 8),(0 4),100.0,0.013745184191438919,15.176470588235293,4
18,-43.184,0.444,0.588,0,0,0.039,8,0.13,True,18,4,(4 3),(7 4),100.0,1593.9004330397,14.555555555555555,4
19,-55.124,0.421,0.811,0,0,0.039,8,0.094,False,18,101,(8 8),(0 7),94.737,0.014051436839701477,19.105263157894736,4
20,-54.559,0.45,0.796,1,0,0.043,9,0.108,True,19,15,(7 0),(1 2),95.0,987.311851485906,18.9,5
21,-53.265,0.524,0.773,2,0,0.053,11,0.116,True,20,18,(6 5),(4 1),95.238,1012.0369987500321,18.857142857142858,5
22,-51.309,0.591,0.767,2,0,0.063,13,0.117,True,21,7,(3 4),(7 5),95.455,955.8250063551934,18.318181818181817,7
23,-49.956,0.609,0.755,1,0,0.068,14,0.118,True,22,13,(8 6),(5 6),95.652,68.67228606799715,18.08695652173913,7
24,-48.866,0.583,0.751,0,0,0.064,14,0.119,True,23,11,(5 2),(6 8),95.833,642.0158861093555,17.791666666666668,7
25,-48.333,0.56,0.748,0,0,0.061,14,0.13,True,24,10,(2 1),(6 7),96.0,1515.790820713528,17.48,7
26,-54.784,0.538,0.684,0,0,0.049,14,0.142,True,25,57,(4 8),(3 2),96.154,512.8144838032372,19.0,7
27,-52.882,0.519,0.683,0,0,0.048,14,0.141,True,26,4,(2 6),(1 5),96.296,0.015159847805724063,18.444444444444443,7
28,-53.123,0.5,0.676,0,0,0.046,14,0.155,True,27,18,(1 2),(5 8),96.429,819.2346301704858,18.428571428571427,7
29,-51.451,0.483,0.68,0,0,0.045,14,0.16,True,28,4,(5 2),(3 0),96.552,1772.361570402319,17.93103448275862,7
30,-50.097,0.467,0.68,0,0,0.044,14,0.163,True,29,7,(3 3),(5 6),96.667,1087.3380697235975,17.566666666666666,7
31,-49.491,0.516,0.669,2,0,0.05,16,0.16,True,30,18,(7 5),(5 3),96.774,515.6465234162554,17.580645161290324,8
32,-47.976,0.5,0.669,0,0,0.05,16,0.159,True,31,2,(6 8),(7 7),96.875,206.71255586483892,17.09375,8
33,-47.079,0.485,0.666,0,0,0.049,16,0.162,True,32,7,(0 0),(5 2),96.97,1636.0889778934834,16.78787878787879,8
34,-45.694,0.471,0.668,0,0,0.049,16,0.164,True,33,1,(6 5),(6 6),97.059,1765.36813328391,16.323529411764707,8
35,-44.417,0.457,0.666,0,0,0.048,16,0.163,True,34,2,(6 1),(7 0),97.143,0.015738285006197273,15.914285714285715,8
36,-45.822,0.444,0.646,0,0,0.044,16,0.158,True,35,33,(0 6),(3 4),97.222,76.66867401067576,16.38888888888889,8
37,-45.206,0.432,0.641,0,0,0.043,16,0.16,True,36,11,(0 4),(3 4),97.297,393.6055497062617,16.243243243243242,8
38,-44.351,0.421,0.642,0,0,0.042,16,0.169,True,37,9,(3 0),(4 2),97.368,1769.3300578480157,16.05263157894737,8
39,-43.764,0.41,0.642,0,0,0.041,16,0.168,True,38,10,(3 5),(6 8),97.436,264.6742976398563,15.897435897435898,8
40,-43.379,0.425,0.639,1,0,0.043,17,0.168,True,39,11,(5 0),(6 3),97.5,701.1110521528282,15.775,8
41,-42.718,0.415,0.636,0,0,0.042,17,0.174,True,40,8,(4 2),(5 7),97.561,1115.75465365833,15.585365853658537,8
42,-42.034,0.429,0.634,1,0,0.045,18,0.173,True,41,7,(4 5),(6 8),97.619,555.8341559064996,15.380952380952381,8
43,-45.992,0.419,0.564,0,0,0.045,18,0.159,False,41,101,(7 5),(2 6),95.349,244.23795550446445,17.372093023255815,8
44,-44.969,0.409,0.565,0,0,0.045,18,0.16,True,42,2,(5 3),(4 4),95.455,1651.0646697808656,17.022727272727273,8
45,-48.506,0.4,0.548,0,0,0.039,18,0.155,True,43,55,(7 0),(2 8),95.556,300.0836470443424,17.866666666666667,8
46,-48.585,0.391,0.542,0,0,0.038,18,0.159,True,44,16,(3 7),(4 2),95.652,542.3552948092201,17.82608695652174,8
47,-49.463,0.383,0.538,0,0,0.037,18,0.16,True,45,18,(8 7),(1 2),95.745,875.5706486274539,17.829787234042552,8
48,-53.334,0.375,0.519,0,0,0.032,18,0.152,True,46,64,(1 8),(2 3),95.833,160.41422872074173,18.791666666666668,8
49,-61.074,0.367,0.503,0,0,0.032,18,0.149,False,46,101,(5 6),(1 8),93.878,287.19127009038687,20.46938775510204,8
50,-61.779,0.36,0.511,0,0,0.031,18,0.146,True,47,30,(1 1),(2 8),94.0,312.8332966692484,20.66,8
51,-61.357,0.353,0.507,0,0,0.03,18,0.145,True,48,22,(2 6),(7 8),94.118,123.02051649544802,20.686274509803923,8
52,-60.39,0.346,0.506,0,0,0.029,18,0.147,True,49,6,(7 7),(4 4),94.231,853.2819567647024,20.403846153846153,8
53,-59.731,0.34,0.504,0,0,0.029,18,0.146,True,50,11,(8 6),(7 4),94.34,368.61684570521453,20.22641509433962,8
54,-61.954,0.333,0.508,0,0,0.026,18,0.146,True,51,62,(3 5),(0 6),94.444,240.1387240999488,21.0,8
55,-61.106,0.327,0.508,0,0,0.026,18,0.147,True,52,8,(5 7),(3 3),94.545,1395.0562787727604,20.763636363636362,8
