episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-22.095,1.0,0.607,1,0,0,1,0.222,True,1,9,(7 3),(3 6),100.0,4.163595222923345,9.0,1
2,-48.153,1.0,0.507,1,0,0,2,0.138,True,2,20,(0 8),(5 4),100.0,4.283073767056645,14.5,1
3,-44.785,1.667,0.51,3,0,0,5,0.178,True,3,16,(1 1),(3 5),100.0,4.344856138291048,15.0,1
4,-33.589,1.25,0.572,0,0,5.0,5,0.196,True,4,1,(4 6),(4 5),100.0,4.2285023362130705,11.5,1
5,-48.408,2.0,0.626,5,0,10.0,10,0.408,True,5,30,(7 5),(0 3),100.0,4.1704798795909275,15.2,1
6,-49.304,1.833,0.598,1,0,11.0,11,0.402,True,6,21,(5 1),(3 6),100.0,4.320227843526017,16.166666666666668,1
7,-49.494,1.571,0.591,0,0,0.478,11,0.487,True,7,22,(4 1),(0 2),100.0,4.192674551480333,17.0,1
8,-67.738,2.875,0.556,12,0,1.0,23,0.402,True,8,80,(5 5),(1 5),100.0,4.180065490305327,24.875,4
9,-130.248,3.667,0.624,10,0,1.435,33,0.39,False,8,101,(2 5),(2 8),88.889,4.097607635563917,33.333333333333336,6
10,-119.351,3.3,0.622,0,0,1.065,33,0.386,True,9,8,(0 2),(5 5),90.0,4.116548981815638,30.8,6
11,-108.501,3.0,0.629,0,0,1.031,33,0.388,True,10,1,(7 0),(8 0),90.909,4.431788845453817,28.09090909090909,6
12,-120.171,2.833,0.753,1,0,1.062,34,0.416,True,11,68,(2 0),(8 7),91.667,4.137365828807824,31.416666666666668,6
13,-118.824,2.769,0.738,2,0,1.125,36,0.426,True,12,31,(8 6),(1 4),92.308,4.226636090494412,31.384615384615383,6
14,-121.636,2.786,0.73,3,0,1.219,39,0.439,True,13,45,(8 6),(7 0),92.857,4.129905507354422,32.357142857142854,6
15,-120.082,2.733,0.726,2,0,1.281,41,0.444,True,14,22,(7 3),(2 8),93.333,4.0025454424209315,31.666666666666668,7
16,-133.857,2.562,0.664,0,0,1.281,41,0.495,False,14,101,(4 8),(8 1),87.5,4.154477395444744,36.0,7
17,-142.428,2.882,0.626,8,0,1.531,49,0.437,False,14,101,(4 7),(7 5),82.353,4.226922182067358,39.8235294117647,11
18,-137.362,2.833,0.636,2,0,1.594,51,0.445,True,15,17,(6 0),(7 4),83.333,4.042409019465565,38.55555555555556,11
19,-137.879,2.737,0.632,1,0,1.625,52,0.458,True,16,33,(7 1),(2 5),84.211,4.114451508093214,38.26315789473684,11
20,-131.305,2.6,0.633,0,0,1.368,52,0.46,True,17,6,(7 7),(6 8),85.0,4.388896524763914,36.65,11
21,-130.901,2.476,0.623,0,0,0.667,52,0.466,True,18,40,(1 5),(8 2),85.714,3.995795207108685,36.80952380952381,11
22,-128.536,2.409,0.622,1,0,0.679,53,0.474,True,19,28,(3 5),(8 2),86.364,4.369333814319908,36.40909090909091,11
23,-123.744,2.304,0.625,0,0,0.609,53,0.475,True,20,9,(3 4),(7 3),86.957,4.290337732344702,35.21739130434783,11
24,-118.789,2.208,0.625,0,0,0.576,53,0.476,True,21,5,(6 4),(4 5),87.5,4.262552421229072,33.958333333333336,11
25,-115.501,2.12,0.618,0,0,0.486,53,0.486,True,22,17,(2 6),(0 0),88.0,4.266150012783362,33.28,11
26,-115.285,2.077,0.618,1,0,0.495,54,0.477,True,23,38,(0 2),(1 8),88.462,4.139359076317171,33.46153846153846,12
27,-122.284,2.0,0.601,0,0,0.495,54,0.503,False,23,101,(2 0),(8 1),85.185,4.0374247116401225,35.96296296296296,12
28,-118.169,1.929,0.603,0,0,0.47,54,0.502,True,24,6,(6 4),(3 5),85.714,4.351856201105841,34.892857142857146,12
29,-114.961,1.862,0.6,0,0,0.432,54,0.501,True,25,10,(0 3),(5 6),86.207,4.122411576297436,34.03448275862069,12
30,-113.674,1.8,0.601,0,0,0.353,54,0.502,True,26,28,(0 5),(3 8),86.667,4.262817974474661,33.833333333333336,12
31,-110.782,1.742,0.598,0,0,0.318,54,0.511,True,27,17,(2 2),(0 2),87.097,4.179761360516397,33.29032258064516,12
32,-108.334,1.688,0.594,0,0,0.292,54,0.513,True,28,15,(6 6),(2 3),87.5,3.86168427685037,32.71875,12
33,-106.159,1.636,0.594,0,0,0.274,54,0.517,True,29,12,(6 4),(1 3),87.879,3.977528560447577,32.09090909090909,12
34,-103.434,1.588,0.595,0,0,0.263,54,0.518,True,30,8,(3 5),(7 3),88.235,4.198998013119001,31.38235294117647,12
35,-102.547,1.543,0.593,0,0,0.234,54,0.515,True,31,26,(3 8),(4 1),88.571,4.081816129461513,31.228571428571428,12
36,-100.671,1.5,0.59,0,0,0.219,54,0.516,True,32,16,(2 6),(7 5),88.889,4.154843423577934,30.805555555555557,12
37,-98.267,1.459,0.592,0,0,0.213,54,0.516,True,33,7,(5 4),(8 6),89.189,4.128678927451253,30.16216216216216,12
38,-96.321,1.421,0.589,0,0,0.205,54,0.514,True,34,10,(1 3),(4 6),89.474,3.96852113820968,29.63157894736842,12
39,-98.188,1.41,0.591,1,0,0.208,55,0.525,True,35,32,(8 1),(2 4),89.744,4.040109402904432,29.692307692307693,12
40,-97.563,1.375,0.588,0,0,0.188,55,0.528,True,36,28,(3 8),(3 0),90.0,4.156488121771912,29.65,12
41,-95.9,1.341,0.59,0,0,0.179,55,0.534,True,37,16,(8 1),(5 0),90.244,4.088408402340954,29.317073170731707,12
42,-98.735,1.31,0.595,0,0,0.146,55,0.528,True,38,68,(0 0),(1 6),90.476,4.186181742752198,30.238095238095237,12
43,-100.191,1.279,0.599,0,0,0.129,55,0.53,True,39,50,(0 0),(2 6),90.698,4.103417868243965,30.697674418604652,12
44,-99.899,1.25,0.604,0,0,0.12,55,0.541,True,40,33,(2 5),(0 3),90.909,4.090870579997718,30.75,12
45,-98.77,1.222,0.606,0,0,0.115,55,0.54,True,41,18,(6 6),(2 8),91.111,4.152947990877102,30.466666666666665,12
