episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-5.236,1.0,1.326,1,0,0,1,0.5,True,1,4,(6 8),(7 7),100.0,5.262234128930161,4.0,1
2,-23.216,1.5,0.658,2,0,0,3,0.591,True,2,18,(1 2),(5 6),100.0,4.734609506190567,11.0,2
3,-26.461,1.667,0.584,2,0,0,5,0.5,True,3,10,(1 6),(7 2),100.0,4.996510084002702,10.666666666666666,2
4,-32.574,1.5,0.563,1,0,0,6,0.472,True,4,21,(6 4),(7 2),100.0,5.170590588427253,13.25,2
5,-28.189,1.2,0.599,0,0,0.75,6,0.459,True,5,8,(2 4),(1 3),100.0,5.323078801852967,12.2,2
6,-27.108,1.5,0.639,3,0,1.125,9,0.452,True,6,12,(7 7),(3 7),100.0,5.165669417882537,12.166666666666666,3
7,-23.378,1.429,0.693,1,0,1.25,10,0.427,True,7,2,(1 7),(2 6),100.0,5.241798295585371,10.714285714285714,4
8,-28.032,1.625,0.689,3,0,1.625,13,0.421,True,8,20,(4 4),(7 3),100.0,4.799742049813909,11.875,6
9,-29.473,1.667,0.67,2,0,1.875,15,0.443,True,9,11,(6 8),(5 0),100.0,5.050550822690713,11.777777777777779,7
10,-29.042,1.5,0.669,0,0,0.882,15,0.443,True,10,9,(0 2),(0 7),100.0,5.685337483857511,11.5,7
11,-27.973,1.364,0.674,0,0,0.625,15,0.467,True,11,7,(3 5),(7 6),100.0,4.99110036837932,11.090909090909092,7
12,-29.717,1.333,0.651,1,0,0.667,16,0.437,True,12,20,(0 7),(3 5),100.0,4.9149745412115475,11.833333333333334,7
13,-93.405,1.769,0.875,7,0,0.958,23,0.366,False,12,101,(5 1),(0 8),92.308,5.048887784478328,18.692307692307693,10
14,-89.204,1.714,0.86,1,0,1.0,24,0.378,True,13,11,(5 8),(2 2),92.857,5.035543629810663,18.142857142857142,10
15,-89.363,1.867,0.838,4,0,1.167,28,0.369,True,14,25,(4 0),(5 6),93.333,4.858452748118029,18.6,13
16,-100.541,1.938,0.816,3,0,1.292,31,0.367,True,15,53,(7 1),(2 5),93.75,4.919887716713835,20.75,13
17,-96.814,1.824,0.807,0,0,0.886,31,0.385,True,16,11,(1 2),(5 7),94.118,4.891769974673446,20.176470588235293,13
18,-110.846,1.778,0.838,1,0,0.914,32,0.394,True,17,68,(5 0),(0 4),94.444,5.2911296862433215,22.833333333333332,14
19,-105.257,1.684,0.84,0,0,0.821,32,0.398,True,18,4,(8 5),(7 4),94.737,5.096101731720006,21.842105263157894,14
20,-100.779,1.6,0.839,0,0,0.667,32,0.401,True,19,9,(6 5),(7 1),95.0,5.092892872764006,21.2,14
21,-97.566,1.571,0.828,1,0,0.688,33,0.403,True,20,10,(0 8),(6 4),95.238,5.213260520040122,20.666666666666668,15
22,-114.396,1.591,0.934,2,0,0.729,35,0.415,False,20,101,(4 4),(0 0),90.909,5.188237409581103,24.318181818181817,16
23,-118.491,1.522,0.909,0,0,0.343,35,0.431,True,21,54,(5 0),(0 4),91.304,5.165606868346754,25.608695652173914,16
24,-132.371,1.458,0.918,0,0,0.2,35,0.44,True,22,73,(8 0),(0 4),91.667,5.126357211458364,27.583333333333332,16
25,-127.642,1.4,0.911,0,0,0.189,35,0.435,True,23,10,(7 2),(8 4),92.0,5.264887730411008,26.88,16
26,-124.604,1.423,0.89,2,0,0.2,37,0.437,True,24,26,(3 1),(6 4),92.308,5.023880301378566,26.846153846153847,17
27,-149.686,1.407,0.861,1,0,0.205,38,0.438,False,24,101,(8 2),(1 7),88.889,5.006300232703243,29.59259259259259,17
28,-152.424,1.429,0.821,2,0,0.216,40,0.461,True,25,84,(1 2),(4 2),89.286,4.993484746140636,31.535714285714285,17
29,-149.182,1.414,0.81,1,0,0.222,41,0.469,True,26,30,(4 6),(5 5),89.655,5.0110068282927696,31.482758620689655,17
30,-144.209,1.367,0.813,0,0,0.22,41,0.469,True,27,1,(4 2),(4 3),90.0,4.885611535467882,30.466666666666665,17
31,-151.648,1.323,0.809,0,0,0.143,41,0.478,True,28,101,(8 0),(3 3),90.323,5.115914927819219,32.74193548387097,17
32,-148.082,1.375,0.806,3,0,0.153,44,0.477,True,29,16,(0 8),(5 7),90.625,5.340867900266575,32.21875,18
