episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-9.813,1.0,0.507,1,0,0,1,0.143,True,1,7,(2 4),(3 0),100.0,1049.45892144166,7.0,1
2,-7.231,0.5,0.68,0,0,0.25,1,0.091,True,2,4,(5 3),(8 2),100.0,149.2541839839714,5.5,1
3,-59.37,0.667,0.343,1,0,0.5,2,0.0,True,3,59,(7 0),(4 0),100.0,18.007976918188408,23.333333333333332,1
4,-45.528,0.75,0.361,1,0,0.75,3,0.0,True,4,4,(0 5),(1 4),100.0,419.43437718527815,18.5,2
5,-42.943,0.6,0.332,0,0,0.2,3,0.035,True,5,11,(0 4),(8 5),100.0,906.8072178034695,17.0,2
6,-41.999,0.667,0.303,1,0,0.267,4,0.071,True,6,14,(4 6),(8 2),100.0,612.3890451299259,16.5,2
7,-36.344,0.571,0.308,0,0,0.222,4,0.098,True,7,3,(6 6),(8 5),100.0,1059.1253393742052,14.571428571428571,2
8,-33.248,0.5,0.328,0,0,0.16,4,0.119,True,8,7,(7 3),(7 6),100.0,698.5635331252606,13.625,2
9,-39.042,0.889,0.691,4,0,0.32,8,0.192,True,9,47,(1 4),(3 8),100.0,1162.3833186029674,17.333333333333332,3
10,-37.989,1.0,0.664,2,0,0.4,10,0.196,True,10,12,(5 2),(3 8),100.0,748.4477302150901,16.8,5
11,-73.833,0.909,0.584,0,0,0.082,10,0.155,True,11,97,(8 4),(2 0),100.0,139.17127987775714,24.09090909090909,5
12,-68.303,1.0,0.587,2,0,0.098,12,0.144,True,12,5,(4 6),(1 4),100.0,0.014704306564016589,22.5,5
13,-63.452,0.923,0.595,0,0,0.095,12,0.15,True,13,4,(8 5),(5 4),100.0,1360.2044068077512,21.076923076923077,5
14,-61.832,0.857,0.588,0,0,0.086,12,0.153,True,14,13,(8 5),(0 4),100.0,559.6989825827943,20.5,5
15,-62.098,1.067,0.579,4,0,0.115,16,0.143,True,15,35,(2 1),(0 5),100.0,258.7735382633944,21.466666666666665,8
16,-64.716,1.25,0.538,4,0,0.144,20,0.163,True,16,53,(1 1),(2 6),100.0,471.8307854145328,23.4375,9
17,-63.385,1.176,0.528,0,0,0.132,20,0.17,True,17,13,(1 5),(7 6),100.0,634.0794641533089,22.823529411764707,9
18,-61.119,1.111,0.525,0,0,0.121,20,0.167,True,18,13,(6 3),(5 1),100.0,40.4867086536391,22.27777777777778,9
19,-59.599,1.158,0.519,2,0,0.133,22,0.173,True,19,10,(0 7),(8 7),100.0,814.5249109695455,21.63157894736842,10
20,-61.551,1.1,0.505,0,0,0.118,22,0.166,True,20,22,(6 0),(3 4),100.0,98.06578941317092,21.65,10
21,-63.027,1.095,0.51,1,0,0.123,23,0.183,True,21,31,(4 0),(6 8),100.0,882.5001656314071,22.095238095238095,11
22,-61.352,1.045,0.509,0,0,0.111,23,0.194,True,22,20,(0 5),(0 6),100.0,507.4956413595801,22.0,11
23,-59.785,1.0,0.508,0,0,0.107,23,0.197,True,23,8,(6 2),(0 4),100.0,522.5099952399988,21.391304347826086,11
24,-57.62,1.0,0.51,1,0,0.112,24,0.197,True,24,5,(4 6),(3 2),100.0,822.388563783294,20.708333333333332,11
25,-73.887,0.96,0.548,0,0,0.112,24,0.164,False,24,101,(6 0),(2 0),96.0,0.013778458047160408,23.92,11
26,-71.554,0.962,0.551,1,0,0.116,25,0.166,True,25,9,(2 7),(5 5),96.154,570.1415427807744,23.346153846153847,11
27,-72.562,0.926,0.594,0,0,0.095,25,0.165,True,26,48,(5 3),(0 1),96.296,263.14994619764235,24.25925925925926,11
28,-70.405,0.893,0.594,0,0,0.093,25,0.169,True,27,6,(1 1),(5 1),96.429,995.7033323273822,23.607142857142858,11
29,-71.167,0.931,0.581,2,0,0.1,27,0.172,True,28,25,(1 1),(7 4),96.552,176.45144818634347,23.655172413793103,11
30,-69.276,0.967,0.58,2,0,0.108,29,0.174,True,29,8,(3 8),(7 6),96.667,992.1600868547097,23.133333333333333,11
31,-67.041,0.935,0.583,0,0,0.107,29,0.174,True,30,1,(5 4),(5 3),96.774,373.77371592157465,22.419354838709676,11
32,-72.438,0.906,0.529,0,0,0.107,29,0.22,False,30,101,(1 4),(1 1),93.75,505.5102817808118,24.875,11
33,-70.273,0.879,0.532,0,0,0.107,29,0.222,True,31,2,(7 4),(8 5),93.939,1207.3160305968431,24.181818181818183,11
34,-69.437,0.853,0.534,0,0,0.1,29,0.231,True,32,19,(4 5),(8 2),94.118,1345.6030320546386,24.029411764705884,11
35,-67.619,0.829,0.536,0,0,0.098,29,0.23,True,33,6,(6 3),(4 3),94.286,0.012513145699566937,23.514285714285716,11
36,-66.878,0.833,0.53,1,0,0.101,30,0.23,True,34,16,(1 2),(8 3),94.444,827.7246008340342,23.305555555555557,12
37,-66.219,0.865,0.526,2,0,0.108,32,0.231,True,35,13,(0 1),(2 7),94.595,302.8426153892213,23.027027027027028,14
38,-64.566,0.842,0.529,0,0,0.106,32,0.231,True,36,4,(6 3),(5 4),94.737,190.17842325860485,22.526315789473685,14
