episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-123.717,1.0,0.26,1,0,0,1,0.062,True,1,32,(1 1),(4 8),100.0,225.04007006492154,32.0,1
2,-84.619,1.0,0.383,1,0,0,2,0.133,True,2,13,(4 5),(0 0),100.0,940.2613349858401,22.5,1
3,-79.339,0.667,0.405,0,0,0.111,2,0.159,True,3,18,(2 3),(0 7),100.0,480.9353358075875,21.0,1
4,-60.254,0.75,0.42,1,0,0.167,3,0.167,True,4,3,(6 3),(5 1),100.0,1155.3248570968058,16.5,2
5,-51.391,0.8,0.395,1,0,0.222,4,0.137,True,5,7,(4 4),(8 5),100.0,113.53135865258675,14.6,2
6,-44.77,0.833,0.411,1,0,0.278,5,0.127,True,6,6,(0 6),(4 4),100.0,721.4237269115523,13.166666666666666,3
7,-39.919,0.857,0.452,1,0,0.333,6,0.153,True,7,6,(4 0),(4 4),100.0,1371.394787959609,12.142857142857142,4
8,-37.402,0.75,0.427,0,0,0.188,6,0.222,True,8,14,(8 6),(6 6),100.0,979.3921872581124,12.375,4
9,-36.269,0.667,0.446,0,0,0.136,6,0.252,True,9,12,(6 0),(2 4),100.0,628.4135749700221,12.333333333333334,4
10,-37.724,0.9,0.606,3,0,0.205,9,0.279,True,10,25,(0 8),(0 5),100.0,982.2538151532221,13.6,5
11,-42.312,1.0,0.573,2,0,0.25,11,0.276,True,11,20,(4 0),(6 8),100.0,581.7275275820716,14.181818181818182,6
12,-43.149,1.167,0.548,3,0,0.318,14,0.277,True,12,17,(2 8),(7 4),100.0,744.8202788855596,14.416666666666666,8
13,-44.317,1.077,0.578,0,0,0.2,14,0.261,True,13,26,(0 8),(4 8),100.0,444.59391245374167,15.307692307692308,8
14,-41.841,1.071,0.567,1,0,0.214,15,0.259,True,14,6,(7 7),(3 7),100.0,300.42997831731253,14.642857142857142,9
15,-41.83,1.067,0.543,1,0,0.229,16,0.25,True,15,15,(8 6),(2 7),100.0,670.5818274344317,14.666666666666666,10
16,-44.112,1.062,0.674,1,0,0.243,17,0.245,True,16,17,(8 3),(0 8),100.0,619.5498229570927,14.8125,10
17,-41.976,1.0,0.677,0,0,0.227,17,0.244,True,17,5,(2 1),(3 5),100.0,552.0083307690317,14.235294117647058,10
