episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-34.143,0.0,0.086,0,0,0,0,0.0,True,1,12,(6 4),(0 6),100.0,38.51105598467133,12.0,0
2,-17.572,0.0,0.191,0,0,0,0,0.071,True,2,2,(4 3),(3 2),100.0,161.42551046783151,7.0,0
3,-13.324,0.0,0.303,0,0,0,0,0.211,True,3,5,(6 7),(6 6),100.0,545.4721885136651,6.333333333333333,0
4,-25.984,0.0,0.305,0,0,0,0,0.093,True,4,35,(1 7),(3 2),100.0,0.01344540911449805,13.5,0
5,-60.3,0.0,0.297,0,0,0,0,0.053,True,5,96,(1 0),(3 6),100.0,19.636597464797358,30.0,0
6,-59.649,0.0,0.356,0,0,0,0,0.066,True,6,16,(4 6),(0 0),100.0,103.59814267859737,27.666666666666668,0
7,-52.885,0.0,0.365,0,0,0,0,0.102,True,7,10,(3 2),(5 1),100.0,342.0708426761422,25.142857142857142,0
8,-51.302,0.375,0.394,3,0,0.017,3,0.119,True,8,17,(2 3),(8 3),100.0,239.38998852988945,24.125,2
9,-47.331,0.444,0.398,1,0,0.023,4,0.13,True,9,7,(1 8),(6 6),100.0,224.55824735309432,22.22222222222222,3
10,-43.304,0.4,0.401,0,0,0.022,4,0.141,True,10,6,(4 8),(6 6),100.0,349.0363112653178,20.6,3
11,-43.039,0.364,0.379,0,0,0.02,4,0.149,True,11,16,(2 5),(7 2),100.0,111.65339602771215,20.181818181818183,3
12,-43.163,0.333,0.358,0,0,0.018,4,0.145,True,12,19,(7 7),(2 3),100.0,130.47488638266557,20.083333333333332,3
13,-41.456,0.385,0.357,1,0,0.023,5,0.139,True,13,10,(2 8),(4 4),100.0,0.01200593722187952,19.307692307692307,4
14,-39.589,0.357,0.356,0,0,0.022,5,0.151,True,14,7,(4 5),(8 2),100.0,281.03500613036033,18.428571428571427,4
15,-37.488,0.4,0.357,1,0,0.027,6,0.152,True,15,5,(8 4),(5 6),100.0,394.2259360649424,17.533333333333335,4
16,-35.612,0.375,0.351,0,0,0.026,6,0.149,True,16,5,(3 4),(0 6),100.0,0.012104218644314234,16.75,4
17,-33.718,0.353,0.355,0,0,0.026,6,0.147,True,17,4,(1 4),(0 5),100.0,0.013603498170166622,16.0,4
18,-39.55,0.389,0.368,1,0,0.03,7,0.127,True,18,58,(6 7),(0 3),100.0,24.947797792210924,18.333333333333332,4
19,-38.562,0.368,0.362,0,0,0.028,7,0.125,True,19,15,(2 3),(5 5),100.0,0.01279593390405121,18.157894736842106,4
20,-39.064,0.35,0.36,0,0,0.027,7,0.125,True,20,15,(4 1),(1 7),100.0,49.87425738090722,18.0,4
21,-37.732,0.381,0.364,1,0,0.03,8,0.131,True,21,6,(3 0),(7 2),100.0,414.028975879284,17.428571428571427,5
22,-45.102,0.5,0.696,3,0,0.042,11,0.12,True,22,76,(7 3),(1 8),100.0,101.22164505305481,20.09090909090909,7
23,-43.185,0.478,0.696,0,0,0.042,11,0.119,True,23,2,(4 0),(4 2),100.0,381.1158752319311,19.304347826086957,7
24,-42.533,0.458,0.684,0,0,0.04,11,0.119,True,24,11,(3 2),(1 7),100.0,48.85449405777309,18.958333333333332,7
25,-40.952,0.44,0.684,0,0,0.039,11,0.122,True,25,3,(4 6),(5 8),100.0,484.3273089422449,18.32,7
26,-39.725,0.423,0.677,0,0,0.038,11,0.127,True,26,7,(6 4),(4 3),100.0,187.31863356601016,17.884615384615383,7
27,-38.636,0.407,0.676,0,0,0.038,11,0.127,True,27,6,(4 3),(5 6),100.0,54.7731984763326,17.444444444444443,7
28,-38.983,0.464,0.672,2,0,0.045,13,0.133,True,28,19,(7 0),(1 1),100.0,242.78621143383242,17.5,7
29,-38.585,0.448,0.668,0,0,0.043,13,0.13,True,29,11,(0 3),(5 5),100.0,0.012052186065642139,17.275862068965516,7
30,-37.92,0.433,0.662,0,0,0.041,13,0.129,True,30,12,(3 2),(5 6),100.0,124.73641692194805,17.1,7
31,-37.981,0.452,0.65,1,0,0.044,14,0.131,True,31,13,(3 2),(7 7),100.0,166.2787593951341,16.967741935483872,7
32,-38.155,0.438,0.649,0,0,0.042,14,0.127,True,32,18,(5 4),(0 3),100.0,0.012334848465802663,17.0,7
33,-37.464,0.424,0.643,0,0,0.041,14,0.129,True,33,7,(8 2),(4 5),100.0,195.68284010353884,16.696969696969695,7
34,-36.631,0.441,0.65,1,0,0.044,15,0.131,True,34,5,(6 5),(8 8),100.0,416.8796543630995,16.352941176470587,8
35,-35.98,0.429,0.643,0,0,0.043,15,0.137,True,35,8,(8 3),(5 6),100.0,309.74399844625475,16.114285714285714,8
36,-35.629,0.417,0.64,0,0,0.042,15,0.143,True,36,10,(6 7),(1 6),100.0,268.7051304780079,15.944444444444445,8
37,-35.938,0.405,0.627,0,0,0.039,15,0.153,True,37,22,(2 4),(8 4),100.0,323.4580272011274,16.10810810810811,8
38,-35.533,0.395,0.711,0,0,0.038,15,0.161,True,38,13,(4 2),(8 0),100.0,372.01545713827596,16.026315789473685,8
39,-36.252,0.436,0.715,2,0,0.043,17,0.175,True,39,19,(7 7),(2 0),100.0,340.34930025104296,16.102564102564102,9
40,-41.642,0.425,0.936,0,0,0.043,17,0.151,False,39,101,(1 2),(1 8),97.5,0.01194026667819768,18.225,9
41,-40.858,0.415,0.927,0,0,0.042,17,0.151,True,40,8,(5 5),(3 3),97.561,32.970067305220056,17.975609756097562,9
42,-41.003,0.452,0.934,2,0,0.047,19,0.157,True,41,16,(4 3),(8 8),97.619,334.1868590924127,17.928571428571427,10
43,-40.567,0.442,0.926,0,0,0.046,19,0.157,True,42,10,(5 7),(5 1),97.674,236.87204017536502,17.74418604651163,10
44,-42.593,0.455,0.951,1,0,0.049,20,0.164,True,43,35,(0 8),(8 0),97.727,279.35180247811206,18.136363636363637,10
