episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-24.236,4.0,0.307,4,0,0,4,0.083,True,1,12,(4 3),(6 7),100.0,1219.1019533878239,12.0,4
2,-14.118,2.0,0.44,0,0,1.0,4,0.188,True,2,4,(3 0),(2 0),100.0,1353.607166537115,8.0,4
3,-24.241,1.667,0.361,1,0,1.25,5,0.29,True,3,15,(2 2),(5 8),100.0,1878.5041158549554,10.333333333333334,4
4,-30.725,1.25,0.577,0,0,0.208,5,0.353,True,4,20,(5 3),(1 0),100.0,1506.213132573589,12.75,4
5,-42.256,1.4,0.545,2,0,0.292,7,0.329,True,5,25,(8 0),(7 6),100.0,1067.9267020713464,15.2,6
6,-45.956,1.5,0.55,2,0,0.375,9,0.396,True,6,35,(4 1),(2 2),100.0,1309.9261099393398,18.5,7
7,-40.081,1.286,0.557,0,0,0.31,9,0.397,True,7,5,(3 3),(4 3),100.0,2031.0050742108037,16.571428571428573,7
8,-35.195,1.125,0.575,0,0,0.29,9,0.398,True,8,2,(1 5),(2 4),100.0,1363.1543900920392,14.75,7
9,-42.906,1.222,0.502,2,0,0.355,11,0.422,True,9,55,(3 0),(5 2),100.0,2218.064352094166,19.22222222222222,8
10,-42.213,1.6,0.499,5,0,0.516,16,0.409,True,10,13,(7 8),(5 1),100.0,1634.3397753353902,18.6,12
11,-87.956,1.455,0.494,0,0,0.136,16,0.385,True,11,87,(8 7),(3 0),100.0,1161.6377632514932,24.818181818181817,12
12,-83.053,1.417,0.499,1,0,0.144,17,0.388,True,12,16,(1 0),(2 3),100.0,1197.207294075291,24.083333333333332,13
13,-77.906,1.462,0.501,2,0,0.161,19,0.389,True,13,7,(0 7),(4 4),100.0,1248.2617850847128,22.76923076923077,14
14,-76.129,1.357,0.503,0,0,0.138,19,0.396,True,14,20,(5 7),(2 1),100.0,2182.2108430504263,22.571428571428573,14
15,-73.339,1.4,0.506,2,0,0.152,21,0.403,True,15,14,(0 0),(3 5),100.0,1194.6828234255954,22.0,15
16,-70.602,1.312,0.509,0,0,0.142,21,0.412,True,16,10,(4 0),(1 5),100.0,1504.0518507672798,21.25,15
