episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-46.816,4.0,0.499,4,0,0,4,0.133,True,1,15,(4 8),(1 0),100.0,4.46419379124089,15.0,2
2,-48.57,3.0,0.458,2,0,0,6,0.094,True,2,17,(3 3),(8 8),100.0,4.572945881524138,16.0,2
3,-132.133,5.667,0.629,11,0,0,17,0.148,True,3,56,(8 6),(1 6),100.0,4.617170764962747,29.333333333333332,7
4,-117.43,5.0,0.614,3,0,0,20,0.182,True,4,22,(5 3),(2 8),100.0,4.831492088878186,27.5,8
5,-96.768,4.2,0.624,1,0,0,21,0.19,True,5,6,(6 5),(1 4),100.0,4.488821113905374,23.2,9
6,-93.906,4.667,0.625,7,0,0,28,0.2,True,6,34,(1 8),(1 4),100.0,4.792566018615772,25.0,11
7,-131.348,4.0,0.665,0,0,0,28,0.323,False,6,101,(1 6),(0 0),85.714,4.740621794138294,35.857142857142854,11
8,-122.251,3.625,0.679,1,0,0,29,0.331,True,7,21,(2 3),(1 7),87.5,4.801325600695162,34.0,11
9,-134.209,3.222,0.666,0,0,0.806,29,0.334,True,8,36,(8 0),(0 6),88.889,4.675960492366371,34.22222222222222,11
10,-127.116,3.0,0.658,1,0,0.833,30,0.322,True,9,18,(2 4),(8 8),90.0,4.838792988202633,32.6,11
11,-130.546,3.182,0.649,5,0,0.972,35,0.31,True,10,45,(7 8),(7 0),90.909,4.806652890063302,33.72727272727273,13
12,-137.279,3.25,0.666,4,0,1.083,39,0.312,True,11,39,(8 6),(0 5),91.667,4.638284490359946,34.166666666666664,14
13,-126.904,3.0,0.678,0,0,1.0,39,0.312,True,12,3,(2 1),(3 1),92.308,4.424083406686994,31.76923076923077,14
14,-132.023,2.786,0.639,0,0,0.3,39,0.339,True,13,91,(4 6),(1 4),92.857,4.817092197068535,36.0,14
15,-125.416,2.667,0.634,1,0,0.308,40,0.344,True,14,14,(7 8),(3 4),93.333,4.713658788252487,34.53333333333333,14
16,-122.609,2.562,0.632,1,0,0.315,41,0.336,True,15,26,(0 3),(6 8),93.75,4.9441059686326145,34.0,14
17,-123.693,2.471,0.627,1,0,0.323,42,0.333,True,16,35,(3 2),(8 8),94.118,4.79246729013356,34.05882352941177,14
18,-119.541,2.333,0.616,0,0,0.288,42,0.338,True,17,16,(5 7),(1 0),94.444,4.594504320169149,33.05555555555556,14
19,-126.403,2.474,0.603,5,0,0.322,47,0.311,True,18,100,(6 3),(4 7),94.737,4.694065457580006,36.578947368421055,17
20,-121.956,2.35,0.602,0,0,0.292,47,0.315,True,19,15,(6 5),(2 6),95.0,4.511925611472137,35.5,17
21,-119.561,2.238,0.594,0,0,0.246,47,0.324,True,20,30,(7 7),(6 4),95.238,4.4796044667055686,35.23809523809524,17
22,-119.425,2.182,0.589,1,0,0.251,48,0.33,True,21,39,(7 2),(2 6),95.455,4.715403268782782,35.40909090909091,17
23,-124.841,2.087,0.567,0,0,0.168,48,0.307,True,22,94,(2 3),(7 7),95.652,4.698245697838852,37.95652173913044,17
24,-123.656,2.042,0.571,1,0,0.172,49,0.309,True,23,30,(3 6),(3 1),95.833,4.597685356842435,37.625,17
25,-121.62,1.96,0.569,0,0,0.153,49,0.314,True,24,35,(2 1),(3 5),96.0,4.7123298361496095,37.52,17
26,-122.573,1.885,0.566,0,0,0.136,49,0.324,True,25,41,(7 4),(0 1),96.154,4.751469888246608,37.65384615384615,17
27,-121.725,1.852,0.563,1,0,0.139,50,0.318,True,26,37,(2 2),(8 6),96.296,4.626128750662392,37.629629629629626,17
28,-117.645,1.786,0.567,0,0,0.137,50,0.32,True,27,5,(6 3),(3 1),96.429,4.648242745882216,36.464285714285715,17
29,-113.987,1.724,0.57,0,0,0.134,50,0.32,True,28,7,(2 3),(3 1),96.552,5.165113382051806,35.44827586206897,17
30,-111.055,1.667,0.57,0,0,0.129,50,0.322,True,29,16,(7 4),(6 5),96.667,4.610654586277311,34.8,17
31,-122.673,1.677,0.595,2,0,0.134,52,0.333,False,29,101,(8 1),(3 2),93.548,4.753852193680917,36.935483870967744,18
32,-119.073,1.625,0.596,0,0,0.132,52,0.333,True,30,5,(5 4),(3 1),93.75,3.982403367998986,35.9375,18
33,-117.845,1.576,0.595,0,0,0.123,52,0.326,True,31,28,(8 3),(8 8),93.939,4.699186713543782,35.696969696969695,18
34,-119.114,1.647,0.596,4,0,0.133,56,0.327,True,32,43,(0 0),(3 6),94.118,4.765356368029162,35.911764705882355,20
35,-116.234,1.6,0.597,0,0,0.129,56,0.328,True,33,11,(6 4),(7 6),94.286,4.62212112302281,35.2,20
36,-115.496,1.556,0.594,0,0,0.117,56,0.327,True,34,45,(8 7),(7 4),94.444,4.762944324355222,35.47222222222222,20
37,-112.952,1.514,0.595,0,0,0.115,56,0.328,True,35,11,(2 8),(4 5),94.595,4.819113196763218,34.810810810810814,20
38,-115.283,1.474,0.602,0,0,0.098,56,0.323,True,36,85,(5 6),(6 3),94.737,4.657865428199173,36.13157894736842,20
39,-112.725,1.436,0.604,0,0,0.096,56,0.324,True,37,7,(5 6),(2 2),94.872,4.963909883908756,35.38461538461539,20
40,-110.782,1.4,0.602,0,0,0.094,56,0.326,True,38,15,(0 3),(4 2),95.0,4.636190772221946,34.875,20
41,-110.369,1.39,0.597,1,0,0.096,57,0.319,True,39,49,(2 6),(6 8),95.122,4.717331945997809,35.21951219512195,20
42,-107.927,1.357,0.597,0,0,0.095,57,0.318,True,40,5,(2 2),(6 3),95.238,4.8298298745547665,34.5,20
43,-105.525,1.326,0.599,0,0,0.094,57,0.317,True,41,4,(5 2),(2 1),95.349,4.245780237788739,33.7906976744186,20
44,-103.15,1.295,0.6,0,0,0.094,57,0.318,True,42,2,(0 7),(1 6),95.455,4.502033883871634,33.06818181818182,20
45,-104.434,1.267,0.605,0,0,0.088,57,0.323,True,43,41,(5 0),(0 6),95.556,4.832854596196721,33.24444444444445,20
46,-103.185,1.239,0.604,0,0,0.086,57,0.324,True,44,13,(0 3),(7 7),95.652,4.560953622008441,32.80434782608695,20
