episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-38.212,1.0,0.311,1,0,0,1,0.4,True,1,10,(8 8),(6 0),100.0,3.5534589567722192,10.0,1
2,-56.767,4.0,0.413,7,0,0,8,0.157,True,2,41,(0 2),(5 2),100.0,3.669710946005119,25.5,4
3,-38.983,2.667,0.441,0,0,2.0,8,0.145,True,3,4,(7 0),(8 1),100.0,3.6132429396889805,18.333333333333332,4
4,-32.019,2.25,0.465,1,0,2.25,9,0.145,True,4,7,(8 6),(6 3),100.0,3.5883712934025254,15.5,4
5,-82.113,3.2,0.612,7,0,4.0,16,0.16,True,5,69,(0 0),(6 7),100.0,3.6802200666326135,26.2,6
6,-73.175,2.667,0.61,0,0,1.0,16,0.161,True,6,12,(6 5),(2 2),100.0,3.6940634072450464,23.833333333333332,6
7,-62.864,2.286,0.627,0,0,0.889,16,0.159,True,7,2,(1 6),(2 5),100.0,3.917252944867795,20.714285714285715,6
8,-64.092,2.125,0.63,1,0,0.944,17,0.149,True,8,36,(5 0),(6 2),100.0,3.6629712517948065,22.625,6
9,-69.32,2.0,0.612,1,0,1.0,18,0.156,True,9,31,(7 8),(2 2),100.0,3.821885571732348,23.555555555555557,6
10,-116.549,3.0,0.685,12,0,1.667,30,0.249,False,9,101,(7 4),(1 8),90.0,3.5834981732384077,31.3,10
11,-108.878,2.909,0.679,2,0,1.778,32,0.258,True,10,17,(1 0),(4 2),90.909,3.720232830926731,30.0,11
12,-112.965,2.75,0.663,1,0,1.833,33,0.288,True,11,34,(3 8),(7 2),91.667,3.5638376279076076,30.333333333333332,11
13,-104.633,2.538,0.662,0,0,1.5,33,0.291,True,12,4,(1 5),(0 2),92.308,3.6335336271614542,28.307692307692307,11
14,-108.654,2.429,0.628,1,0,1.545,34,0.327,True,13,54,(6 3),(2 8),92.857,3.639550087157732,30.142857142857142,11
15,-103.449,2.267,0.622,0,0,0.829,34,0.313,True,14,19,(2 0),(3 0),93.333,3.8010863922641054,29.4,11
16,-107.956,2.25,0.625,2,0,0.878,36,0.3,True,15,59,(2 2),(8 6),93.75,3.612358463365226,31.25,12
17,-115.124,2.235,0.618,2,0,0.927,38,0.295,True,16,39,(8 1),(0 6),94.118,3.677713026037144,31.705882352941178,12
18,-112.147,2.222,0.609,2,0,0.976,40,0.305,True,17,25,(0 1),(5 2),94.444,3.6637565541647965,31.333333333333332,12
19,-111.919,2.105,0.599,0,0,0.46,40,0.297,True,18,46,(6 2),(2 2),94.737,3.6865206796959473,32.10526315789474,12
20,-114.337,2.05,0.592,1,0,0.471,41,0.302,True,19,30,(8 0),(2 8),95.0,3.461854053230419,32.0,12
21,-115.35,2.0,0.586,1,0,0.483,42,0.33,True,20,65,(3 6),(8 5),95.238,3.5950705207159173,33.57142857142857,12
22,-118.011,2.0,0.595,2,0,0.506,44,0.349,True,21,46,(0 1),(0 7),95.455,3.592086065510584,34.13636363636363,13
23,-118.033,1.957,0.575,1,0,0.517,45,0.38,True,22,67,(2 6),(3 8),95.652,3.5622740506885933,35.56521739130435,14
