episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-11.936,1.0,0.616,1,0,0,1,0.167,True,1,6,(2 8),(1 3),100.0,4.222489743879681,6.0,0
2,-48.523,2.5,0.392,4,0,0,5,0.0,True,2,35,(8 6),(2 7),100.0,4.438245605654712,20.5,2
3,-36.804,2.0,0.42,1,0,0,6,0.082,True,3,8,(2 3),(4 3),100.0,4.758968041496094,16.333333333333332,2
4,-50.16,2.75,0.473,5,0,0,11,0.011,True,4,38,(2 8),(6 7),100.0,4.49530491407626,21.75,3
5,-51.871,2.6,0.538,2,0,0,13,0.084,True,5,20,(3 0),(3 3),100.0,4.510392431487091,21.4,3
6,-51.191,2.167,0.515,0,0,0.765,13,0.121,True,6,17,(2 8),(1 0),100.0,4.561693914505034,20.666666666666668,3
7,-47.489,2.0,0.523,1,0,0.824,14,0.133,True,7,11,(6 0),(7 4),100.0,4.57107170755359,19.285714285714285,4
8,-43.459,2.0,0.531,2,0,0.941,16,0.164,True,8,11,(7 3),(8 3),100.0,4.247637047441776,18.25,4
9,-39.147,1.778,0.549,0,0,0.762,16,0.167,True,9,4,(1 2),(4 3),100.0,4.771752637715731,16.666666666666668,4
10,-39.359,2.0,0.535,4,0,0.952,20,0.187,True,10,16,(6 6),(2 0),100.0,4.559779952002841,16.6,5
11,-40.575,2.364,0.517,6,0,1.238,26,0.162,True,11,25,(3 3),(7 8),100.0,4.829339841164071,17.363636363636363,6
12,-53.495,2.75,0.57,7,0,1.571,33,0.214,True,12,71,(2 3),(7 5),100.0,4.590374926184868,21.833333333333332,8
13,-49.751,2.538,0.583,0,0,1.269,33,0.228,True,13,5,(5 3),(6 1),100.0,4.371874515050077,20.53846153846154,8
14,-46.53,2.357,0.588,0,0,1.1,33,0.225,True,14,4,(1 2),(4 3),100.0,4.4844916783103095,19.357142857142858,8
15,-46.324,2.333,0.576,2,0,1.167,35,0.244,True,15,24,(3 5),(2 6),100.0,4.4578914274094545,19.666666666666668,9
16,-47.133,2.25,0.574,1,0,1.2,36,0.27,True,16,23,(4 2),(8 1),100.0,4.675218096351001,19.875,9
17,-46.644,2.176,0.566,1,0,1.233,37,0.296,True,17,20,(4 4),(1 0),100.0,4.738310059177934,19.88235294117647,9
18,-44.108,2.056,0.573,0,0,1.156,37,0.294,True,18,2,(1 5),(2 6),100.0,4.4914774748506385,18.88888888888889,9
19,-46.306,2.053,0.578,2,0,1.219,39,0.285,True,19,25,(4 7),(8 4),100.0,4.380437482219377,19.210526315789473,9
