episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-54.015,1.0,0.648,1,0,0,1,0.105,True,1,19,(5 8),(6 7),100.0,5.227817497969574,19.0,0
2,-60.745,1.0,0.673,1,0,0,2,0.122,True,2,22,(2 8),(7 1),100.0,5.351973033343154,20.5,0
3,-58.794,1.667,0.697,3,0,0,5,0.069,True,3,17,(4 4),(5 8),100.0,5.162091377557794,19.333333333333332,0
4,-74.568,3.25,0.613,8,0,0,13,0.097,True,4,55,(2 1),(8 2),100.0,4.968584510261184,28.25,4
5,-71.83,4.0,0.575,7,0,0,20,0.138,True,5,25,(1 0),(2 6),100.0,5.201710339313779,27.6,4
6,-72.122,4.167,0.527,5,0,0,25,0.194,True,6,37,(7 4),(0 1),100.0,5.245497970865928,29.166666666666668,4
7,-66.079,3.571,0.507,0,0,1.667,25,0.189,True,7,15,(5 6),(7 8),100.0,5.362663781522252,27.142857142857142,4
8,-60.245,3.25,0.504,1,0,1.733,26,0.186,True,8,9,(1 4),(6 6),100.0,4.748240297640088,24.875,4
9,-53.995,3.0,0.524,1,0,1.8,27,0.187,True,9,4,(2 4),(1 3),100.0,5.958799119460998,22.555555555555557,4
10,-61.994,2.9,0.524,2,0,1.933,29,0.192,True,10,31,(3 2),(2 8),100.0,5.240898583727298,23.4,4
11,-57.417,2.909,0.525,3,0,2.133,32,0.199,True,11,7,(0 4),(0 0),100.0,5.172212913729727,21.90909090909091,5
12,-55.954,2.75,0.527,1,0,2.2,33,0.204,True,12,14,(7 0),(5 6),100.0,5.24996104406361,21.25,6
13,-57.454,2.538,0.506,0,0,0.647,33,0.192,True,13,36,(0 6),(8 6),100.0,5.402549568400787,22.384615384615383,6
14,-53.939,2.357,0.511,0,0,0.559,33,0.214,True,14,8,(0 4),(1 3),100.0,5.263501820174586,21.357142857142858,6
15,-50.704,2.2,0.516,0,0,0.516,33,0.211,True,15,5,(4 4),(5 6),100.0,5.44406259214123,20.266666666666666,6
16,-55.325,2.062,0.507,0,0,0.262,33,0.18,True,16,62,(5 8),(7 7),100.0,5.232951242962815,22.875,6
17,-54.799,2.0,0.51,1,0,0.27,34,0.182,True,17,18,(5 6),(6 3),100.0,5.324192099410361,22.58823529411765,7
18,-53.827,1.889,0.5,0,0,0.241,34,0.178,True,18,15,(6 3),(7 7),100.0,5.051914221750597,22.166666666666668,7
19,-56.178,1.842,0.484,1,0,0.248,35,0.17,True,19,47,(4 1),(7 6),100.0,5.280119617868301,23.473684210526315,7
20,-55.621,1.8,0.484,1,0,0.255,36,0.181,True,20,24,(6 8),(3 5),100.0,4.85490254859977,23.5,7
21,-55.353,1.81,0.483,2,0,0.27,38,0.196,True,21,19,(5 6),(8 2),100.0,5.204523041669664,23.285714285714285,8
22,-52.947,1.727,0.485,0,0,0.264,38,0.197,True,22,3,(4 7),(4 8),100.0,5.530542853820859,22.363636363636363,8
23,-51.326,1.652,0.484,0,0,0.252,38,0.202,True,23,7,(4 6),(1 2),100.0,4.997628170138813,21.695652173913043,8
24,-50.751,1.583,0.487,0,0,0.233,38,0.217,True,24,12,(3 1),(6 6),100.0,4.902304929275226,21.291666666666668,8
25,-49.92,1.52,0.484,0,0,0.213,38,0.232,True,25,15,(4 1),(3 2),100.0,5.281711600855788,21.04,8
26,-48.0,1.462,0.489,0,0,0.212,38,0.233,True,26,1,(3 1),(2 1),100.0,5.185449200399335,20.26923076923077,8
27,-47.934,1.407,0.494,0,0,0.189,38,0.239,True,27,22,(4 5),(5 4),100.0,5.056158571103242,20.333333333333332,8
28,-56.95,1.393,0.518,1,0,0.194,39,0.265,True,28,59,(0 0),(1 8),100.0,5.164269051554321,21.714285714285715,8
29,-55.207,1.379,0.52,1,0,0.199,40,0.267,True,29,6,(0 7),(1 8),100.0,5.354528668826566,21.17241379310345,8
30,-53.367,1.333,0.525,0,0,0.198,40,0.268,True,30,1,(2 4),(2 3),100.0,5.055982807008416,20.5,8
31,-52.718,1.29,0.527,0,0,0.186,40,0.274,True,31,13,(7 0),(4 4),100.0,5.0608477331016894,20.258064516129032,8
32,-52.129,1.25,0.534,0,0,0.171,40,0.287,True,32,19,(4 1),(7 1),100.0,5.266986053610281,20.21875,8
33,-51.452,1.242,0.534,1,0,0.175,41,0.291,True,33,19,(7 5),(4 5),100.0,5.02832645170867,20.181818181818183,9
34,-50.924,1.206,0.539,0,0,0.163,41,0.298,True,34,18,(1 3),(4 2),100.0,5.020360303540266,20.11764705882353,9
