episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-53.946,4.0,0.403,4,0,0,4,0.158,True,1,19,(6 0),(3 6),100.0,5.309136347454379,19.0,2
2,-27.473,2.5,0.604,1,0,0,5,0.095,True,2,2,(4 1),(2 1),100.0,5.834359750420268,10.5,2
3,-28.707,1.667,0.693,0,0,0.385,5,0.206,True,3,13,(8 5),(4 2),100.0,5.378700709052962,11.333333333333334,2
4,-34.091,2.25,0.598,4,0,0.692,9,0.312,True,4,30,(4 0),(2 1),100.0,5.499181053872425,16.0,4
5,-39.489,2.2,0.603,2,0,0.846,11,0.407,True,5,27,(1 0),(7 1),100.0,5.307651275543471,18.2,4
6,-35.165,2.0,0.603,1,0,0.923,12,0.41,True,6,9,(4 3),(7 5),100.0,5.167124335239747,16.666666666666668,4
7,-35.225,2.0,0.605,2,0,1.077,14,0.347,True,7,18,(8 2),(7 1),100.0,5.230780650828808,16.857142857142858,6
8,-36.594,1.75,0.593,0,0,0.538,14,0.389,True,8,13,(6 6),(2 0),100.0,5.141516431018322,16.375,6
9,-57.911,2.222,0.544,6,0,0.769,20,0.386,True,9,58,(0 6),(6 3),100.0,5.152013388425074,21.0,9
10,-59.479,2.3,0.552,3,0,0.885,23,0.345,True,10,31,(4 8),(7 7),100.0,5.196891612881423,22.0,10
11,-57.376,2.091,0.547,0,0,0.535,23,0.35,True,11,17,(5 2),(0 1),100.0,4.697630269638809,21.545454545454547,10
12,-58.998,1.917,0.542,0,0,0.348,23,0.381,True,12,23,(7 2),(2 2),100.0,5.274688991978821,21.666666666666668,10
13,-57.25,1.846,0.554,1,0,0.364,24,0.386,True,13,12,(0 1),(7 0),100.0,4.963100507852875,20.923076923076923,10
14,-73.69,2.143,0.562,6,0,0.455,30,0.408,True,14,61,(7 2),(0 5),100.0,5.131885841755289,23.785714285714285,11
15,-71.612,2.0,0.56,0,0,0.357,30,0.407,True,15,18,(2 1),(8 5),100.0,5.101899737829726,23.4,11
16,-69.76,2.0,0.566,2,0,0.381,32,0.416,True,16,14,(2 3),(7 0),100.0,5.170044609224356,22.8125,13
17,-67.665,1.882,0.563,0,0,0.323,32,0.411,True,17,15,(5 1),(7 6),100.0,5.128673271053367,22.352941176470587,13
18,-69.138,1.833,0.55,1,0,0.333,33,0.412,True,18,23,(7 8),(0 2),100.0,5.4734910132376635,22.38888888888889,14
19,-66.476,1.737,0.557,0,0,0.306,33,0.41,True,19,9,(4 5),(8 4),100.0,5.0112947463167155,21.68421052631579,14
20,-76.842,1.85,0.555,4,0,0.343,37,0.45,True,20,77,(2 1),(0 5),100.0,5.180485028924986,24.45,15
21,-79.098,1.762,0.565,0,0,0.253,37,0.461,True,21,38,(0 4),(4 0),100.0,5.231990658784332,25.095238095238095,15
22,-83.09,1.773,0.546,2,0,0.267,39,0.422,True,22,75,(8 6),(5 8),100.0,4.896498123381431,27.363636363636363,15
23,-79.738,1.696,0.55,0,0,0.26,39,0.426,True,23,4,(6 5),(6 1),100.0,4.965615083079844,26.347826086956523,15
24,-78.968,1.708,0.549,2,0,0.273,41,0.433,True,24,32,(0 1),(6 3),100.0,5.057811709105441,26.583333333333332,15
25,-82.281,1.64,0.546,0,0,0.216,41,0.445,True,25,40,(8 3),(2 5),100.0,5.2525883129132165,27.12,15
26,-80.25,1.577,0.546,0,0,0.195,41,0.451,True,26,20,(6 7),(2 5),100.0,5.219655957092658,26.846153846153847,15
27,-78.461,1.519,0.548,0,0,0.181,41,0.45,True,27,17,(4 3),(8 2),100.0,5.31080087749783,26.48148148148148,15
28,-77.445,1.464,0.55,0,0,0.17,41,0.45,True,28,14,(8 7),(3 0),100.0,5.004658195205371,26.035714285714285,15
