episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-137.836,3.0,0.477,3,0,0,3,0.423,True,1,52,(6 2),(4 4),100.0,4.941571887501767,52.0,1
2,-75.531,2.5,0.491,2,0,0,5,0.367,True,2,8,(6 5),(8 5),100.0,5.130398865753748,30.0,1
3,-62.047,2.333,0.491,2,0,0,7,0.329,True,3,13,(1 5),(8 3),100.0,4.913456786311402,24.333333333333332,1
4,-54.214,2.25,0.48,2,0,0,9,0.297,True,4,18,(2 6),(1 1),100.0,5.066093665841361,22.75,1
5,-46.877,1.8,0.496,0,0,0.818,9,0.324,True,5,11,(0 7),(1 6),100.0,5.16285613752292,20.4,1
6,-39.633,1.5,0.521,0,0,0.6,9,0.311,True,6,4,(1 5),(3 5),100.0,5.46722809487878,17.666666666666668,1
7,-35.502,1.714,0.545,3,0,0.8,12,0.298,True,7,8,(6 8),(4 6),100.0,4.999593080725406,16.285714285714285,3
8,-41.74,1.5,0.538,0,0,0.308,12,0.283,True,8,24,(6 3),(2 7),100.0,5.2158024962600535,17.25,3
9,-42.261,1.778,0.526,4,0,0.41,16,0.273,True,9,16,(1 0),(8 3),100.0,5.3736580672553345,17.11111111111111,4
10,-39.928,1.7,0.528,1,0,0.436,17,0.272,True,10,8,(3 8),(6 7),100.0,5.317864960653623,16.2,5
11,-68.514,2.364,0.596,9,0,0.667,26,0.259,False,10,101,(6 8),(0 6),90.909,4.933587488499287,23.90909090909091,7
12,-66.102,2.25,0.593,1,0,0.692,27,0.252,True,11,11,(1 0),(3 7),91.667,5.032998906502921,22.833333333333332,7
13,-70.517,2.308,0.584,3,0,0.769,30,0.259,True,12,46,(7 2),(4 8),92.308,5.12303471347903,24.615384615384617,7
14,-93.303,2.214,0.638,1,0,0.795,31,0.252,False,12,101,(4 4),(0 6),85.714,5.083130095773859,30.071428571428573,8
15,-89.7,2.133,0.628,1,0,0.821,32,0.271,True,13,29,(4 6),(1 6),86.667,4.7708280879199005,30.0,8
16,-95.736,2.25,0.623,4,0,0.923,36,0.296,True,14,47,(6 1),(4 6),87.5,5.22172745357772,31.0625,9
17,-92.892,2.176,0.624,1,0,0.949,37,0.297,True,15,14,(2 8),(6 2),88.235,5.029823952983839,30.058823529411764,10
18,-88.179,2.111,0.626,1,0,0.974,38,0.297,True,16,5,(5 3),(3 0),88.889,5.885943313120588,28.666666666666668,10
19,-92.489,2.105,0.591,2,0,1.026,40,0.281,True,17,64,(8 7),(1 2),89.474,5.102019878612514,30.526315789473685,10
20,-89.414,2.0,0.59,0,0,0.727,40,0.282,True,18,16,(3 3),(6 6),90.0,5.234102532848299,29.8,10
21,-85.983,1.905,0.592,0,0,0.597,40,0.283,True,19,12,(8 6),(7 5),90.476,5.070151181240752,28.952380952380953,10
22,-82.321,1.818,0.594,0,0,0.556,40,0.282,True,20,5,(2 3),(2 6),90.909,5.220945977506821,27.863636363636363,10
23,-79.743,1.739,0.596,0,0,0.494,40,0.281,True,21,9,(0 7),(6 8),91.304,5.162894087162795,27.043478260869566,10
24,-79.246,1.667,0.595,0,0,0.36,40,0.285,True,22,30,(0 3),(5 2),91.667,5.050632059117075,27.166666666666668,10
25,-82.687,1.6,0.593,0,0,0.265,40,0.283,True,23,40,(5 1),(0 4),92.0,5.140875314024099,27.68,10
26,-81.759,1.538,0.585,0,0,0.215,40,0.278,True,24,35,(3 4),(4 8),92.308,4.834485162875128,27.96153846153846,10
27,-84.62,1.593,0.584,3,0,0.231,43,0.284,True,25,44,(6 2),(1 7),92.593,4.9111677595993415,28.555555555555557,10
28,-87.568,1.536,0.596,0,0,0.186,43,0.276,True,26,45,(7 5),(0 3),92.857,5.201370259979366,29.142857142857142,10
29,-89.415,1.552,0.603,2,0,0.195,45,0.273,True,27,33,(1 1),(6 8),93.103,5.06959432301329,29.275862068965516,10
30,-86.468,1.5,0.605,0,0,0.193,45,0.273,True,28,2,(1 2),(1 0),93.333,5.5480298431185044,28.366666666666667,10
31,-86.951,1.484,0.597,1,0,0.197,46,0.281,True,29,39,(0 0),(4 5),93.548,5.043822170823894,28.70967741935484,10
32,-86.484,1.438,0.593,0,0,0.183,46,0.282,True,30,18,(8 2),(0 6),93.75,4.971705998253659,28.375,10
33,-86.408,1.455,0.59,2,0,0.191,48,0.282,True,31,25,(0 8),(5 0),93.939,5.1079887184219945,28.272727272727273,10
34,-84.53,1.412,0.588,0,0,0.178,48,0.28,True,32,18,(7 8),(5 8),94.118,5.086742850492928,27.970588235294116,10
35,-83.873,1.371,0.588,0,0,0.166,48,0.283,True,33,20,(8 2),(3 7),94.286,4.901883768239035,27.742857142857144,10
36,-90.694,1.417,0.606,3,0,0.176,51,0.272,True,34,99,(0 6),(8 6),94.444,5.062712570455055,29.72222222222222,10
37,-89.17,1.378,0.604,0,0,0.171,51,0.273,True,35,10,(7 8),(2 3),94.595,5.102025078150681,29.18918918918919,10
38,-94.213,1.342,0.588,0,0,0.171,51,0.29,False,35,101,(2 5),(7 0),92.105,5.111826375422763,31.07894736842105,10
39,-93.452,1.308,0.585,0,0,0.156,51,0.29,True,36,28,(6 2),(2 0),92.308,5.084018301945727,31.0,10
40,-93.471,1.3,0.588,1,0,0.159,52,0.288,True,37,24,(0 7),(8 7),92.5,5.292473909316576,30.825,10
41,-91.633,1.268,0.59,0,0,0.154,52,0.289,True,38,10,(6 7),(5 2),92.683,4.892236820542658,30.317073170731707,10
42,-89.762,1.238,0.592,0,0,0.151,52,0.288,True,39,8,(6 8),(4 8),92.857,5.080850919057884,29.785714285714285,10
43,-90.118,1.209,0.587,0,0,0.135,52,0.292,True,40,39,(2 7),(4 4),93.023,5.164181752201448,30.0,10
44,-89.567,1.182,0.588,0,0,0.124,52,0.296,True,41,36,(5 0),(5 2),93.182,5.2059066308794,30.136363636363637,10
45,-88.588,1.156,0.587,0,0,0.118,52,0.3,True,42,21,(5 4),(0 6),93.333,5.123844636557161,29.933333333333334,10
46,-98.806,1.13,0.623,0,0,0.118,52,0.305,False,42,101,(5 2),(0 8),91.304,5.056074352766392,31.47826086956522,10
47,-98.123,1.149,0.617,2,0,0.122,54,0.307,True,43,33,(0 8),(2 7),91.489,5.136697421634716,31.51063829787234,10
48,-97.128,1.125,0.619,0,0,0.117,54,0.305,True,44,21,(2 4),(5 0),91.667,5.010299158933293,31.291666666666668,10
49,-96.55,1.102,0.615,0,0,0.112,54,0.303,True,45,21,(6 8),(2 0),91.837,5.0359009500701415,31.081632653061224,10
50,-95.666,1.08,0.612,0,0,0.106,54,0.302,True,46,26,(2 0),(3 5),92.0,5.165997297541908,30.98,10
51,-98.437,1.059,0.599,0,0,0.096,54,0.306,True,47,53,(0 4),(5 8),92.157,5.091644917613034,31.41176470588235,10
52,-96.644,1.038,0.6,0,0,0.095,54,0.305,True,48,4,(3 3),(1 1),92.308,5.434592157624567,30.884615384615383,10
53,-94.84,1.019,0.601,0,0,0.095,54,0.305,True,49,2,(4 6),(3 5),92.453,4.630724791956107,30.339622641509433,10
54,-96.407,1.0,0.616,0,0,0.09,54,0.304,True,50,35,(5 8),(0 8),92.593,5.12390356720085,30.425925925925927,10
55,-94.654,0.982,0.617,0,0,0.089,54,0.305,True,51,1,(4 8),(5 8),92.727,4.885865585765624,29.89090909090909,10
56,-93.937,0.964,0.615,0,0,0.085,54,0.306,True,52,31,(8 3),(8 5),92.857,5.179371838913664,29.910714285714285,10
57,-93.735,0.947,0.613,0,0,0.082,54,0.302,True,53,25,(5 0),(0 4),92.982,4.931228147732821,29.82456140350877,10
58,-93.227,0.931,0.61,0,0,0.078,54,0.303,True,54,28,(0 4),(6 3),93.103,4.96581483308062,29.79310344827586,10
59,-94.536,0.915,0.609,0,0,0.073,54,0.305,True,55,53,(2 6),(7 2),93.22,5.100047821144391,30.1864406779661,10
60,-97.678,0.9,0.6,0,0,0.073,54,0.316,False,55,101,(8 6),(7 0),91.667,4.976621858937655,31.366666666666667,10
61,-100.175,0.918,0.595,2,0,0.076,56,0.328,False,55,101,(2 8),(7 0),90.164,5.165645829727054,32.50819672131148,10
62,-98.99,0.903,0.595,0,0,0.074,56,0.329,True,56,13,(7 4),(4 4),90.323,4.9260401042599735,32.193548387096776,10
63,-98.207,0.889,0.593,0,0,0.072,56,0.328,True,57,19,(4 8),(1 3),90.476,5.086977986587059,31.984126984126984,10
64,-97.85,0.875,0.589,0,0,0.07,56,0.328,True,58,32,(1 3),(7 5),90.625,5.184645315537766,31.984375,10
65,-98.228,0.862,0.587,0,0,0.067,56,0.329,True,59,31,(8 6),(2 7),90.769,4.920052981340806,31.96923076923077,10
66,-97.063,0.848,0.586,0,0,0.066,56,0.329,True,60,13,(4 4),(5 6),90.909,4.940561290924102,31.681818181818183,10
67,-95.731,0.836,0.587,0,0,0.066,56,0.329,True,61,5,(4 4),(6 1),91.045,5.016582482494788,31.28358208955224,10
68,-96.825,0.824,0.589,0,0,0.062,56,0.327,True,62,48,(0 6),(2 0),91.176,5.298580765302048,31.529411764705884,10
69,-96.154,0.812,0.587,0,0,0.061,56,0.327,True,63,20,(6 8),(2 8),91.304,5.047002238731383,31.36231884057971,10
70,-96.562,0.8,0.584,0,0,0.057,56,0.326,True,64,56,(4 5),(4 7),91.429,4.926431493667658,31.714285714285715,10
71,-97.514,0.789,0.587,0,0,0.055,56,0.329,True,65,33,(0 0),(8 7),91.549,5.122728764825344,31.732394366197184,10
72,-96.947,0.778,0.586,0,0,0.054,56,0.33,True,66,18,(6 1),(5 6),91.667,5.136312963774369,31.541666666666668,10
73,-96.985,0.767,0.585,0,0,0.053,56,0.331,True,67,29,(4 8),(7 2),91.781,4.907870307747007,31.506849315068493,10
74,-97.588,0.757,0.581,0,0,0.05,56,0.333,True,68,51,(2 5),(7 3),91.892,5.021876949054952,31.77027027027027,10
75,-97.098,0.747,0.576,0,0,0.049,56,0.332,True,69,27,(6 7),(1 1),92.0,5.437208331611959,31.706666666666667,10
76,-96.81,0.737,0.573,0,0,0.048,56,0.331,True,70,33,(0 8),(2 1),92.105,5.093496335764818,31.723684210526315,10
77,-96.285,0.727,0.571,0,0,0.047,56,0.332,True,71,31,(8 7),(4 8),92.208,5.008381591118461,31.714285714285715,10
78,-95.607,0.718,0.571,0,0,0.046,56,0.331,True,72,17,(1 3),(4 7),92.308,4.843073187594804,31.525641025641026,10
79,-94.758,0.709,0.57,0,0,0.045,56,0.332,True,73,14,(6 7),(5 2),92.405,5.045625126671482,31.303797468354432,10
80,-93.611,0.7,0.572,0,0,0.045,56,0.331,True,74,3,(4 3),(7 3),92.5,5.104536712030043,30.95,10
81,-93.253,0.691,0.57,0,0,0.045,56,0.33,True,75,23,(5 2),(8 7),92.593,5.095833048233266,30.85185185185185,10
82,-92.115,0.683,0.571,0,0,0.045,56,0.33,True,76,1,(3 8),(3 7),92.683,4.2896342585571015,30.48780487804878,10
83,-92.275,0.675,0.57,0,0,0.043,56,0.326,True,77,42,(5 5),(5 0),92.771,5.05215759814095,30.626506024096386,10
84,-91.57,0.667,0.57,0,0,0.043,56,0.328,True,78,10,(1 2),(8 3),92.857,5.232009470756372,30.38095238095238,10
85,-91.346,0.659,0.572,0,0,0.042,56,0.325,True,79,21,(3 3),(0 4),92.941,5.138702543836577,30.270588235294117,10
86,-91.342,0.651,0.571,0,0,0.041,56,0.327,True,80,30,(4 1),(4 7),93.023,5.027238354842216,30.267441860465116,10
87,-90.65,0.644,0.571,0,0,0.041,56,0.329,True,81,16,(8 5),(5 2),93.103,5.057382605607078,30.103448275862068,10
88,-92.458,0.648,0.564,1,0,0.041,57,0.33,True,82,99,(7 0),(3 5),93.182,5.074861208753269,30.886363636363637,10
89,-91.772,0.64,0.564,0,0,0.041,57,0.331,True,83,19,(6 5),(4 6),93.258,4.916963166004364,30.752808988764045,10
90,-91.106,0.633,0.563,0,0,0.04,57,0.331,True,84,16,(7 8),(6 5),93.333,5.03648920450541,30.58888888888889,10
91,-90.156,0.626,0.565,0,0,0.04,57,0.332,True,85,4,(5 4),(7 4),93.407,4.766830124579099,30.296703296703296,10
92,-91.082,0.62,0.562,0,0,0.038,57,0.328,True,86,72,(1 1),(1 5),93.478,5.014993194345621,30.75,10
93,-93.296,0.613,0.562,0,0,0.038,57,0.332,False,86,101,(5 8),(7 0),92.473,5.0993480395398745,31.50537634408602,10
94,-92.353,0.606,0.563,0,0,0.038,57,0.332,True,87,4,(3 3),(0 2),92.553,4.973551542186659,31.21276595744681,10
95,-91.952,0.6,0.561,0,0,0.038,57,0.332,True,88,22,(3 1),(7 5),92.632,5.199662841604233,31.11578947368421,10
96,-91.467,0.594,0.562,0,0,0.037,57,0.332,True,89,16,(5 8),(7 4),92.708,5.134461212569586,30.958333333333332,10
97,-91.457,0.588,0.561,0,0,0.036,57,0.331,True,90,43,(1 5),(4 1),92.784,5.002410189988591,31.082474226804123,10
98,-90.664,0.582,0.561,0,0,0.036,57,0.331,True,91,10,(5 2),(7 4),92.857,4.902803232128056,30.867346938775512,10
99,-90.283,0.576,0.561,0,0,0.036,57,0.332,True,92,19,(1 7),(0 3),92.929,5.586470278912509,30.747474747474747,10
100,-89.99,0.57,0.559,0,0,0.035,57,0.331,True,93,29,(8 5),(7 7),93.0,5.134196447127085,30.73,10
101,-89.133,0.564,0.561,0,0,0.035,57,0.331,True,94,4,(6 5),(4 5),93.069,5.0238534404439115,30.465346534653467,10
102,-88.628,0.559,0.56,0,0,0.035,57,0.33,True,95,17,(3 3),(2 0),93.137,5.230699601354118,30.333333333333332,10
103,-87.842,0.553,0.56,0,0,0.034,57,0.33,True,96,6,(4 5),(5 4),93.204,5.291552890151031,30.097087378640776,10
104,-87.443,0.548,0.56,0,0,0.034,57,0.33,True,97,22,(5 6),(0 3),93.269,5.0327335876450325,30.01923076923077,10
105,-86.836,0.543,0.56,0,0,0.034,57,0.329,True,98,9,(4 5),(1 1),93.333,5.107337313238695,29.81904761904762,10
106,-86.107,0.538,0.559,0,0,0.034,57,0.328,True,99,8,(2 0),(0 1),93.396,4.658425199731187,29.61320754716981,10
107,-85.664,0.533,0.559,0,0,0.033,57,0.328,True,100,15,(7 2),(1 5),93.458,4.9505123321271975,29.476635514018692,10
108,-85.957,0.528,0.556,0,0,0.033,57,0.328,True,101,38,(8 3),(2 1),93.519,5.222286637245136,29.555555555555557,10
109,-85.358,0.523,0.557,0,0,0.032,57,0.329,True,102,11,(5 6),(1 5),93.578,4.955372747183997,29.38532110091743,10
110,-85.019,0.518,0.557,0,0,0.032,57,0.328,True,103,16,(5 8),(4 3),93.636,5.019058445276796,29.263636363636362,10
111,-84.745,0.514,0.556,0,0,0.032,57,0.328,True,104,20,(6 6),(1 1),93.694,5.165859292683402,29.18018018018018,10
112,-84.204,0.509,0.556,0,0,0.032,57,0.328,True,105,11,(5 6),(2 6),93.75,4.982897227156274,29.017857142857142,10
113,-84.192,0.504,0.557,0,0,0.031,57,0.328,True,106,22,(3 8),(6 1),93.805,4.794970968455714,28.95575221238938,10
114,-83.936,0.5,0.559,0,0,0.031,57,0.328,True,107,20,(5 6),(7 5),93.86,5.186480374365327,28.87719298245614,10
115,-88.548,0.504,0.547,1,0,0.031,58,0.334,False,107,101,(7 0),(6 6),93.043,5.251079503148791,29.504347826086956,10
116,-88.369,0.5,0.55,0,0,0.031,58,0.331,True,108,26,(4 5),(0 1),93.103,5.248419409231382,29.474137931034484,10
117,-87.797,0.496,0.55,0,0,0.031,58,0.331,True,109,13,(3 5),(4 3),93.162,4.9956297816504405,29.333333333333332,10
118,-88.386,0.492,0.549,0,0,0.03,58,0.333,True,110,49,(6 3),(5 6),93.22,5.074269992959416,29.5,10
119,-87.791,0.487,0.55,0,0,0.03,58,0.334,True,111,9,(2 3),(1 7),93.277,4.840842882377451,29.327731092436974,10
120,-88.898,0.483,0.545,0,0,0.029,58,0.334,True,112,86,(2 8),(3 3),93.333,5.089180849296736,29.8,10
121,-88.914,0.479,0.545,0,0,0.028,58,0.334,True,113,24,(0 8),(7 3),93.388,4.950681215836934,29.75206611570248,10
122,-88.185,0.475,0.546,0,0,0.028,58,0.334,True,114,1,(2 1),(1 1),93.443,4.940474096905871,29.516393442622952,10
123,-87.642,0.472,0.546,0,0,0.028,58,0.333,True,115,11,(4 5),(8 6),93.496,5.14859709423822,29.365853658536587,10
124,-87.483,0.468,0.545,0,0,0.028,58,0.333,True,116,29,(8 5),(1 5),93.548,5.032355332742506,29.362903225806452,10
125,-87.13,0.464,0.545,0,0,0.027,58,0.334,True,117,15,(3 5),(7 2),93.6,5.245181771277305,29.248,10
126,-87.024,0.46,0.544,0,0,0.027,58,0.335,True,118,36,(4 1),(6 1),93.651,5.195132871217893,29.3015873015873,10
127,-86.429,0.457,0.544,0,0,0.027,58,0.335,True,119,7,(5 6),(3 3),93.701,5.03443795269408,29.125984251968504,10
128,-87.164,0.453,0.551,0,0,0.026,58,0.336,True,120,48,(3 4),(0 8),93.75,5.0650386509797185,29.2734375,10
129,-86.669,0.45,0.551,0,0,0.026,58,0.336,True,121,12,(5 1),(1 3),93.798,5.3672528506826955,29.13953488372093,10
130,-86.965,0.446,0.551,0,0,0.026,58,0.337,True,122,34,(6 1),(4 5),93.846,5.0745869885693455,29.176923076923078,10
131,-87.269,0.443,0.559,0,0,0.025,58,0.338,True,123,31,(1 6),(0 0),93.893,5.073412163939389,29.19083969465649,10
132,-86.702,0.439,0.559,0,0,0.025,58,0.337,True,124,8,(4 6),(3 5),93.939,4.913636094848613,29.03030303030303,10
133,-86.602,0.436,0.558,0,0,0.025,58,0.338,True,125,39,(2 3),(1 5),93.985,4.9955180073548675,29.105263157894736,10
134,-86.926,0.433,0.557,0,0,0.024,58,0.338,True,126,51,(8 2),(1 5),94.03,5.07346732667639,29.26865671641791,10
135,-86.527,0.43,0.557,0,0,0.024,58,0.338,True,127,12,(1 2),(6 3),94.074,5.0718439735262315,29.14074074074074,10
136,-86.219,0.426,0.557,0,0,0.024,58,0.339,True,128,20,(2 3),(6 3),94.118,5.045062406058024,29.073529411764707,10
137,-86.085,0.423,0.557,0,0,0.024,58,0.338,True,129,27,(0 1),(5 5),94.161,5.120182249038917,29.05839416058394,10
