episode,mean_reward,mean_cost,reward_approximation_mse,observed_cost,approximated_cost,observed_cost_rate,total_cost,absolute_cost_prediction_error,task_completed,number_of_tasks_completed,steps,starting_location,goal_location,task_success_rate,safe_actions_mean_uncertainty,mean_episode_steps,number_successful_corrective_updates
1,-36.34,0.0,0.351,0,0,0,0,0.294,True,1,17,(2 3),(4 6),100.0,197.99018490976772,17.0,0
2,-34.227,0.0,0.353,0,0,0,0,0.324,True,2,17,(1 6),(5 7),100.0,285.52251564382976,17.0,0
3,-38.102,0.0,0.349,0,0,0,0,0.308,True,3,18,(7 1),(3 7),100.0,268.216317083314,17.333333333333332,0
4,-53.977,0.25,0.558,1,0,0.019,1,0.284,True,4,29,(3 2),(6 8),100.0,292.2302894004878,20.25,0
5,-63.005,1.2,0.661,5,0,0.115,6,0.358,True,5,39,(4 8),(8 0),100.0,1063.1101250346578,24.0,5
6,-86.47,1.0,0.633,0,0,0.043,6,0.207,True,6,88,(0 1),(2 2),100.0,15.015347048037343,34.666666666666664,5
7,-90.901,1.286,0.605,3,0,0.064,9,0.221,True,7,32,(6 0),(4 8),100.0,478.90804496343736,34.285714285714285,7
8,-83.642,1.125,0.583,0,0,0.059,9,0.23,True,8,12,(6 8),(6 0),100.0,381.29832709908214,31.5,7
9,-79.376,1.111,0.562,1,0,0.066,10,0.244,True,9,19,(0 5),(5 1),100.0,669.8831233232384,30.11111111111111,7
10,-72.69,1.1,0.566,1,0,0.072,11,0.238,True,10,6,(4 8),(4 4),100.0,450.6008422643217,27.7,8
11,-69.992,1.0,0.569,0,0,0.062,11,0.243,True,11,24,(2 3),(8 3),100.0,408.46278866323513,27.363636363636363,8
12,-66.053,0.917,0.557,0,0,0.057,11,0.257,True,12,18,(3 4),(3 2),100.0,757.0613047346881,26.583333333333332,8
13,-63.555,0.846,0.554,0,0,0.054,11,0.258,True,13,10,(8 7),(7 1),100.0,374.0700471570337,25.307692307692307,8
14,-60.524,0.786,0.543,0,0,0.05,11,0.267,True,14,15,(8 2),(5 2),100.0,377.7246220901298,24.571428571428573,8
15,-56.988,0.733,0.546,0,0,0.049,11,0.269,True,15,5,(6 8),(4 5),100.0,590.5122823876331,23.266666666666666,8
16,-55.841,0.75,0.595,1,0,0.054,12,0.268,True,16,13,(4 3),(8 8),100.0,307.301628564179,22.625,8
17,-53.769,0.706,0.598,0,0,0.052,12,0.262,True,17,8,(4 0),(0 3),100.0,0.013180725325778155,21.764705882352942,8
18,-54.656,0.722,0.629,1,0,0.056,13,0.265,True,18,19,(0 0),(8 0),100.0,368.3348791362956,21.61111111111111,8
19,-54.426,0.789,0.642,2,0,0.065,15,0.27,True,19,19,(8 2),(5 1),100.0,787.8513725417827,21.473684210526315,10
20,-51.905,0.75,0.643,0,0,0.064,15,0.267,True,20,4,(4 4),(2 4),100.0,0.014176776473199225,20.6,10
21,-55.091,0.762,0.626,1,0,0.068,16,0.263,True,21,22,(8 4),(0 8),100.0,738.2028533756802,20.666666666666668,11
22,-56.288,0.727,0.608,0,0,0.062,16,0.258,True,22,24,(5 7),(4 0),100.0,155.109688638194,20.818181818181817,11
23,-54.788,0.696,0.595,0,0,0.058,16,0.253,True,23,17,(5 3),(5 2),100.0,169.7688862947193,20.652173913043477,11
24,-53.037,0.667,0.592,0,0,0.057,16,0.252,True,24,6,(5 6),(1 4),100.0,177.99119789212264,20.041666666666668,11
25,-60.116,0.84,1.028,5,0,0.074,21,0.26,True,25,57,(1 1),(8 8),100.0,622.5721684080252,21.52,14
26,-60.811,0.808,1.007,0,0,0.069,21,0.261,True,26,21,(4 1),(0 8),100.0,233.33712930325186,21.5,14
27,-58.649,0.778,1.004,0,0,0.068,21,0.262,True,27,3,(3 0),(2 0),100.0,234.9092144342629,20.814814814814813,14
28,-56.899,0.75,1.0,0,0,0.067,21,0.261,True,28,6,(3 4),(3 6),100.0,65.89406617245017,20.285714285714285,14
29,-55.795,0.724,0.984,0,0,0.064,21,0.256,True,29,14,(1 7),(3 7),100.0,334.0741296717577,20.06896551724138,14
30,-54.09,0.7,0.983,0,0,0.063,21,0.259,True,30,4,(4 1),(2 3),100.0,755.5358282298314,19.533333333333335,14
31,-60.06,0.742,1.216,2,0,0.069,23,0.261,True,31,88,(4 5),(8 7),100.0,333.3784771711677,21.741935483870968,15
32,-62.34,0.719,1.167,0,0,0.063,23,0.276,True,32,33,(8 8),(3 4),100.0,491.3547738843387,22.09375,15
33,-61.378,0.697,1.147,0,0,0.061,23,0.275,True,33,16,(0 4),(6 2),100.0,515.1035760435125,21.90909090909091,15
34,-60.642,0.676,1.128,0,0,0.058,23,0.283,True,34,16,(4 5),(8 7),100.0,499.43208136674207,21.735294117647058,15
35,-59.524,0.657,1.12,0,0,0.057,23,0.285,True,35,8,(7 6),(1 8),100.0,449.87165507535076,21.34285714285714,15
36,-57.954,0.639,1.118,0,0,0.057,23,0.285,True,36,3,(3 1),(6 1),100.0,380.25986824838407,20.833333333333332,15
37,-57.82,0.676,1.101,2,0,0.061,25,0.282,True,37,15,(1 8),(5 1),100.0,749.5286770744292,20.675675675675677,17
38,-58.737,0.658,1.05,0,0,0.055,25,0.276,True,38,48,(4 4),(3 7),100.0,387.7163152591518,21.394736842105264,17
39,-57.256,0.641,1.052,0,0,0.055,25,0.276,True,39,2,(6 5),(5 6),100.0,272.21343267106016,20.897435897435898,17
40,-57.731,0.625,1.041,0,0,0.052,25,0.278,True,40,20,(4 8),(8 0),100.0,588.5772470743638,20.875,17
41,-56.348,0.61,1.042,0,0,0.052,25,0.28,True,41,2,(4 3),(2 3),100.0,582.6028736855673,20.414634146341463,17
42,-55.816,0.619,1.029,1,0,0.054,26,0.277,True,42,11,(1 6),(7 3),100.0,160.08581677409634,20.19047619047619,17
43,-58.333,0.605,0.983,0,0,0.048,26,0.275,True,43,62,(0 1),(6 4),100.0,241.06358727285485,21.162790697674417,17
44,-57.158,0.591,0.98,0,0,0.048,26,0.275,True,44,5,(4 4),(4 1),100.0,703.0777690968719,20.795454545454547,17
45,-57.821,0.578,0.955,0,0,0.045,26,0.274,True,45,37,(3 2),(4 8),100.0,268.0394343875012,21.155555555555555,17
46,-56.902,0.565,0.95,0,0,0.044,26,0.277,True,46,7,(6 2),(1 4),100.0,730.3093876561506,20.847826086956523,17
47,-55.94,0.553,0.946,0,0,0.044,26,0.277,True,47,6,(3 6),(6 3),100.0,139.2672356719372,20.53191489361702,17
48,-55.453,0.542,0.939,0,0,0.043,26,0.275,True,48,10,(1 7),(0 1),100.0,629.5927929115392,20.3125,17
49,-55.156,0.531,0.931,0,0,0.042,26,0.275,True,49,11,(2 6),(8 1),100.0,254.1686950461216,20.122448979591837,17
50,-54.314,0.52,0.925,0,0,0.042,26,0.273,True,50,9,(0 0),(4 1),100.0,39.296009572539454,19.9,17
51,-56.5,0.51,0.923,0,0,0.039,26,0.27,True,51,38,(0 0),(8 2),100.0,411.9377301978956,20.254901960784313,17
52,-55.563,0.5,0.921,0,0,0.039,26,0.27,True,52,5,(0 3),(1 6),100.0,702.1385843181931,19.96153846153846,17
53,-55.057,0.491,0.915,0,0,0.038,26,0.271,True,53,16,(5 2),(2 5),100.0,465.66353862386194,19.88679245283019,17
54,-54.579,0.5,0.909,1,0,0.039,27,0.269,True,54,10,(7 3),(1 0),100.0,187.56191004979087,19.703703703703702,17
55,-54.477,0.509,0.905,1,0,0.041,28,0.269,True,55,15,(6 7),(0 6),100.0,547.2935235695584,19.618181818181817,18
56,-54.008,0.5,0.894,0,0,0.04,28,0.267,True,56,16,(2 6),(2 8),100.0,222.4876395945617,19.553571428571427,18
57,-55.241,0.509,0.88,1,0,0.041,29,0.265,True,57,27,(3 7),(8 1),100.0,438.676547526846,19.68421052631579,19
58,-54.306,0.5,0.88,0,0,0.041,29,0.265,True,58,2,(2 6),(0 6),100.0,505.75122007581496,19.379310344827587,19
59,-54.026,0.492,0.883,0,0,0.041,29,0.268,True,59,10,(0 8),(8 8),100.0,877.6548680957596,19.220338983050848,19
60,-53.945,0.483,0.881,0,0,0.04,29,0.275,True,60,20,(8 4),(6 1),100.0,999.7750234784255,19.233333333333334,19
61,-53.932,0.475,0.879,0,0,0.039,29,0.274,True,61,20,(8 7),(6 7),100.0,315.980377459253,19.24590163934426,19
62,-53.585,0.468,0.869,0,0,0.038,29,0.276,True,62,20,(6 8),(4 4),100.0,419.7511838918652,19.258064516129032,19
63,-52.809,0.46,0.868,0,0,0.037,29,0.276,True,63,4,(6 5),(8 3),100.0,0.012778922128712306,19.015873015873016,19
64,-53.451,0.469,0.862,1,0,0.039,30,0.277,True,64,19,(5 8),(0 0),100.0,188.56509360734285,19.015625,19
65,-52.983,0.462,0.857,0,0,0.038,30,0.275,True,65,11,(3 6),(0 2),100.0,542.9473227510645,18.892307692307693,19
66,-52.354,0.455,0.857,0,0,0.038,30,0.274,True,66,7,(2 6),(4 5),100.0,273.8400675007638,18.71212121212121,19
67,-52.974,0.448,0.843,0,0,0.037,30,0.274,True,67,26,(5 7),(0 2),100.0,429.0168115617206,18.82089552238806,19
68,-52.451,0.441,0.836,0,0,0.036,30,0.272,True,68,12,(7 6),(8 5),100.0,210.3114181798411,18.720588235294116,19
69,-51.956,0.435,0.833,0,0,0.036,30,0.273,True,69,9,(4 2),(8 5),100.0,505.25198445545215,18.579710144927535,19
70,-52.16,0.429,0.832,0,0,0.035,30,0.273,True,70,14,(0 6),(8 4),100.0,638.2686120498971,18.514285714285716,19
71,-51.657,0.423,0.83,0,0,0.035,30,0.273,True,71,7,(0 6),(4 3),100.0,956.2142804802594,18.35211267605634,19
72,-51.344,0.431,0.841,1,0,0.036,31,0.268,True,72,25,(2 2),(1 0),100.0,0.012552580163965274,18.444444444444443,19
73,-51.329,0.425,0.867,0,0,0.035,31,0.269,True,73,16,(8 0),(8 8),100.0,344.9490141751635,18.410958904109588,19
74,-65.669,0.419,3.905,0,0,0.035,31,0.25,False,73,101,(0 0),(8 8),98.649,0.012883104678599757,19.527027027027028,19
75,-64.825,0.413,3.898,0,0,0.035,31,0.249,True,74,3,(4 2),(6 1),98.667,638.278636717125,19.30666666666667,19
76,-64.546,0.408,3.848,0,0,0.034,31,0.249,True,75,20,(6 7),(8 3),98.684,229.82263007576074,19.31578947368421,19
77,-63.786,0.403,3.839,0,0,0.034,31,0.249,True,76,4,(0 4),(4 4),98.701,935.9337008260889,19.116883116883116,19
78,-63.122,0.397,3.821,0,0,0.034,31,0.25,True,77,7,(3 4),(2 0),98.718,583.4515526107917,18.96153846153846,19
79,-62.392,0.392,3.812,0,0,0.034,31,0.251,True,78,5,(8 3),(8 2),98.734,536.341679071186,18.78481012658228,19
80,-61.625,0.388,3.809,0,0,0.034,31,0.252,True,79,2,(4 4),(3 3),98.75,248.28377775469772,18.575,19
81,-61.206,0.383,3.781,0,0,0.033,31,0.25,True,80,12,(4 1),(3 6),98.765,317.81056727014453,18.493827160493826,19
82,-60.646,0.378,3.765,0,0,0.033,31,0.251,True,81,7,(5 6),(8 2),98.78,581.5576440371584,18.353658536585368,19
83,-60.056,0.373,3.752,0,0,0.033,31,0.25,True,82,6,(3 6),(6 3),98.795,0.012271103098022223,18.204819277108435,19
84,-59.919,0.369,3.775,0,0,0.032,31,0.248,True,83,15,(0 0),(0 4),98.81,0.012729021897021733,18.166666666666668,19
85,-59.419,0.376,3.751,1,0,0.033,32,0.249,True,84,11,(6 4),(3 6),98.824,85.82780850281115,18.08235294117647,19
86,-61.136,0.372,3.67,0,0,0.032,32,0.244,True,85,46,(0 1),(2 8),98.837,238.86969941757098,18.406976744186046,19
87,-61.757,0.368,3.641,0,0,0.031,32,0.241,True,86,37,(5 3),(7 8),98.851,103.31438323432509,18.620689655172413,19
88,-61.677,0.364,3.612,0,0,0.03,32,0.241,True,87,14,(1 8),(3 0),98.864,627.1302388516561,18.568181818181817,19
89,-60.984,0.36,3.612,0,0,0.03,32,0.24,True,88,1,(4 5),(4 4),98.876,0.01288010175889959,18.370786516853933,19
90,-61.289,0.356,3.566,0,0,0.03,32,0.239,True,89,23,(4 3),(0 8),98.889,327.0405117206184,18.42222222222222,19
91,-60.698,0.352,3.557,0,0,0.029,32,0.239,True,90,5,(4 1),(2 4),98.901,883.3982949966734,18.274725274725274,19
92,-60.138,0.348,3.548,0,0,0.029,32,0.24,True,91,5,(5 8),(2 6),98.913,124.9826725677879,18.130434782608695,19
93,-59.814,0.344,3.523,0,0,0.029,32,0.24,True,92,14,(5 3),(6 6),98.925,62.508273651541266,18.086021505376344,19
94,-61.101,0.34,3.535,0,0,0.028,32,0.244,True,93,54,(5 1),(0 8),98.936,963.3393751471414,18.46808510638298,19
95,-60.537,0.337,3.525,0,0,0.027,32,0.244,True,94,5,(5 2),(8 4),98.947,891.5345088431417,18.326315789473686,19
96,-61.799,0.333,3.43,0,0,0.026,32,0.244,True,95,59,(5 7),(6 7),98.958,212.7974297088563,18.75,19
97,-61.381,0.33,3.414,0,0,0.026,32,0.245,True,96,9,(6 7),(7 1),98.969,490.75413908615053,18.649484536082475,19
98,-60.913,0.327,3.402,0,0,0.026,32,0.246,True,97,7,(7 6),(4 2),98.98,166.78099311014185,18.53061224489796,19
99,-60.328,0.323,3.398,0,0,0.026,32,0.246,True,98,3,(8 4),(6 3),98.99,225.5294482926732,18.373737373737374,19
100,-61.078,0.32,3.367,0,0,0.025,32,0.245,True,99,27,(6 8),(0 0),99.0,241.00196399176673,18.46,19
101,-61.91,0.317,3.346,0,0,0.024,32,0.245,True,100,47,(8 1),(7 8),99.01,574.7109231080141,18.742574257425744,19
102,-61.362,0.314,3.339,0,0,0.024,32,0.245,True,101,4,(4 5),(7 6),99.02,359.5856423831358,18.598039215686274,19
103,-62.462,0.311,3.293,0,0,0.023,32,0.249,True,102,43,(8 0),(3 0),99.029,641.6326277074257,18.83495145631068,19
104,-63.135,0.317,3.244,1,0,0.024,33,0.249,True,103,38,(1 0),(5 8),99.038,434.86127243472646,19.01923076923077,19
105,-62.533,0.314,3.242,0,0,0.024,33,0.249,True,104,1,(8 4),(8 5),99.048,0.012011906707347609,18.847619047619048,19
106,-62.053,0.311,3.233,0,0,0.024,33,0.249,True,105,6,(3 6),(0 3),99.057,174.63291784318935,18.72641509433962,19
107,-62.498,0.308,3.17,0,0,0.023,33,0.251,True,106,53,(2 4),(8 7),99.065,639.1931297555169,19.046728971962615,19
108,-62.481,0.306,3.15,0,0,0.023,33,0.253,True,107,20,(0 8),(7 8),99.074,762.2218399964665,19.055555555555557,19
109,-62.827,0.303,3.138,0,0,0.022,33,0.252,True,108,30,(6 0),(7 8),99.083,408.196743816501,19.155963302752294,19
110,-62.476,0.3,3.124,0,0,0.022,33,0.252,True,109,11,(4 4),(1 1),99.091,280.3948625415724,19.081818181818182,19
111,-61.987,0.297,3.117,0,0,0.022,33,0.252,True,110,6,(4 4),(2 6),99.099,186.8877242495129,18.963963963963963,19
112,-62.072,0.295,3.068,0,0,0.022,33,0.253,True,111,37,(8 7),(6 6),99.107,275.76847848259126,19.125,19
